doc_id,source_type,domain,entity,text_len,tag_count,knowledge_class,saved_at,effective_date,freshness_class,approval_state
stock_PARAS,platform_intelligence,STOCK,PARAS,421,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TIMEX,platform_intelligence,STOCK,TIMEX,415,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_GULPOLY,platform_intelligence,STOCK,GULPOLY,486,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RAYMOND,platform_intelligence,STOCK,RAYMOND,424,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TALBROAUTO,platform_intelligence,STOCK,TALBROAUTO,480,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_LUMAXIND,platform_intelligence,STOCK,LUMAXIND,475,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_WELENT,platform_intelligence,STOCK,WELENT,470,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ORCHPHARMA,platform_intelligence,STOCK,ORCHPHARMA,434,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SARLAPOLY,platform_intelligence,STOCK,SARLAPOLY,485,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_AUBANK,platform_intelligence,STOCK,AUBANK,474,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JINDRILL,platform_intelligence,STOCK,JINDRILL,427,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CARERATING,platform_intelligence,STOCK,CARERATING,508,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TIPSMUSIC,platform_intelligence,STOCK,TIPSMUSIC,479,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ARE&M,platform_intelligence,STOCK,ARE&M,465,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JKPAPER,platform_intelligence,STOCK,JKPAPER,431,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TVSHLTD,platform_intelligence,STOCK,TVSHLTD,499,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_BHEL,platform_intelligence,STOCK,BHEL,463,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JETFREIGHT,platform_intelligence,STOCK,JETFREIGHT,440,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JUSTDIAL,platform_intelligence,STOCK,JUSTDIAL,427,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SUYOG,platform_intelligence,STOCK,SUYOG,420,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CREST,platform_intelligence,STOCK,CREST,493,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_PAR,platform_intelligence,STOCK,PAR,412,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CORDELIA,platform_intelligence,STOCK,CORDELIA,426,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_VIJAYA,platform_intelligence,STOCK,VIJAYA,429,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TCPLPACK,platform_intelligence,STOCK,TCPLPACK,485,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_DPABHUSHAN,platform_intelligence,STOCK,DPABHUSHAN,429,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_HFCL,platform_intelligence,STOCK,HFCL,469,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RPSGVENT,platform_intelligence,STOCK,RPSGVENT,420,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SBILIFE,platform_intelligence,STOCK,SBILIFE,500,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SOLARINDS,platform_intelligence,STOCK,SOLARINDS,487,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_DIFFNKG,platform_intelligence,STOCK,DIFFNKG,438,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_AEROPLANE,platform_intelligence,STOCK,AEROPLANE,428,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TIMETECHNO,platform_intelligence,STOCK,TIMETECHNO,498,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_KUSUMGAR,platform_intelligence,STOCK,KUSUMGAR,425,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_LMW,platform_intelligence,STOCK,LMW,477,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ONWARDTEC,platform_intelligence,STOCK,ONWARDTEC,486,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_MERCURYEV,platform_intelligence,STOCK,MERCURYEV,428,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_PNGSREVA,platform_intelligence,STOCK,PNGSREVA,424,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CCAVENUE,platform_intelligence,STOCK,CCAVENUE,451,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_AFIL,platform_intelligence,STOCK,AFIL,413,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_GODREJPROP,platform_intelligence,STOCK,GODREJPROP,485,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TIIL,platform_intelligence,STOCK,TIIL,464,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_BHARTIARTL,platform_intelligence,STOCK,BHARTIARTL,486,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_INDPRUD,platform_intelligence,STOCK,INDPRUD,420,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CSM,platform_intelligence,STOCK,CSM,411,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SUNDARMFIN,platform_intelligence,STOCK,SUNDARMFIN,509,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_MANOMAY,platform_intelligence,STOCK,MANOMAY,429,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_NDLVENTURE,platform_intelligence,STOCK,NDLVENTURE,457,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_PONNIERODE,platform_intelligence,STOCK,PONNIERODE,481,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JYOTICNC,platform_intelligence,STOCK,JYOTICNC,441,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SUPREMEINF,platform_intelligence,STOCK,SUPREMEINF,449,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CARYSIL,platform_intelligence,STOCK,CARYSIL,472,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_HONASA,platform_intelligence,STOCK,HONASA,418,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ANTELOPUS,platform_intelligence,STOCK,ANTELOPUS,431,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_DIAMONDYD,platform_intelligence,STOCK,DIAMONDYD,426,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CPPLUS,platform_intelligence,STOCK,CPPLUS,487,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_BORANA,platform_intelligence,STOCK,BORANA,425,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SPECIALITY,platform_intelligence,STOCK,SPECIALITY,444,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_NEOGEN,platform_intelligence,STOCK,NEOGEN,479,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_HEALTHX,platform_intelligence,STOCK,HEALTHX,432,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JAGSNPHARM,platform_intelligence,STOCK,JAGSNPHARM,484,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_WELSPUNLIV,platform_intelligence,STOCK,WELSPUNLIV,488,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_DREDGECORP,platform_intelligence,STOCK,DREDGECORP,450,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_AVL,platform_intelligence,STOCK,AVL,412,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ULTRACEMCO,platform_intelligence,STOCK,ULTRACEMCO,484,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_IKIO,platform_intelligence,STOCK,IKIO,422,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_PLASTIBLEN,platform_intelligence,STOCK,PLASTIBLEN,440,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_PGHL,platform_intelligence,STOCK,PGHL,466,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_KICL,platform_intelligence,STOCK,KICL,440,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_GATECHDVR,platform_intelligence,STOCK,GATECHDVR,455,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_VIDHIING,platform_intelligence,STOCK,VIDHIING,484,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CLEANMAX,platform_intelligence,STOCK,CLEANMAX,426,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_TASTYBITE,platform_intelligence,STOCK,TASTYBITE,477,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RECLTD,platform_intelligence,STOCK,RECLTD,496,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RELIABLE,platform_intelligence,STOCK,RELIABLE,503,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_KECL,platform_intelligence,STOCK,KECL,413,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ICEMAKE,platform_intelligence,STOCK,ICEMAKE,489,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SANSTAR,platform_intelligence,STOCK,SANSTAR,435,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SANGHVIMOV,platform_intelligence,STOCK,SANGHVIMOV,498,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_EQUITASBNK,platform_intelligence,STOCK,EQUITASBNK,435,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SUVEN,platform_intelligence,STOCK,SUVEN,427,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ASHOKLEY,platform_intelligence,STOCK,ASHOKLEY,475,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_NEAGI,platform_intelligence,STOCK,NEAGI,415,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_NAVINFLUOR,platform_intelligence,STOCK,NAVINFLUOR,490,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RIR,platform_intelligence,STOCK,RIR,410,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_NIRLON,platform_intelligence,STOCK,NIRLON,421,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_VENKEYS,platform_intelligence,STOCK,VENKEYS,421,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_JINDALSAW,platform_intelligence,STOCK,JINDALSAW,479,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_ANANDRATHI,platform_intelligence,STOCK,ANANDRATHI,508,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_MANKIND,platform_intelligence,STOCK,MANKIND,425,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_LUMAXTECH,platform_intelligence,STOCK,LUMAXTECH,478,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_AUTOAXLES,platform_intelligence,STOCK,AUTOAXLES,477,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_DIGJAMLMTD,platform_intelligence,STOCK,DIGJAMLMTD,438,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_AUTOBEES,platform_intelligence,STOCK,AUTOBEES,426,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_NRAIL,platform_intelligence,STOCK,NRAIL,475,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SHIVAUM,platform_intelligence,STOCK,SHIVAUM,422,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_IPCALAB,platform_intelligence,STOCK,IPCALAB,424,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_HCLTECH,platform_intelligence,STOCK,HCLTECH,467,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_KIRLFER,platform_intelligence,STOCK,KIRLFER,473,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_INDOBORAX,platform_intelligence,STOCK,INDOBORAX,488,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SIKKO,platform_intelligence,STOCK,SIKKO,475,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RELIGARE,platform_intelligence,STOCK,RELIGARE,427,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SIGMA,platform_intelligence,STOCK,SIGMA,462,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CPL,platform_intelligence,STOCK,CPL,410,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SYRMA,platform_intelligence,STOCK,SYRMA,483,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_RPEL,platform_intelligence,STOCK,RPEL,480,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_CUMMINSIND,platform_intelligence,STOCK,CUMMINSIND,498,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_INDIAGLYCO,platform_intelligence,STOCK,INDIAGLYCO,480,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
stock_SEDEMAC,platform_intelligence,STOCK,SEDEMAC,420,4,ML_PREDICTION,,2026-07-31,dated_snapshot,system_generated
deal_BIOCON,platform_intelligence,DEAL,BIOCON,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SUDEEPPHRM,platform_intelligence,DEAL,SUDEEPPHRM,238,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GODIGIT,platform_intelligence,DEAL,GODIGIT,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ETHOSLTD,platform_intelligence,DEAL,ETHOSLTD,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_LASERPOWER,platform_intelligence,DEAL,LASERPOWER,237,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SUNTECK,platform_intelligence,DEAL,SUNTECK,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GANDHAR,platform_intelligence,DEAL,GANDHAR,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CMLL,platform_intelligence,DEAL,CMLL,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_KNACK,platform_intelligence,DEAL,KNACK,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_LANDMARK,platform_intelligence,DEAL,LANDMARK,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_PINELABS,platform_intelligence,DEAL,PINELABS,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_AARNAV,platform_intelligence,DEAL,AARNAV,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_AARTECH,platform_intelligence,DEAL,AARTECH,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_AASTHA,platform_intelligence,DEAL,AASTHA,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ABINFRA,platform_intelligence,DEAL,ABINFRA,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ACCENTMIC,platform_intelligence,DEAL,ACCENTMIC,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ACCORD,platform_intelligence,DEAL,ACCORD,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ADANIGREEN,platform_intelligence,DEAL,ADANIGREEN,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ADDICTIVE,platform_intelligence,DEAL,ADDICTIVE,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SVLL,platform_intelligence,DEAL,SVLL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SWARAJ,platform_intelligence,DEAL,SWARAJ,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TANLA,platform_intelligence,DEAL,TANLA,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TARC,platform_intelligence,DEAL,TARC,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TARSONS,platform_intelligence,DEAL,TARSONS,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TBZ,platform_intelligence,DEAL,TBZ,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TEMBO,platform_intelligence,DEAL,TEMBO,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TGL,platform_intelligence,DEAL,TGL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TIL,platform_intelligence,DEAL,TIL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TINNARUBR,platform_intelligence,DEAL,TINNARUBR,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TIPSFILMS,platform_intelligence,DEAL,TIPSFILMS,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TIRUPATI,platform_intelligence,DEAL,TIRUPATI,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_TTKPRESTIG,platform_intelligence,DEAL,TTKPRESTIG,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_UDS,platform_intelligence,DEAL,UDS,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_SURYODAY,platform_intelligence,DEAL,SURYODAY,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BANG,platform_intelligence,DEAL,BANG,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BAYERCROP,platform_intelligence,DEAL,BAYERCROP,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BCLIND,platform_intelligence,DEAL,BCLIND,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BECTORFOOD,platform_intelligence,DEAL,BECTORFOOD,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BEPL,platform_intelligence,DEAL,BEPL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BESTAGRO,platform_intelligence,DEAL,BESTAGRO,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BFINVEST,platform_intelligence,DEAL,BFINVEST,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BGLOBAL,platform_intelligence,DEAL,BGLOBAL,233,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BHARATSE,platform_intelligence,DEAL,BHARATSE,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BHARATWIRE,platform_intelligence,DEAL,BHARATWIRE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BIOPOL,platform_intelligence,DEAL,BIOPOL,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BIRDYS,platform_intelligence,DEAL,BIRDYS,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BLISSGVS,platform_intelligence,DEAL,BLISSGVS,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BLSE,platform_intelligence,DEAL,BLSE,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BLUEWATER,platform_intelligence,DEAL,BLUEWATER,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BMLL,platform_intelligence,DEAL,BMLL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BTML,platform_intelligence,DEAL,BTML,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_C2C,platform_intelligence,DEAL,C2C,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CAMPUS,platform_intelligence,DEAL,CAMPUS,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CAPILLARY,platform_intelligence,DEAL,CAPILLARY,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CAPITALSFB,platform_intelligence,DEAL,CAPITALSFB,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CCAVENUE,platform_intelligence,DEAL,CCAVENUE,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CEDAAR,platform_intelligence,DEAL,CEDAAR,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CENTENKA,platform_intelligence,DEAL,CENTENKA,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CGCL,platform_intelligence,DEAL,CGCL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CHAVDA,platform_intelligence,DEAL,CHAVDA,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CKKRETAIL,platform_intelligence,DEAL,CKKRETAIL,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CMRSL,platform_intelligence,DEAL,CMRSL,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BANDHANBNK,platform_intelligence,DEAL,BANDHANBNK,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_COMSYN,platform_intelligence,DEAL,COMSYN,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_COUNCODOS,platform_intelligence,DEAL,COUNCODOS,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CRAMC,platform_intelligence,DEAL,CRAMC,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CREATIVEYE,platform_intelligence,DEAL,CREATIVEYE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CSM,platform_intelligence,DEAL,CSM,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_CYIENTDLM,platform_intelligence,DEAL,CYIENTDLM,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DALMIASUG,platform_intelligence,DEAL,DALMIASUG,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DAVANGERE,platform_intelligence,DEAL,DAVANGERE,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DBL,platform_intelligence,DEAL,DBL,229,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DBSTOCKBRO,platform_intelligence,DEAL,DBSTOCKBRO,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DELTAMAGNT,platform_intelligence,DEAL,DELTAMAGNT,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DIGIKORE,platform_intelligence,DEAL,DIGIKORE,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DIGITIDE,platform_intelligence,DEAL,DIGITIDE,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DIGJAMLMTD,platform_intelligence,DEAL,DIGJAMLMTD,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_DJML,platform_intelligence,DEAL,DJML,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_BLUESTONE,platform_intelligence,DEAL,BLUESTONE,235,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_EEPL,platform_intelligence,DEAL,EEPL,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_ELIN,platform_intelligence,DEAL,ELIN,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_EXIMROUTES,platform_intelligence,DEAL,EXIMROUTES,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_FEDDERSHOL,platform_intelligence,DEAL,FEDDERSHOL,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_FERMENTA,platform_intelligence,DEAL,FERMENTA,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_FINOPB,platform_intelligence,DEAL,FINOPB,232,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_FOCE,platform_intelligence,DEAL,FOCE,230,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_FWSTC,platform_intelligence,DEAL,FWSTC,231,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GANESHBE,platform_intelligence,DEAL,GANESHBE,234,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
deal_GANGAFO-RE,platform_intelligence,DEAL,GANGAFO-RE,236,2,LOCAL_PLATFORM_EVIDENCE,,2026-07-31,dated_snapshot,system_generated
