SYMBOL,THEME,PURITY_SCORE,SOURCE,IS_PRIMARY,SECTOR,PURITY_REFINED
MIDWESTLTD,SMALLCAP_QUALITY,0.62,cap_factor,False,REALTY,True
MIDWESTLTD,TURNAROUND,0.48,cap_factor,False,REALTY,True
MIDWESTLTD,SMART_CITIES,0.4,sector,False,REALTY,True
MINDACORP,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MINDACORP,MIDCAP_MOMENTUM,0.65,cap_factor,False,AUTO,True
MINDACORP,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MINDACORP,QUALITY_GROWTH,0.5,cap_factor,False,AUTO,True
MINDACORP,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MINDACORP,TURNAROUND,0.45,cap_factor,False,AUTO,True
MINDTECK,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
MINDTECK,AI_ENABLERS,0.55,sector,False,IT,True
MINDTECK,DATA_CENTRE,0.45,sector,False,IT,True
MINDTECK,CYBERSECURITY,0.45,sector,False,IT,True
MINDTECK,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
MIRZAINT,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
MIRZAINT,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
MIRZAINT,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
MITTAL,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
MITTAL,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
MITTAL,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
MKPL,RURAL_CONSUMPTION,1.0,classification_v4,True,FMCG,True
MKPL,MONSOON_AGRI,0.6,cross_theme,False,FMCG,True
MKPL,PREMIUMISATION,0.55,sector,False,FMCG,True
MKPL,QUICK_COMMERCE,0.4,sector,False,FMCG,True
MMFL,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MMFL,SMALLCAP_QUALITY,0.62,cap_factor,False,AUTO,True
MMFL,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MMFL,TURNAROUND,0.48,cap_factor,False,AUTO,True
MMFL,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MMP,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
MMP,COMMODITY_SUPER,0.7,sector,False,METAL,True
MMP,BATTERY_STORAGE,0.35,sector,False,METAL,True
MMTC,PSU_REVIVAL,1.0,classification_v4,True,DIVERSIFIED,True
MMTC,MIDCAP_MOMENTUM,0.65,cap_factor,False,DIVERSIFIED,True
MMTC,DIVIDEND_YIELD,0.6,cross_theme,False,DIVERSIFIED,True
MMTC,INTEREST_RATE_CYCLE,0.5,cross_theme,False,DIVERSIFIED,True
MMTC,QUALITY_GROWTH,0.5,cap_factor,False,DIVERSIFIED,True
MMTC,TURNAROUND,0.45,cap_factor,False,DIVERSIFIED,True
MOBIKWIK,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MOBIKWIK,FINTECH_INFRASTR,0.8,keyword,False,FINANCIAL_SERVICES,True
MOBIKWIK,SMALLCAP_QUALITY,0.62,cap_factor,False,FINANCIAL_SERVICES,True
MOBIKWIK,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
MOBIKWIK,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MOBIKWIK,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MOBIKWIK,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MOBIKWIK,TURNAROUND,0.48,cap_factor,False,FINANCIAL_SERVICES,True
MOBIKWIK,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MODIRUBBER,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MODIRUBBER,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MODIRUBBER,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MODIS,REAL_ESTATE_RECOVERY,1.0,classification_v4,True,REALTY,True
MODIS,INTEREST_RATE_CYCLE,0.7,sector,False,REALTY,True
MODIS,SMART_CITIES,0.4,sector,False,REALTY,True
MODTHREAD,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
MODTHREAD,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
MODTHREAD,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
MOHITIND,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
MOHITIND,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
MOHITIND,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
MOIL,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
MOIL,COMMODITY_SUPER,0.7,sector,False,METAL,True
MOIL,SMALLCAP_QUALITY,0.62,cap_factor,False,METAL,True
MOIL,TURNAROUND,0.48,cap_factor,False,METAL,True
MOIL,BATTERY_STORAGE,0.35,sector,False,METAL,True
MOKSH,PREMIUMISATION,1.0,classification_v4,True,FMCG,True
MOKSH,GOLD_JEWELLERY,0.92,keyword,False,FMCG,True
MOKSH,RURAL_CONSUMPTION,0.6,sector,False,FMCG,True
MOKSH,MONSOON_AGRI,0.5,sector,False,FMCG,True
MOKSH,QUICK_COMMERCE,0.4,sector,False,FMCG,True
MOL,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
MOL,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
MOL,SMALLCAP_QUALITY,0.62,cap_factor,False,CHEMICALS,True
MOL,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
MOL,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
MOL,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
MOL,TURNAROUND,0.48,cap_factor,False,CHEMICALS,True
MOL,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
MOL,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
MOLDTECH,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
MOLDTECH,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
MOLDTECH,SMALLCAP_QUALITY,0.62,cap_factor,False,CHEMICALS,True
MOLDTECH,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
MOLDTECH,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
MOLDTECH,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
MOLDTECH,TURNAROUND,0.48,cap_factor,False,CHEMICALS,True
MOLDTECH,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
MOLDTECH,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
MOLDTKPAC,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
MOLDTKPAC,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
MOLDTKPAC,SMALLCAP_QUALITY,0.62,cap_factor,False,CHEMICALS,True
MOLDTKPAC,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
MOLDTKPAC,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
MOLDTKPAC,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
MOLDTKPAC,TURNAROUND,0.48,cap_factor,False,CHEMICALS,True
MOLDTKPAC,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
MOLDTKPAC,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
MONARCH,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MONARCH,SMALLCAP_QUALITY,0.62,cap_factor,False,FINANCIAL_SERVICES,True
MONARCH,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
MONARCH,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MONARCH,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MONARCH,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MONARCH,TURNAROUND,0.48,cap_factor,False,FINANCIAL_SERVICES,True
MONARCH,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MONEYBOXX,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MONEYBOXX,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
MONEYBOXX,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MONEYBOXX,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MONEYBOXX,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MONEYBOXX,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MONTECARLO,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
MONTECARLO,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
MONTECARLO,SMALLCAP_QUALITY,0.62,cap_factor,False,TEXTILES,True
MONTECARLO,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
MONTECARLO,TURNAROUND,0.48,cap_factor,False,TEXTILES,True
MOREPENLAB,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
MOREPENLAB,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
MOREPENLAB,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
MOREPENLAB,HEALTHTECH,0.35,sector,False,PHARMA,True
MOSCHIP,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
MOSCHIP,SMALLCAP_QUALITY,0.62,cap_factor,False,IT,True
MOSCHIP,AI_ENABLERS,0.55,sector,False,IT,True
MOSCHIP,TURNAROUND,0.48,cap_factor,False,IT,True
MOSCHIP,DATA_CENTRE,0.45,sector,False,IT,True
MOSCHIP,CYBERSECURITY,0.45,sector,False,IT,True
MOSCHIP,FINTECH_INFRASTR,0.45,cross_theme,False,IT,True
MOTHERSON,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
MOTHERSON,LARGECAP_VALUE,0.62,cap_factor,False,CAPITAL_GOODS,True
MOTHERSON,DIVIDEND_YIELD,0.55,cap_factor,False,CAPITAL_GOODS,True
MOTHERSON,QUALITY_GROWTH,0.55,cap_factor,False,CAPITAL_GOODS,True
MOTHERSON,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
MOTHERSON,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
MOTHERSON,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
MOTHERSON,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
MOTHERSON,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
MOTILALOFS,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MOTILALOFS,LARGECAP_VALUE,0.62,cap_factor,False,FINANCIAL_SERVICES,True
MOTILALOFS,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
MOTILALOFS,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MOTILALOFS,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MOTILALOFS,DIVIDEND_YIELD,0.55,cap_factor,False,FINANCIAL_SERVICES,True
MOTILALOFS,QUALITY_GROWTH,0.55,cap_factor,False,FINANCIAL_SERVICES,True
MOTILALOFS,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MOTILALOFS,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MOTISONS,PREMIUMISATION,1.0,classification_v4,True,FMCG,True
MOTISONS,GOLD_JEWELLERY,0.92,keyword,False,FMCG,True
MOTISONS,SMALLCAP_QUALITY,0.62,cap_factor,False,FMCG,True
MOTISONS,RURAL_CONSUMPTION,0.6,sector,False,FMCG,True
MOTISONS,MONSOON_AGRI,0.5,sector,False,FMCG,True
MOTISONS,TURNAROUND,0.48,cap_factor,False,FMCG,True
MOTISONS,QUICK_COMMERCE,0.4,sector,False,FMCG,True
MPHASIS,DIGITAL_INDIA,1.0,classification_v4,True,IT,True
MPHASIS,MIDCAP_MOMENTUM,0.65,cap_factor,False,IT,True
MPHASIS,AI_ENABLERS,0.91,sector,False,IT,True
MPHASIS,QUALITY_GROWTH,0.5,cap_factor,False,IT,True
MPHASIS,DATA_CENTRE,0.45,sector,False,IT,True
MPHASIS,CYBERSECURITY,0.81,sector,False,IT,True
MPHASIS,FINTECH_INFRASTR,0.81,cross_theme,False,IT,True
MPHASIS,TURNAROUND,0.45,cap_factor,False,IT,True
MPSLTD,HEALTHCARE_EXPANSION,1.0,classification_v4,True,HEALTHCARE,True
MPSLTD,SMALLCAP_QUALITY,0.62,cap_factor,False,HEALTHCARE,True
MPSLTD,HEALTHTECH,0.6,sector,False,HEALTHCARE,True
MPSLTD,TURNAROUND,0.48,cap_factor,False,HEALTHCARE,True
MRF,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MRF,LARGECAP_VALUE,0.62,cap_factor,False,AUTO,True
MRF,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MRF,DIVIDEND_YIELD,0.55,cap_factor,False,AUTO,True
MRF,QUALITY_GROWTH,0.55,cap_factor,False,AUTO,True
MRF,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MRPL,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
MRPL,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
MRPL,MIDCAP_MOMENTUM,0.65,cap_factor,False,CHEMICALS,True
MRPL,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
MRPL,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
MRPL,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
MRPL,QUALITY_GROWTH,0.5,cap_factor,False,CHEMICALS,True
MRPL,TURNAROUND,0.45,cap_factor,False,CHEMICALS,True
MRPL,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
MRPL,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
MSPL,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
MSPL,COMMODITY_SUPER,0.7,sector,False,METAL,True
MSPL,SMALLCAP_QUALITY,0.62,cap_factor,False,METAL,True
MSPL,TURNAROUND,0.48,cap_factor,False,METAL,True
MSPL,BATTERY_STORAGE,0.35,sector,False,METAL,True
MSTCLTD,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
MSTCLTD,COMMODITY_SUPER,0.7,sector,False,METAL,True
MSTCLTD,SMALLCAP_QUALITY,0.62,cap_factor,False,METAL,True
MSTCLTD,TURNAROUND,0.48,cap_factor,False,METAL,True
MSTCLTD,BATTERY_STORAGE,0.35,sector,False,METAL,True
MSUMI,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MSUMI,MIDCAP_MOMENTUM,0.65,cap_factor,False,AUTO,True
MSUMI,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MSUMI,QUALITY_GROWTH,0.5,cap_factor,False,AUTO,True
MSUMI,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MSUMI,TURNAROUND,0.45,cap_factor,False,AUTO,True
MTARTECH,REAL_ESTATE_RECOVERY,1.0,classification_v4,True,REALTY,True
MTARTECH,INTEREST_RATE_CYCLE,0.7,sector,False,REALTY,True
MTARTECH,MIDCAP_MOMENTUM,0.65,cap_factor,False,REALTY,True
MTARTECH,QUALITY_GROWTH,0.5,cap_factor,False,REALTY,True
MTARTECH,TURNAROUND,0.45,cap_factor,False,REALTY,True
MTARTECH,SMART_CITIES,0.4,sector,False,REALTY,True
MTNL,INFRASTRUCTURE_BUILD,1.0,classification_v4,True,INFRASTRUCTURE,True
MTNL,CAPEX_CYCLE,0.7,cross_theme,False,INFRASTRUCTURE,True
MTNL,SMALLCAP_QUALITY,0.62,cap_factor,False,INFRASTRUCTURE,True
MTNL,RAILWAYS_METRO,0.5,sector,False,INFRASTRUCTURE,True
MTNL,TURNAROUND,0.48,cap_factor,False,INFRASTRUCTURE,True
MTNL,SMART_CITIES,0.45,sector,False,INFRASTRUCTURE,True
MTNL,INDIA_PLUS_ONE,0.45,cross_theme,False,INFRASTRUCTURE,True
MTNL,PORTS_SHIPPING,0.4,sector,False,INFRASTRUCTURE,True
MTNL,WATER_MANAGEMENT,0.4,sector,False,INFRASTRUCTURE,True
MUFIN,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MUFIN,BANKING_CREDIT,0.8,keyword,False,FINANCIAL_SERVICES,True
MUFIN,SMALLCAP_QUALITY,0.62,cap_factor,False,FINANCIAL_SERVICES,True
MUFIN,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MUFIN,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MUFIN,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MUFIN,TURNAROUND,0.48,cap_factor,False,FINANCIAL_SERVICES,True
MUFIN,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MUFTI,PREMIUMISATION,1.0,classification_v4,True,RETAIL,True
MUFTI,QUICK_COMMERCE,0.55,sector,False,RETAIL,True
MUFTI,GOLD_JEWELLERY,0.4,sector,False,RETAIL,True
MUKANDLTD,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
MUKANDLTD,COMMODITY_SUPER,0.7,sector,False,METAL,True
MUKANDLTD,SMALLCAP_QUALITY,0.62,cap_factor,False,METAL,True
MUKANDLTD,TURNAROUND,0.48,cap_factor,False,METAL,True
MUKANDLTD,BATTERY_STORAGE,0.35,sector,False,METAL,True
MUKKA,RURAL_CONSUMPTION,1.0,classification_v4,True,AGRICULTURE,True
MUKKA,MONSOON_AGRI,0.75,sector,False,AGRICULTURE,True
MUKKA,AGRITECH,0.35,sector,False,AGRICULTURE,True
MUKTAARTS,DIGITAL_INDIA,1.0,classification_v4,True,MEDIA,True
MUKTAARTS,MEDIA_ENTERTAIN,0.88,keyword,False,MEDIA,True
MUKTAARTS,AI_ENABLERS,0.5,cross_theme,False,MEDIA,True
MUKTAARTS,FINTECH_INFRASTR,0.45,cross_theme,False,MEDIA,True
MUKTAARTS,GAMING_ESPORTS,0.4,sector,False,MEDIA,True
MUKTAARTS,DATA_CENTRE,0.4,cross_theme,False,MEDIA,True
MUNJALAU,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MUNJALAU,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MUNJALAU,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MUNJALSHOW,EV_TRANSITION,1.0,classification_v4,True,AUTO,True
MUNJALSHOW,BATTERY_STORAGE,0.55,cross_theme,False,AUTO,True
MUNJALSHOW,CAPEX_CYCLE,0.45,cross_theme,False,AUTO,True
MURUDCERA,CAPEX_CYCLE,1.0,classification_v4,True,CAPITAL_GOODS,True
MURUDCERA,POWER_TD,0.5,sector,False,CAPITAL_GOODS,True
MURUDCERA,INDIA_PLUS_ONE,0.5,sector,False,CAPITAL_GOODS,True
MURUDCERA,RAILWAYS_METRO,0.45,sector,False,CAPITAL_GOODS,True
MURUDCERA,SMART_CITIES,0.4,sector,False,CAPITAL_GOODS,True
MURUDCERA,SEMICONDUCTOR,0.35,sector,False,CAPITAL_GOODS,True
MUTHOOTCAP,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MUTHOOTCAP,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTCAP,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTCAP,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTCAP,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MUTHOOTCAP,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MUTHOOTFIN,BANKING_CREDIT,1.0,keyword,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,LARGECAP_VALUE,0.62,cap_factor,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,WEALTH_MGMT,0.91,sector,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,DIVIDEND_YIELD,0.55,cap_factor,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,QUALITY_GROWTH,0.55,cap_factor,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,INSURANCE_GROWTH,0.86,sector,False,FINANCIAL_SERVICES,True
MUTHOOTFIN,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
MUTHOOTMF,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
MUTHOOTMF,MICROFINANCE,0.95,keyword,False,FINANCIAL_SERVICES,True
MUTHOOTMF,SMALLCAP_QUALITY,0.62,cap_factor,False,FINANCIAL_SERVICES,True
MUTHOOTMF,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTMF,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTMF,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
MUTHOOTMF,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
MUTHOOTMF,TURNAROUND,0.48,cap_factor,False,FINANCIAL_SERVICES,True
MVGJL,PREMIUMISATION,1.0,classification_v4,True,FMCG,True
MVGJL,GOLD_JEWELLERY,0.92,keyword,False,FMCG,True
MVGJL,RURAL_CONSUMPTION,0.6,sector,False,FMCG,True
MVGJL,MONSOON_AGRI,0.5,sector,False,FMCG,True
MVGJL,QUICK_COMMERCE,0.4,sector,False,FMCG,True
MWL,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
MWL,COMMODITY_SUPER,0.7,sector,False,METAL,True
MWL,SMALLCAP_QUALITY,0.62,cap_factor,False,METAL,True
MWL,TURNAROUND,0.48,cap_factor,False,METAL,True
MWL,BATTERY_STORAGE,0.35,sector,False,METAL,True
NACLIND,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
NACLIND,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
NACLIND,SMALLCAP_QUALITY,0.62,cap_factor,False,CHEMICALS,True
NACLIND,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
NACLIND,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
NACLIND,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
NACLIND,TURNAROUND,0.48,cap_factor,False,CHEMICALS,True
NACLIND,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
NACLIND,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
NAGREEKEXP,CHINA_PLUS_ONE,1.0,classification_v4,True,TEXTILES,True
NAGREEKEXP,INDIA_PLUS_ONE,0.7,cross_theme,False,TEXTILES,True
NAGREEKEXP,EXPORT_GROWTH,0.6,sector,False,TEXTILES,True
NAHARCAP,FINANCIALISATION,1.0,classification_v4,True,FINANCIAL_SERVICES,True
NAHARCAP,BANKING_CREDIT,0.55,sector,False,FINANCIAL_SERVICES,True
NAHARCAP,WEALTH_MGMT,0.55,sector,False,FINANCIAL_SERVICES,True
NAHARCAP,INTEREST_RATE_CYCLE,0.55,sector,False,FINANCIAL_SERVICES,True
NAHARCAP,INSURANCE_GROWTH,0.5,sector,False,FINANCIAL_SERVICES,True
NAHARCAP,MICROFINANCE,0.4,sector,False,FINANCIAL_SERVICES,True
NAHARINDUS,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
NAHARINDUS,SPECIALTY_CHEM,0.88,keyword,False,CHEMICALS,True
NAHARINDUS,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
NAHARINDUS,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
NAHARINDUS,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
NAHARINDUS,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
NAHARINDUS,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
NAHARPOLY,CHINA_PLUS_ONE,1.0,classification_v4,True,CHEMICALS,True
NAHARPOLY,INDIA_PLUS_ONE,0.7,cross_theme,False,CHEMICALS,True
NAHARPOLY,SPECIALTY_CHEM,0.6,sector,False,CHEMICALS,True
NAHARPOLY,EXPORT_GROWTH,0.6,cross_theme,False,CHEMICALS,True
NAHARPOLY,COMMODITY_SUPER,0.5,sector,False,CHEMICALS,True
NAHARPOLY,GREEN_HYDROGEN,0.35,sector,False,CHEMICALS,True
NAHARPOLY,BATTERY_STORAGE,0.35,sector,False,CHEMICALS,True
NAM-INDIA,FINANCIALISATION,1.0,classification_v4,True,AMC,True
NAM-INDIA,WEALTH_MGMT,0.9,keyword,False,AMC,True
NAM-INDIA,LARGECAP_VALUE,0.62,cap_factor,False,AMC,True
NAM-INDIA,DIVIDEND_YIELD,0.55,cap_factor,False,AMC,True
NAM-INDIA,QUALITY_GROWTH,0.55,cap_factor,False,AMC,True
NARMADA,RURAL_CONSUMPTION,1.0,classification_v4,True,AGRICULTURE,True
NARMADA,MONSOON_AGRI,0.75,sector,False,AGRICULTURE,True
NARMADA,AGRITECH,0.35,sector,False,AGRICULTURE,True
NATCAPSUQ,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
NATCAPSUQ,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
NATCAPSUQ,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
NATCAPSUQ,HEALTHTECH,0.35,sector,False,PHARMA,True
NATCOPHARM,HEALTHCARE_EXPANSION,1.0,classification_v4,True,PHARMA,True
NATCOPHARM,MIDCAP_MOMENTUM,0.65,cap_factor,False,PHARMA,True
NATCOPHARM,SPECIALTY_CHEM,0.55,sector,False,PHARMA,True
NATCOPHARM,QUALITY_GROWTH,0.5,cap_factor,False,PHARMA,True
NATCOPHARM,INDIA_PLUS_ONE,0.5,sector,False,PHARMA,True
NATCOPHARM,TURNAROUND,0.45,cap_factor,False,PHARMA,True
NATCOPHARM,HEALTHTECH,0.35,sector,False,PHARMA,True
NATHBIOGEN,RURAL_CONSUMPTION,1.0,classification_v4,True,AGRICULTURE,True
NATHBIOGEN,MONSOON_AGRI,0.75,sector,False,AGRICULTURE,True
NATHBIOGEN,AGRITECH,0.35,sector,False,AGRICULTURE,True
NATIONALUM,CAPEX_CYCLE,1.0,classification_v4,True,METAL,True
NATIONALUM,COMMODITY_SUPER,1.0,sector,False,METAL,True
NATIONALUM,LARGECAP_VALUE,0.62,cap_factor,False,METAL,True
NATIONALUM,DIVIDEND_YIELD,0.55,cap_factor,False,METAL,True
NATIONALUM,QUALITY_GROWTH,0.55,cap_factor,False,METAL,True
NATIONALUM,BATTERY_STORAGE,0.35,sector,False,METAL,True
NATIONSTD,REAL_ESTATE_RECOVERY,1.0,classification_v4,True,REALTY,True
NATIONSTD,INTEREST_RATE_CYCLE,0.7,sector,False,REALTY,True
NATIONSTD,SMALLCAP_QUALITY,0.62,cap_factor,False,REALTY,True
NATIONSTD,TURNAROUND,0.48,cap_factor,False,REALTY,True
NATIONSTD,SMART_CITIES,0.4,sector,False,REALTY,True
NAUKRI,PREMIUMISATION,1.0,classification_v4,True,RETAIL,True
NAUKRI,LARGECAP_VALUE,0.62,cap_factor,False,RETAIL,True
NAUKRI,QUICK_COMMERCE,0.55,sector,False,RETAIL,True
