date,FPI_buy_cr,FPI_sell_cr,FPI_net_cr,MF_buy_cr,MF_sell_cr,MF_net_cr,INSURANCE_buy_cr,INSURANCE_sell_cr,INSURANCE_net_cr,RETAIL_buy_cr,RETAIL_sell_cr,RETAIL_net_cr,OTHERS_buy_cr,OTHERS_sell_cr,OTHERS_net_cr
2025-03-17,11250.4,15696.14,-4445.74,9481.09,5134.09,4347.0,2403.97,1377.66,1026.3099999999997,26073.81,27620.81,-1547.0,36518.97,40090.85,-3571.8799999999974
2025-03-18,15728.21,14464.13,1264.08,8329.37,8033.53,295.84000000000106,2848.51,1451.26,1397.2500000000002,31354.05,35369.59,-4015.5399999999972,45555.57,43099.83,2455.739999999998
2025-03-19,15759.9,16726.65,-966.7500000000018,9593.24,8717.13,876.1100000000006,2777.17,1851.73,925.44,41011.78,41538.38,-526.5999999999985,49144.229999999996,50637.44,-1493.2100000000064
2025-03-20,16328.95,13073.72,3255.2300000000014,8346.84,12245.2,-3898.3600000000006,2470.45,1972.35,498.0999999999999,40366.1,40235.88,130.22000000000116,51277.6,48811.07,2466.529999999999
2025-03-21,46517.35,41251.85,5265.5,13309.03,18741.2,-5432.17,3717.96,2411.07,1306.8899999999999,44222.57,46473.79,-2251.220000000001,97164.26999999999,90917.65,6246.619999999995
2025-03-24,18528.19,12324.43,6203.759999999998,8954.01,9983.05,-1029.039999999999,3009.4,1790.57,1218.8300000000002,43782.61,44992.4,-1209.7900000000009,51231.16,49543.55,1687.6100000000006
2025-03-25,19056.84,13358.1,5698.74,7889.67,12078.51,-4188.84,3064.04,1859.71,1204.33,39670.57,39363.44,307.1299999999974,57052.97,53915.79,3137.1800000000003
2025-03-26,14313.67,11995.12,2318.5499999999993,8649.2,9744.3,-1095.0999999999985,3152.32,2361.82,790.5,34546.27,35281.55,-735.2800000000061,46112.479999999996,45223.96,888.5199999999968
2025-03-27,28375.88,20470.28,7905.600000000002,33455.76,32257.25,1198.510000000002,5243.76,3923.11,1320.65,38097.81,42557.73,-4459.9200000000055,71939.32,69834.70000000001,2104.6199999999953
2025-03-28,,,,12083.69,7503.83,4579.860000000001,3832.51,1442.47,2390.04,40654.98,41610.24,-955.2599999999948,46411.65,52849.71000000001,-6438.060000000005
2025-04-01,,,,9990.18,6047.26,3942.92,2236.55,1839.94,396.6100000000001,31183.96,28090.33,3093.6299999999974,41219.69,48528.53,-7308.8399999999965
2025-04-02,12127.8,13271.29,-1143.4900000000016,8156.39,6274.97,1881.42,2661.38,2023.83,637.5500000000002,29326.71,30106.12,-779.4099999999999,38792.84,40495.5,-1702.6600000000035
2025-04-03,9579.37,12540.37,-2961.0,7594.04,8449.89,-855.8499999999995,3208.55,2460.28,748.27,38328.44,35036.61,3291.8300000000017,40385.56,43552.850000000006,-3167.290000000008
2025-04-04,14204.37,17337.92,-3133.5499999999975,10765.84,12220.54,-1454.7000000000007,2605.4,3624.29,-1018.8899999999999,40298.48,32334.44,7964.0400000000045,48767.83,53887.91,-5120.080000000002
2025-04-07,13745.0,22676.13,-8931.130000000001,20857.8,9808.08,11049.72,3636.58,4329.36,-692.7799999999997,34824.52,36549.75,-1725.2300000000032,63088.95,71333.95,-8245.0
2025-04-08,13916.51,18590.38,-4673.870000000001,11292.38,8441.18,2851.199999999999,2343.64,2214.57,129.0699999999997,30843.36,28886.42,1956.9400000000023,48229.28,53074.76,-4845.480000000003
2025-04-09,12178.74,16339.57,-4160.83,9251.28,8505.44,745.8400000000001,3473.1,2159.73,1313.37,27410.38,25164.91,2245.470000000001,39839.33,44023.83,-4184.5
2025-04-11,18237.53,20553.34,-2315.8100000000013,10475.19,7489.72,2985.4700000000003,2273.98,2106.93,167.05000000000018,30692.26,31709.21,-1016.9500000000007,49823.16,51745.36,-1922.199999999997
2025-04-15,25218.02,18939.25,6278.77,7593.57,10071.95,-2478.380000000001,2567.41,2331.37,236.03999999999996,33677.81,37251.25,-3573.4400000000023,56393.33,50462.87,5930.459999999999
2025-04-16,15378.7,11352.68,4026.0200000000004,7141.55,10752.11,-3610.5600000000004,2691.37,2105.8,585.5699999999997,35906.65,36075.77,-169.11999999999534,45188.46,41710.16,3478.2999999999956
2025-04-17,17996.49,13680.09,4316.4000000000015,10792.73,11483.15,-690.4200000000001,2203.77,2939.28,-735.5100000000002,37076.71,39353.42,-2276.709999999999,51354.28,47256.07000000001,4098.209999999992
2025-04-21,11628.01,9904.76,1723.25,12034.5,11892.23,142.27000000000044,2604.26,2623.33,-19.06999999999971,42217.99,44520.15,-2302.1600000000035,46698.53,44720.880000000005,1977.6499999999942
2025-04-22,16575.69,14638.63,1937.0599999999995,10452.1,12728.52,-2276.42,3095.83,2564.56,531.27,42367.58,41452.55,915.0299999999988,51695.51,50938.62,756.8899999999994
2025-04-23,17857.15,13889.9,3967.250000000002,11412.44,11744.95,-332.5100000000002,2116.62,3391.74,-1275.12,44170.42,46749.89,-2579.470000000001,57405.23,52819.39,4585.840000000004
2025-04-24,21142.01,15741.68,5400.329999999998,9669.5,10665.76,-996.2600000000002,2109.2,2144.45,-35.25,40823.48,40459.94,363.5400000000009,54884.340000000004,53525.47,1358.8700000000026
2025-04-25,18712.97,13673.08,5039.890000000001,12537.92,9661.46,2876.460000000001,2180.86,1750.7,430.1600000000001,42587.98,45202.23,-2614.25,55292.29,55024.020000000004,268.2699999999968
2025-04-28,11683.1,9173.93,2509.17,11581.34,8475.78,3105.5599999999995,1759.93,2438.37,-678.4399999999998,33123.57,38487.44,-5363.870000000003,42676.61,39345.0,3331.6100000000006
2025-04-29,15692.15,13342.85,2349.2999999999993,9963.22,8302.81,1660.4099999999999,2095.79,2287.84,-192.05000000000018,40483.79,41996.25,-1512.4599999999991,48796.5,48258.329999999994,538.1700000000055
2025-04-30,25356.94,25183.89,173.04999999999927,11097.16,8801.46,2295.7000000000007,2031.17,2565.39,-534.2199999999998,37522.89,38381.4,-858.510000000002,58339.24,58933.97,-594.7300000000032
2025-05-02,18050.34,15237.11,2813.2299999999996,10534.86,7223.53,3311.330000000001,1712.22,2365.86,-653.6400000000001,37277.07,38471.95,-1194.8799999999974,50138.16,51190.61,-1052.449999999997
2025-05-05,9632.99,8673.31,959.6800000000003,10684.43,7798.54,2885.8900000000003,1797.42,2715.66,-918.2399999999998,36114.18,38911.89,-2797.709999999999,40174.96,39223.05,951.9099999999962
2025-05-06,13478.46,9470.25,4008.209999999999,8201.32,9984.66,-1783.3400000000001,1697.76,1641.58,56.180000000000064,36622.28,36533.25,89.02999999999884,42760.38,40621.67,2138.709999999999
2025-05-07,16365.97,13451.55,2914.42,10284.47,7437.85,2846.619999999999,1872.38,1888.36,-15.97999999999979,36619.48,41191.57,-4572.0899999999965,51699.42,48784.32,2915.0999999999985
2025-05-08,22449.21,20088.09,2361.119999999999,9751.8,9904.45,-152.65000000000146,1826.02,2132.77,-306.75,37267.81,36488.52,779.2900000000009,55813.99,55127.84,686.1500000000015
2025-05-09,,,,11873.28,6102.43,5770.85,2952.2,1101.74,1850.4599999999998,34631.71,37997.78,-3366.0699999999997,44096.439999999995,47657.56,-3561.1200000000026
2025-05-12,,,,11878.82,9733.18,2145.6399999999994,1567.58,2532.98,-965.4000000000001,43391.68,45809.08,-2417.4000000000015,48606.87,47048.36,1558.510000000002
2025-05-13,17588.22,17500.52,87.70000000000073,11491.76,8474.33,3017.4300000000003,2735.24,2969.43,-234.19000000000005,44797.79,43254.21,1543.5800000000017,54534.56,58978.729999999996,-4444.169999999998
2025-05-14,15046.4,14028.27,1018.1299999999992,10149.0,9403.39,745.6100000000006,1845.93,2821.42,-975.49,50583.12,50484.32,98.80000000000291,51606.44,51729.06,-122.61999999999534
2025-05-15,21440.45,15693.92,5746.530000000001,11357.8,12742.16,-1384.3600000000006,2349.95,2437.07,-87.12000000000035,49670.05,51156.77,-1486.719999999994,63307.36,59788.96,3518.4000000000015
2025-05-16,19818.81,12331.92,7486.890000000001,13308.14,9052.11,4256.029999999999,2329.19,1833.75,495.44000000000005,64094.23,64439.34,-345.1099999999933,68325.1,72613.84,-4288.739999999991
2025-05-19,13408.62,12473.22,935.4000000000015,7823.59,8265.42,-441.8299999999999,1530.23,2131.85,-601.6199999999999,54783.99,51876.39,2907.5999999999985,50699.39,52029.130000000005,-1329.7400000000052
2025-05-20,14816.42,24894.66,-10078.24,11742.76,6196.21,5546.55,2267.42,1608.03,659.3900000000001,47975.76,43647.9,4327.860000000001,53439.33,63140.26,-9700.93
2025-05-21,13479.57,11237.12,2242.449999999999,7310.67,6787.67,523.0,1622.47,2004.11,-381.6399999999999,41801.81,43018.26,-1216.4500000000044,46891.25,45669.22,1222.0299999999988
2025-05-22,11832.24,17268.79,-5436.550000000001,9457.23,7294.68,2162.5499999999993,2197.93,1784.51,413.41999999999985,44591.75,42234.25,2357.5,48525.41,53900.71,-5375.299999999996
2025-05-23,9914.69,9323.38,591.3100000000013,7333.98,6421.5,912.4799999999996,1565.45,1772.83,-207.37999999999988,43281.3,45128.78,-1847.479999999996,41934.7,40693.93,1240.7699999999968
2025-05-26,10275.43,8728.88,1546.550000000001,7110.19,6187.1,923.0899999999992,2044.69,1776.1,268.59000000000015,42059.13,42292.62,-233.49000000000524,40425.04,41538.62,-1113.5800000000017
2025-05-27,19381.32,19122.12,259.2000000000007,15177.35,6818.6,8358.75,2372.18,2068.0,304.17999999999984,43890.12,41395.17,2494.9500000000044,56356.94,67685.69,-11328.75
2025-05-28,16906.08,12279.65,4626.430000000002,14260.91,7532.68,6728.23,1942.47,1457.2,485.27,45089.04,43979.14,1109.9000000000015,49765.44,58370.4,-8604.96
2025-05-29,19084.2,20843.93,-1759.7299999999996,10053.03,6643.06,3409.9700000000003,1436.2,1386.83,49.37000000000012,42617.27,43517.78,-900.510000000002,52046.05,54807.869999999995,-2761.8199999999924
2025-05-30,48728.06,56947.21,-8219.150000000001,16940.22,9180.58,7759.640000000001,1904.78,1804.56,100.22000000000003,51224.09,50777.74,446.34999999999854,96912.34,105684.32,-8771.98000000001
2025-06-02,14248.73,16406.03,-2157.2999999999993,10260.7,7185.91,3074.790000000001,2363.36,1365.8,997.5600000000002,44814.66,44894.83,-80.16999999999825,48762.19,52561.72,-3799.529999999999
2025-06-03,17297.47,20691.97,-3394.5,11681.9,7621.63,4060.2699999999995,2243.32,1548.45,694.8700000000001,46110.67,42739.62,3371.0499999999956,54177.08,62884.76,-8707.68
2025-06-04,17865.23,16261.82,1603.4099999999999,9628.44,8085.92,1542.5200000000004,1825.5,1830.37,-4.869999999999891,45239.42,46177.02,-937.5999999999985,52685.08,53426.29,-741.2099999999991
2025-06-05,18264.79,18174.68,90.11000000000058,9805.61,8463.51,1342.1000000000004,1824.73,1704.25,120.48000000000002,48339.77,49617.39,-1277.6200000000026,55774.08,56074.08,-300.0
2025-06-06,15541.4,14276.4,1265.0,17732.58,9914.42,7818.160000000002,3232.64,2294.28,938.3599999999997,52265.73,55019.36,-2753.6299999999974,57276.06,62998.380000000005,-5722.320000000007
2025-06-09,13271.36,10899.96,2371.4000000000015,11740.85,9143.56,2597.290000000001,2002.53,1697.4,305.1299999999999,52164.08,50817.98,1346.0999999999985,50114.72,52970.75,-2856.029999999999
2025-06-10,17430.94,14439.9,2991.039999999999,9939.11,9469.94,469.1700000000001,2157.44,2167.37,-9.929999999999836,48186.29,47756.37,429.91999999999825,53227.380000000005,54036.2,-808.8199999999924
2025-06-11,15224.48,15703.8,-479.3199999999997,10603.5,10116.44,487.0599999999995,1959.77,2217.12,-257.3499999999999,55957.46,50351.62,5605.8399999999965,52915.880000000005,59760.11,-6844.229999999996
2025-06-12,12399.93,15938.22,-3538.289999999999,17100.74,9262.33,7838.410000000002,2668.94,2058.49,610.4500000000003,45786.75,42041.74,3745.010000000002,50462.94,62869.73,-12406.79
2025-06-13,14679.77,15516.35,-836.5799999999999,10143.02,8351.21,1791.8100000000013,1997.93,1507.24,490.69000000000005,40602.61,40638.79,-36.18000000000029,50702.79,52956.5,-2253.709999999999
2025-06-16,10251.63,12962.44,-2710.8100000000013,11094.57,5625.03,5469.54,1703.32,2080.98,-377.6600000000001,36383.93,37563.41,-1179.4800000000032,40879.51,44590.62,-3711.1100000000006
2025-06-17,14980.0,12156.84,2823.16,15205.14,8909.76,6295.379999999999,2670.54,1534.52,1136.02,38070.34,36908.16,1162.179999999993,45391.16,53901.35,-8510.189999999995
2025-06-18,11176.36,11694.78,-518.4200000000001,8084.04,8131.05,-47.01000000000022,2091.83,1713.9,377.92999999999984,35706.4,34707.86,998.5400000000009,42417.99,43819.55,-1401.560000000005
2025-06-19,13127.47,11517.35,1610.119999999999,7699.45,7982.21,-282.7600000000002,2211.0,1943.73,267.27,35813.44,36517.17,-703.7299999999959,43149.44,42284.27,865.1700000000055
2025-06-20,54789.82,45891.19,8898.629999999997,20635.02,23233.63,-2598.6100000000006,1366.69,2146.76,-780.0700000000002,38251.43,42334.4,-4082.970000000001,96949.73,88350.5,8599.229999999996
2025-06-23,8779.1,10726.81,-1947.7099999999991,8477.42,5521.85,2955.5699999999997,1674.4,1978.78,-304.3799999999999,38725.33,39668.9,-943.5699999999997,40881.82,42123.84,-1242.0199999999968
2025-06-24,14918.44,19541.03,-4622.589999999998,10966.57,7356.74,3609.83,1979.72,1675.0,304.72,42962.52,42979.71,-17.19000000000233,53997.64,57805.3,-3807.6600000000035
2025-06-25,14708.52,15833.26,-1124.7399999999998,8954.67,7878.97,1075.6999999999998,2608.44,1773.94,834.5,41160.87,41268.74,-107.86999999999534,47293.42,48959.17,-1665.75
2025-06-26,29677.7,18989.17,10688.530000000002,10574.22,10750.8,-176.57999999999993,2406.2,2577.21,-171.01000000000022,41185.02,44543.6,-3358.5800000000017,62210.25,58530.85,3679.4000000000015
2025-06-27,24067.43,18392.65,5674.779999999999,34390.44,35419.14,-1028.699999999997,5579.72,5423.84,155.8800000000001,46351.69,49068.09,-2716.399999999994,64108.13,61781.78,2326.3499999999985
2025-06-30,14375.16,14329.29,45.86999999999898,11201.31,8996.38,2204.9300000000003,3704.59,2933.49,771.1000000000004,43742.46,45545.02,-1802.5599999999977,47934.52,48993.45,-1058.9300000000003
2025-07-01,12340.33,13738.02,-1397.6900000000005,9152.82,9117.54,35.279999999998836,2745.64,2397.1,348.53999999999996,42900.61,41011.9,1888.7099999999991,44189.45,46877.72,-2688.270000000004
2025-07-02,14890.48,15763.59,-873.1100000000006,12993.82,10066.51,2927.3099999999995,2437.6,2314.35,123.25,41534.2,41885.74,-351.5400000000009,46639.11,48838.54,-2199.4300000000003
2025-07-03,10743.76,13442.02,-2698.26,9314.92,8588.25,726.6700000000001,2004.55,2226.17,-221.62000000000012,38920.08,38248.92,671.1600000000035,45056.520000000004,46169.66,-1113.1399999999994
2025-07-04,8885.27,8232.46,652.8100000000013,7418.56,8029.05,-610.4899999999998,1974.24,2664.14,-689.8999999999999,41391.44,38472.76,2918.6800000000003,36766.200000000004,38224.03,-1457.8299999999945
2025-07-07,10993.28,8810.06,2183.220000000001,8221.07,6973.46,1247.6099999999997,1938.42,1927.63,10.789999999999964,31523.4,33044.48,-1521.0800000000017,33996.61,33871.17,125.44000000000233
2025-07-08,12695.08,12561.04,134.03999999999905,10235.22,8919.03,1316.1899999999987,2078.24,2425.78,-347.5400000000004,35645.42,36081.48,-436.06000000000495,41852.020000000004,42223.07,-371.04999999999563
2025-07-09,13681.99,13113.95,568.039999999999,9937.28,8857.44,1079.8400000000001,2291.37,2684.73,-393.3600000000001,37800.13,38128.25,-328.1200000000026,43757.81,44377.82,-620.010000000002
2025-07-10,12013.95,11184.45,829.5,8896.88,8607.53,289.34999999999854,2084.47,2683.29,-598.8200000000002,34758.29,34312.87,445.41999999999825,39734.75,39754.78,-20.029999999998836
2025-07-11,12434.72,17354.1,-4919.379999999999,11759.83,8889.0,2870.83,2852.13,2538.25,313.8800000000001,38331.75,36129.38,2202.3700000000026,43158.73,48932.22,-5773.489999999998
2025-07-14,18344.39,19223.58,-879.1900000000023,11241.84,9366.34,1875.5,2204.58,2659.96,-455.3800000000001,35748.65,36972.37,-1223.7200000000012,48753.76,49343.25,-589.489999999998
2025-07-15,12203.41,12659.19,-455.78000000000065,10713.79,9031.72,1682.0700000000015,1957.53,2507.87,-550.3399999999999,38567.57,39243.79,-676.2200000000012,43682.73,44333.99,-651.2599999999948
2025-07-16,11980.45,13080.16,-1099.7099999999991,9289.55,8859.794053184001,429.75594681599796,2406.46,2065.661614757,340.7983852430002,38955.45,38469.34166680601,486.1083331939881,42407.64,44143.284661138,-1735.6446611380015
2025-07-17,12505.2,15370.93,-2865.7299999999996,9828.34,7893.41,1934.9300000000003,2481.18,1974.92,506.25999999999976,37932.85,36273.1,1659.75,44016.39,48053.61,-4037.220000000001
2025-07-18,15625.23,15326.16,299.0699999999997,11027.68,8737.07,2290.6100000000006,2079.85,2783.69,-703.8400000000001,36939.21,35014.6,1924.6100000000006,41981.39,45245.979999999996,-3264.5899999999965
2025-07-21,11761.69,12852.97,-1091.2799999999988,10675.49,7081.31,3594.1799999999994,2190.45,2085.57,104.87999999999965,35661.81,36994.53,-1332.7200000000012,41421.32,43752.54,-2331.220000000001
2025-07-22,13810.69,17068.17,-3257.4799999999977,13390.78,8724.04,4666.74,2199.63,1897.42,302.21000000000004,37784.12,37093.96,690.1600000000035,45490.56,51546.509999999995,-6055.949999999997
2025-07-23,15405.02,18781.7,-3376.6800000000003,10898.14,7816.58,3081.5599999999995,1928.78,2042.23,-113.45000000000005,35622.64,36355.57,-732.9300000000003,44195.7,46374.38,-2178.6800000000003
2025-07-24,14308.08,16369.29,-2061.210000000001,10141.8,8576.47,1565.33,2158.15,1522.76,635.3900000000001,39525.05,38115.64,1409.4100000000035,47270.810000000005,50542.5,-3271.689999999995
2025-07-25,13648.3,15079.92,-1431.6200000000008,9329.35,8581.28,748.0699999999997,1996.76,1488.8,507.96000000000004,38328.93,35494.12,2834.8099999999977,45495.72,49431.73,-3936.010000000002
2025-07-28,10174.74,16154.77,-5980.030000000001,12558.71,6530.11,6028.599999999999,2140.04,2030.03,110.00999999999999,33473.5,33984.62,-511.1200000000026,42822.04,48399.57,-5577.529999999999
2025-07-29,12663.68,16708.18,-4044.5,13481.25,7785.67,5695.58,1638.1,1689.73,-51.63000000000011,33574.35,34952.97,-1378.6200000000026,45303.740000000005,49081.259999999995,-3777.5199999999895
2025-07-30,12288.46,12557.68,-269.22000000000116,9576.27,8465.01,1111.2600000000002,2280.02,1859.06,420.96000000000004,34344.11,34100.83,243.27999999999884,41962.54,43505.88,-1543.3399999999965
2025-07-31,15721.34,21901.63,-6180.290000000001,13868.49,9078.3,4790.1900000000005,2241.11,1145.61,1095.5000000000002,38352.98,37703.09,649.8900000000067,52176.36,58452.75,-6276.389999999999
2025-08-01,11988.68,13452.7,-1464.0200000000004,10490.39,9381.51,1108.8799999999992,2822.79,1683.02,1139.77,37259.9,35493.17,1766.7300000000032,42795.76,46686.13,-3890.3699999999953
2025-08-04,9479.82,11847.14,-2367.3199999999997,10328.44,7130.84,3197.6000000000004,2416.05,2057.57,358.48,30524.99,32214.71,-1689.7199999999975,38732.71,40777.13,-2044.4199999999983
2025-08-05,15786.36,15190.32,596.0400000000009,9491.0,8161.15,1329.8500000000004,2305.06,1487.45,817.6099999999999,32926.16,31766.07,1160.0900000000038,42399.27,45865.3,-3466.030000000006
2025-08-06,11635.22,16088.49,-4453.27,11844.51,7155.68,4688.83,2292.11,1719.86,572.2500000000002,32802.76,33505.25,-702.489999999998,41151.22,45042.48,-3891.260000000002
2025-08-07,10474.13,16008.44,-5534.310000000001,15587.72,6467.6,9120.119999999999,2491.63,1626.71,864.9200000000001,32401.61,33325.2,-923.5899999999965,46420.840000000004,55316.270000000004,-8895.43
2025-08-08,18480.9,15662.03,2818.870000000001,12604.69,6950.43,5654.26,2542.79,1454.68,1088.11,33551.71,31221.2,2330.5099999999984,50729.93,60009.86,-9279.93
2025-08-11,10217.44,11175.87,-958.4300000000003,11733.59,6381.32,5352.27,1689.99,2201.47,-511.4799999999998,28212.47,30362.86,-2150.3899999999994,38647.14,41027.63,-2380.489999999998
2025-08-12,9876.06,12624.81,-2748.75,8693.77,5896.78,2796.9900000000007,2031.76,1873.39,158.3699999999999,30218.27,28927.62,1290.6500000000015,36674.43,41068.350000000006,-4393.9200000000055
2025-08-13,11996.58,15259.19,-3262.6100000000006,10638.74,5309.53,5329.21,1975.71,2277.54,-301.8299999999999,32920.04,34290.34,-1370.2999999999956,40470.25,44392.369999999995,-3922.1199999999953
2025-08-14,14179.22,15672.26,-1493.0400000000009,9360.59,5948.74,3411.8500000000004,2321.63,2495.14,-173.50999999999976,30609.17,30100.94,508.22999999999956,39773.21,43484.8,-3711.590000000004
2025-08-18,20763.76,20159.16,604.5999999999985,14603.1,9401.95,5201.15,2549.54,3971.42,-1421.88,33155.67,37128.64,-3972.970000000001,54304.14,54103.28999999999,200.85000000000582
2025-08-19,13741.3,13945.72,-204.42000000000007,8496.07,7054.47,1441.5999999999995,1902.24,1891.17,11.069999999999936,33779.63,34841.57,-1061.9400000000023,41793.08,42464.520000000004,-671.4400000000023
2025-08-20,12456.44,12802.92,-346.47999999999956,10274.88,9300.44,974.4399999999987,2506.96,2661.4,-154.44000000000005,38332.53,38222.28,110.25,43400.54,44665.42,-1264.8799999999974
2025-08-21,12795.34,13366.4,-571.0599999999995,9093.55,8497.79,595.7599999999984,2344.17,2548.77,-204.5999999999999,38226.31,36474.39,1751.9199999999983,45549.950000000004,48224.65,-2674.699999999997
2025-08-22,12082.29,11825.33,256.96000000000095,7261.86,7363.37,-101.51000000000022,1901.86,2440.93,-539.0699999999999,32356.27,31917.58,438.6899999999987,39569.51,39278.12,291.3899999999994
2025-08-25,10238.39,12190.9,-1952.5100000000002,10070.93,7041.48,3029.4500000000007,1708.87,2177.42,-468.5500000000002,30712.03,31339.64,-627.6100000000006,38034.64,39885.83,-1851.1900000000023
2025-08-26,44730.34,50457.13,-5726.790000000001,18133.54,12233.32,5900.220000000001,2429.74,1949.9,479.8399999999997,35552.67,33500.49,2052.1800000000003,88879.93,97418.43,-8538.5
2025-08-28,16403.08,22480.1,-6077.019999999997,11478.6,8383.37,3095.2299999999996,3388.96,1569.71,1819.25,32194.55,30302.23,1892.3199999999997,54096.96,61480.020000000004,-7383.060000000005
2025-08-29,12455.6,21480.29,-9024.69,13646.09,7188.22,6457.87,3780.58,1253.95,2526.63,29750.39,29226.51,523.880000000001,42158.81,52256.62,-10097.810000000005
2025-09-01,10804.07,12478.78,-1674.710000000001,10676.58,7268.35,3408.2299999999996,1651.5,1043.25,608.25,32351.01,33873.17,-1522.1599999999999,38704.25,41735.69,-3031.4400000000023
2025-09-02,9911.05,10982.48,-1071.4300000000003,9096.01,8298.11,797.8999999999996,2461.99,1220.75,1241.2399999999998,36604.18,36235.0,369.1800000000003,43635.18,46616.21,-2981.029999999999
2025-09-03,12262.82,13020.39,-757.5699999999997,10940.71,8778.84,2161.869999999999,2199.62,2310.48,-110.86000000000013,37534.72,38459.61,-924.8899999999994,44034.65,45374.54,-1339.8899999999994
2025-09-04,0.0,0.0,0.0,12154.26,10347.99,1806.2700000000004,3011.25,2731.4,279.8499999999999,37796.66,36714.35,1082.310000000005,51160.990000000005,54160.53,-2999.5399999999936
2025-09-05,0.0,0.0,0.0,7564.27,6404.94,1159.3300000000008,1763.49,1557.76,205.73000000000002,33480.44,33523.4,-42.95999999999913,37885.17,39243.89,-1358.7200000000012
2025-09-08,23445.27,23648.93,-203.65999999999985,8543.22,6665.04,1878.1799999999994,1682.19,971.58,710.61,32850.36,32585.11,265.25,36796.34,39647.75,-2851.4100000000035
2025-09-09,22631.62,22073.43,558.1899999999987,7082.22,7042.69,39.530000000000655,2131.98,2472.54,-340.55999999999995,29612.14,30848.26,-1236.119999999999,40067.770000000004,38657.54,1410.2300000000032
2025-09-10,17086.28,12646.63,4439.65,12009.66,7839.96,4169.7,2950.51,2520.46,430.0500000000002,36912.45,38856.07,-1943.6200000000026,48515.86,51027.42999999999,-2511.5699999999924
2025-09-11,10376.91,13811.89,-3434.9799999999996,11157.31,7226.98,3930.33,2363.01,2420.52,-57.50999999999976,37994.93,37604.15,390.77999999999884,43435.99,47594.490000000005,-4158.500000000007
2025-09-12,12819.4,11825.16,994.2399999999998,7958.22,6313.48,1644.7400000000007,2656.21,2973.49,-317.27999999999975,37865.33,39120.74,-1255.4099999999962,42150.31,42538.43,-388.1200000000026
2025-09-15,9849.25,10666.56,-817.3099999999995,7150.6,4947.01,2203.59,1699.75,2476.03,-776.2800000000002,36421.86,36259.37,162.48999999999796,38670.85,40209.18,-1538.3300000000017
2025-09-16,13165.08,12218.47,946.6100000000006,8108.48,6541.7,1566.7799999999997,1935.46,2646.81,-711.3499999999999,36865.28,37757.41,-892.1300000000047,42560.98,42290.28,270.70000000000437
2025-09-17,13173.11,13403.55,-230.4399999999987,8839.8,6652.33,2187.4699999999993,2221.13,3334.44,-1113.31,40819.23,41448.71,-629.4799999999959,47492.77,48006.02,-513.25
2025-09-18,12402.17,11630.01,772.1599999999999,10301.42,7046.92,3254.5,2032.09,2916.58,-884.49,38116.14,38396.09,-279.9499999999971,45780.62,48358.18,-2577.5599999999977
2025-09-19,37577.86,36454.34,1123.520000000004,10372.26,9721.42,650.8400000000001,2430.32,2169.04,261.2800000000002,43258.18,44496.06,-1237.8799999999974,81131.19,80989.17,142.02000000000407
2025-09-22,9783.14,12256.38,-2473.24,9245.49,7074.19,2171.3,1796.74,2345.99,-549.2499999999998,43232.2,41497.39,1734.8099999999977,47674.26,50781.37,-3107.1100000000006
2025-09-23,12782.87,16078.11,-3295.24,9366.64,7390.68,1975.9599999999991,2109.67,2427.66,-317.9899999999998,39947.37,38802.14,1145.2300000000032,52445.78,55398.47,-2952.6900000000023
2025-09-24,12403.21,14374.58,-1971.3700000000008,8431.67,7842.64,589.0299999999997,2332.39,2572.28,-239.89000000000033,37747.64,35071.53,2676.1100000000006,44430.05,47706.32,-3276.269999999997
2025-09-25,16237.32,20394.49,-4157.170000000002,11291.58,7022.38,4269.2,2561.87,2588.86,-26.990000000000236,33732.21,34167.52,-435.3099999999977,51356.94,55163.47,-3806.529999999999
2025-09-26,11312.26,16498.51,-5186.249999999998,13838.02,8544.61,5293.41,2526.92,2615.58,-88.65999999999985,34430.08,33274.06,1156.020000000004,44846.51,51644.16,-6797.6500000000015
2025-09-29,18322.43,20022.07,-1699.6399999999994,33919.98,30631.8,3288.180000000004,4706.89,4901.33,-194.4399999999996,32106.16,32862.17,-756.0099999999984,61272.73,63431.93,-2159.199999999997
2025-09-30,18109.49,22731.68,-4622.189999999999,11381.99,8241.11,3140.879999999999,3159.76,1874.28,1285.4800000000002,33122.64,32535.38,587.2599999999984,53615.65,58233.869999999995,-4618.219999999994
2025-10-01,13888.58,14127.38,-238.79999999999927,11486.11,8458.5,3027.6100000000006,1966.1,2623.12,-657.02,35907.97,36876.6,-968.6299999999974,48566.07,50182.4,-1616.3300000000017
2025-10-03,18179.97,19876.06,-1696.0900000000001,10672.08,11073.66,-401.5799999999999,1907.93,1498.55,409.3800000000001,41928.15,40440.91,1487.239999999998,56656.07,58571.24,-1915.1699999999983
2025-10-06,11087.45,12689.49,-1602.039999999999,11310.61,8160.22,3150.3900000000003,2825.44,2286.23,539.21,35022.96,36517.23,-1494.270000000004,46105.04,47943.0,-1837.9599999999991
2025-10-07,12446.24,10997.4,1448.8400000000001,10051.49,10779.24,-727.75,2985.53,2772.47,213.0600000000004,36382.2,36760.53,-378.33000000000175,47932.75,47011.03,921.7200000000012
