date,sector,sector_turnover_cr,sector_weight,market_turnover_cr,symbol_count,FII_OI_Net_attr,DII_OI_Net_attr,PRO_OI_Net_attr,CLIENT_OI_Net_attr,FII_Volume_Net_attr,DII_Volume_Net_attr,PRO_Volume_Net_attr,CLIENT_Volume_Net_attr
2020-08-17,INSURANCE,0.0,0.0,50761.786367668006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,IT,3131.1726,0.061684,50761.79,51,18517.62,-46704.27,4501.67,23684.98,1118.51,-277.02,-847.84,6.35
2020-08-17,LOGISTICS,399.9788,0.00788,50761.79,15,2365.46,-5966.05,575.05,3025.54,142.88,-35.39,-108.3,0.81
2020-08-17,MEDIA,1516.7711,0.02988,50761.79,27,8970.12,-22624.01,2180.66,11473.24,541.82,-134.19,-410.7,3.08
2020-08-17,METAL,2725.3672,0.053689,50761.79,59,16117.7,-40651.32,3918.25,20615.37,973.55,-241.12,-737.96,5.53
2020-08-17,OTHER,5037.5594,0.099239,50761.79,338,29791.91,-75139.76,7242.48,38105.37,1799.5,-445.68,-1364.04,10.22
2020-08-17,PHARMA,4387.8868,0.086441,50761.79,59,25949.77,-65449.3,6308.45,33191.09,1567.43,-388.21,-1188.13,8.9
2020-08-17,POWER,1603.9181,0.031597,50761.79,20,9485.5,-23923.89,2305.95,12132.44,572.95,-141.9,-434.3,3.25
2020-08-17,REALTY,472.8386,0.009315,50761.79,48,2796.35,-7052.82,679.8,3576.67,168.91,-41.83,-128.03,0.96
2020-08-17,RETAIL,280.7,0.00553,50761.79,12,1660.05,-4186.89,403.56,2123.29,100.27,-24.83,-76.01,0.57
2020-08-17,TELECOM,1130.4769,0.02227,50761.79,7,6685.59,-16862.09,1625.28,8551.21,403.83,-100.02,-306.1,2.29
2020-08-17,TEXTILES,311.041,0.006127,50761.79,67,1839.48,-4639.46,447.18,2352.79,111.11,-27.52,-84.22,0.63
2020-08-18,AGRICULTURE,91.7166,0.001718,53396.53,10,510.34,-1296.53,117.59,668.59,-5.3,4.0,-7.76,9.06
2020-08-18,AMC,29.5699,0.000554,53396.53,1,164.54,-418.01,37.91,215.56,-1.71,1.29,-2.5,2.92
2020-08-18,AUTO,4450.1465,0.083341,53396.53,72,24762.17,-62908.4,5705.72,32440.51,-257.19,194.27,-376.54,439.46
2020-08-18,AVIATION,877.3893,0.016432,53396.53,2,4882.1,-12403.0,1124.94,6395.96,-50.71,38.3,-74.24,86.64
2020-08-18,BANKING,7708.0069,0.144354,53396.53,32,42890.05,-108962.35,9882.77,56189.53,-445.48,336.49,-652.19,761.18
2020-08-18,CAPITAL_GOODS,1052.8938,0.019718,53396.53,110,5858.67,-14883.97,1349.96,7675.34,-60.85,45.96,-89.09,103.98
2020-08-18,CEMENT,2160.2328,0.040456,53396.53,20,12020.29,-30537.6,2769.73,15747.58,-124.85,94.3,-182.78,213.33
2020-08-18,CHEMICALS,3476.5465,0.065108,53396.53,137,19344.72,-49145.35,4457.43,25343.19,-200.92,151.77,-294.16,343.31
2020-08-18,DEFENCE,518.0799,0.009703,53396.53,10,2882.78,-7323.71,664.25,3776.68,-29.94,22.62,-43.84,51.16
2020-08-18,DIVERSIFIED,37.4821,0.000702,53396.53,8,208.56,-529.86,48.06,273.24,-2.17,1.64,-3.17,3.7
2020-08-18,ENERGY,3979.7629,0.074532,53396.53,20,22144.79,-56258.94,5102.63,29011.52,-230.01,173.73,-336.74,393.01
2020-08-18,EXCHANGE,0.0,0.0,53396.53472292199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,FINANCIAL_SERVICES,4174.6661,0.078182,53396.53,104,23229.3,-59014.14,5352.52,30432.32,-241.27,182.24,-353.23,412.26
2020-08-18,FMCG,3235.7513,0.060599,53396.53,105,18004.85,-45741.4,4148.7,23587.86,-187.01,141.26,-273.78,319.54
2020-08-18,HEALTHCARE,299.8975,0.005616,53396.53,23,1668.73,-4239.43,384.51,2186.18,-17.33,13.09,-25.37,29.62
2020-08-18,HOSPITALITY,699.1453,0.013093,53396.53,29,3890.29,-9883.3,896.4,5096.6,-40.41,30.52,-59.16,69.04
2020-08-18,INFRASTRUCTURE,1136.1217,0.021277,53396.53,44,6321.78,-16060.5,1456.67,8282.06,-65.66,49.6,-96.13,112.19
2020-08-18,INSURANCE,0.0,0.0,53396.53472292199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,IT,3015.6904,0.056477,53396.53,56,16780.36,-42630.57,3866.55,21983.66,-174.29,131.65,-255.16,297.8
2020-08-18,LOGISTICS,257.4601,0.004822,53396.53,15,1432.6,-3639.52,330.1,1876.82,-14.88,11.24,-21.78,25.42
2020-08-18,MEDIA,1242.7646,0.023274,53396.53,37,6915.18,-17568.04,1593.4,9059.46,-71.82,54.25,-105.15,122.73
2020-08-18,METAL,2385.2043,0.04467,53396.53,68,13272.11,-33717.85,3058.17,17387.57,-137.85,104.12,-201.82,235.54
2020-08-18,OTHER,4919.2419,0.092127,53396.53,436,27372.38,-69539.65,6307.17,35860.1,-284.3,214.75,-416.23,485.78
2020-08-18,PHARMA,3854.7677,0.072191,53396.53,62,21449.28,-54491.98,4942.36,28100.34,-222.78,168.28,-326.16,380.66
2020-08-18,POWER,891.884,0.016703,53396.53,20,4962.75,-12607.9,1143.52,6501.62,-51.55,38.93,-75.46,88.08
2020-08-18,REALTY,1192.0591,0.022325,53396.53,54,6633.03,-16851.25,1528.39,8689.83,-68.89,52.04,-100.86,117.72
2020-08-18,RETAIL,425.8986,0.007976,53396.53,14,2369.85,-6020.61,546.06,3104.7,-24.61,18.59,-36.04,42.06
2020-08-18,TELECOM,935.9677,0.017529,53396.53,9,5208.05,-13231.08,1200.04,6822.98,-54.09,40.86,-79.19,92.43
2020-08-18,TEXTILES,348.1873,0.006521,53396.53,72,1937.44,-4922.06,446.43,2538.2,-20.12,15.2,-29.46,34.38
2020-08-19,AGRICULTURE,155.4842,0.002777,55995.86,10,806.71,-2079.72,206.87,1066.13,-18.3,16.22,16.77,-14.69
2020-08-19,AMC,19.1398,0.000342,55995.86,1,99.3,-256.01,25.47,131.24,-2.25,2.0,2.06,-1.81
2020-08-19,AUTO,5005.0655,0.089383,55995.86,72,25968.11,-66946.46,6659.29,34319.06,-589.03,522.08,539.96,-473.01
2020-08-19,AVIATION,485.3267,0.008667,55995.86,2,2518.05,-6491.6,645.73,3327.82,-57.12,50.63,52.36,-45.87
2020-08-19,BANKING,7907.3531,0.141213,55995.86,32,41026.24,-105766.7,10520.81,54219.65,-930.59,824.83,853.07,-747.3
2020-08-19,CAPITAL_GOODS,1083.0772,0.019342,55995.86,111,5619.4,-14486.96,1441.04,7426.51,-127.46,112.98,116.85,-102.36
2020-08-19,CEMENT,946.9684,0.016911,55995.86,20,4913.22,-12666.4,1259.95,6493.23,-111.45,98.78,102.16,-89.5
2020-08-19,CHEMICALS,3627.268,0.064777,55995.86,137,18819.59,-48517.39,4826.11,24871.69,-426.88,378.37,391.32,-342.8
2020-08-19,DEFENCE,487.3832,0.008704,55995.86,10,2528.72,-6519.11,648.47,3341.92,-57.36,50.84,52.58,-46.06
2020-08-19,DIVERSIFIED,27.1078,0.000484,55995.86,8,140.65,-362.59,36.07,185.87,-3.19,2.83,2.92,-2.56
2020-08-19,ENERGY,4349.5523,0.077676,55995.86,20,22567.07,-58178.48,5787.12,29824.29,-511.89,453.71,469.24,-411.06
2020-08-19,EXCHANGE,0.0,0.0,55995.85531873201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,FINANCIAL_SERVICES,4814.8778,0.085986,55995.86,104,24981.35,-64402.55,6406.24,33014.97,-566.65,502.25,519.44,-455.04
2020-08-19,FMCG,2925.8513,0.052251,55995.86,105,15180.39,-39135.43,3892.87,20062.17,-344.34,305.2,315.65,-276.51
2020-08-19,HEALTHCARE,246.9909,0.004411,55995.86,23,1281.48,-3303.69,328.62,1693.58,-29.07,25.76,26.65,-23.34
2020-08-19,HOSPITALITY,380.2667,0.006791,55995.86,29,1972.96,-5086.35,505.95,2607.44,-44.75,39.67,41.02,-35.94
2020-08-19,INFRASTRUCTURE,2051.0825,0.036629,55995.86,44,10641.77,-27434.75,2728.98,14063.99,-241.39,213.95,221.28,-193.84
2020-08-19,INSURANCE,0.0,0.0,55995.85531873201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,IT,2822.3278,0.050402,55995.86,56,14643.27,-37750.72,3755.13,19352.32,-332.15,294.4,304.48,-266.73
2020-08-19,LOGISTICS,290.3032,0.005184,55995.86,15,1506.2,-3883.02,386.25,1990.57,-34.16,30.28,31.32,-27.44
2020-08-19,MEDIA,2961.6751,0.052891,55995.86,36,15366.26,-39614.6,3940.54,20307.81,-348.55,308.94,319.51,-279.9
2020-08-19,METAL,2011.0001,0.035913,55995.86,69,10433.8,-26898.61,2675.65,13789.16,-236.67,209.77,216.95,-190.05
2020-08-19,OTHER,6274.8575,0.112059,55995.86,439,32556.26,-83930.86,8348.76,43025.85,-738.47,654.54,676.95,-593.02
2020-08-19,PHARMA,3690.6486,0.065909,55995.86,62,19148.44,-49365.16,4910.44,25306.28,-434.34,384.98,398.16,-348.79
2020-08-19,POWER,771.5055,0.013778,55995.86,20,4002.85,-10319.46,1026.5,5290.11,-90.8,80.48,83.23,-72.91
2020-08-19,REALTY,791.3637,0.014133,55995.86,54,4105.88,-10585.07,1052.92,5426.27,-93.13,82.55,85.37,-74.79
2020-08-19,RETAIL,432.4005,0.007722,55995.86,14,2243.45,-5783.68,575.31,2964.91,-50.89,45.1,46.65,-40.86
2020-08-19,TELECOM,1159.0155,0.020698,55995.86,9,6013.4,-15502.69,1542.08,7947.21,-136.4,120.9,125.04,-109.54
2020-08-19,TEXTILES,277.9621,0.004964,55995.86,72,1442.17,-3717.95,369.83,1905.95,-32.71,28.99,29.99,-26.27
2020-08-20,AGRICULTURE,101.16,0.001806,56001.14,10,458.55,-1351.24,166.99,725.7,-66.26,1.72,32.41,32.13
2020-08-20,AMC,12.4055,0.000222,56001.14,1,56.23,-165.71,20.48,88.99,-8.13,0.21,3.97,3.94
2020-08-20,AUTO,3583.1426,0.063983,56001.14,72,16241.93,-47861.68,5915.01,25704.75,-2346.97,60.98,1148.05,1137.94
2020-08-20,AVIATION,269.8642,0.004819,56001.14,2,1223.26,-3604.7,445.49,1935.95,-176.76,4.59,86.47,85.7
2020-08-20,BANKING,8130.0725,0.145177,56001.14,32,36852.58,-108597.12,13421.02,58323.52,-5325.23,138.35,2604.91,2581.97
2020-08-20,CAPITAL_GOODS,917.7235,0.016388,56001.14,111,4159.92,-12258.45,1514.97,6583.56,-601.11,15.62,294.04,291.45
2020-08-20,CEMENT,719.432,0.012847,56001.14,20,3261.09,-9609.78,1187.63,5161.06,-471.23,12.24,230.51,228.48
2020-08-20,CHEMICALS,3758.6041,0.067117,56001.14,137,17037.27,-50205.4,6204.66,26963.47,-2461.9,63.96,1204.27,1193.67
2020-08-20,DEFENCE,299.2785,0.005344,56001.14,10,1356.59,-3997.6,494.05,2146.96,-196.03,5.09,95.89,95.05
2020-08-20,DIVERSIFIED,29.9039,0.000534,56001.14,8,135.55,-399.44,49.36,214.52,-19.59,0.51,9.58,9.5
2020-08-20,ENERGY,3951.0328,0.070553,56001.14,20,17909.53,-52775.76,6522.32,28343.92,-2587.94,67.24,1265.93,1254.78
2020-08-20,EXCHANGE,0.0,0.0,56001.14188487601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,FINANCIAL_SERVICES,4461.8572,0.079674,56001.14,104,20225.03,-59599.08,7365.58,32008.47,-2922.54,75.93,1429.6,1417.01
2020-08-20,FMCG,2968.0434,0.053,56001.14,105,13453.76,-39645.52,4899.61,21292.15,-1944.08,50.51,950.97,942.6
2020-08-20,HEALTHCARE,337.4786,0.006026,56001.14,23,1529.75,-4507.86,557.11,2421.0,-221.05,5.74,108.13,107.18
2020-08-20,HOSPITALITY,673.7673,0.012031,56001.14,29,3054.1,-8999.82,1112.25,4833.47,-441.32,11.47,215.88,213.98
2020-08-20,INFRASTRUCTURE,1463.0365,0.026125,56001.14,44,6631.76,-19542.45,2415.16,10495.53,-958.3,24.9,468.76,464.64
2020-08-20,INSURANCE,0.0,0.0,56001.14188487601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,IT,2492.3339,0.044505,56001.14,57,11297.43,-33291.25,4114.31,17879.51,-1632.49,42.41,798.55,791.52
2020-08-20,LOGISTICS,344.4976,0.006152,56001.14,15,1561.56,-4601.61,568.69,2471.36,-225.65,5.86,110.38,109.41
2020-08-20,MEDIA,3738.541,0.066758,56001.14,37,16946.33,-49937.41,6171.54,26819.55,-2448.76,63.62,1197.84,1187.3
2020-08-20,METAL,2520.2437,0.045003,56001.14,69,11423.94,-33664.05,4160.39,18079.72,-1650.77,42.89,807.5,800.39
2020-08-20,OTHER,5654.7327,0.100975,56001.14,439,25632.18,-75532.86,9334.76,40565.92,-3703.88,96.23,1811.8,1795.85
2020-08-20,PHARMA,4427.351,0.079058,56001.14,62,20068.61,-59138.16,7308.62,31760.93,-2899.93,75.34,1418.54,1406.05
2020-08-20,POWER,2908.1198,0.05193,56001.14,20,13182.13,-38845.09,4800.69,20862.27,-1904.83,49.49,931.77,923.57
2020-08-20,REALTY,743.2659,0.013272,56001.14,54,3369.13,-9928.14,1226.97,5332.04,-486.84,12.65,238.15,236.05
2020-08-20,RETAIL,345.5614,0.006171,56001.14,14,1566.39,-4615.82,570.45,2478.99,-226.34,5.88,110.72,109.74
2020-08-20,TELECOM,864.7357,0.015441,56001.14,9,3919.74,-11550.67,1427.5,6203.44,-566.41,14.72,277.06,274.63
2020-08-20,TEXTILES,284.9567,0.005088,56001.14,72,1291.67,-3806.3,470.4,2044.22,-186.65,4.85,91.3,90.5
2020-08-21,AGRICULTURE,92.6394,0.001664,55657.39,10,459.32,-1240.54,137.61,643.61,36.8,4.53,-16.26,-25.07
2020-08-21,AMC,16.2328,0.000292,55657.39,1,80.48,-217.37,24.11,112.78,6.45,0.79,-2.85,-4.39
2020-08-21,AUTO,3829.6671,0.068808,55657.39,72,18987.88,-51283.21,5688.83,26606.5,1521.27,187.36,-672.18,-1036.45
2020-08-21,AVIATION,237.6122,0.004269,55657.39,2,1178.11,-3181.87,352.96,1650.8,94.39,11.63,-41.71,-64.31
2020-08-21,BANKING,8173.2337,0.146849,55657.39,32,40523.73,-109448.06,12141.04,56783.29,3246.69,399.87,-1434.57,-2211.99
2020-08-21,CAPITAL_GOODS,1078.1512,0.019371,55657.39,111,5345.58,-14437.56,1601.55,7490.42,428.28,52.75,-189.24,-291.79
2020-08-21,CEMENT,822.5188,0.014778,55657.39,20,4078.13,-11014.38,1221.82,5714.42,326.73,40.24,-144.37,-222.6
2020-08-21,CHEMICALS,4478.3191,0.080462,55657.39,137,22203.96,-59969.33,6652.38,31112.99,1778.94,219.1,-786.04,-1212.0
2020-08-21,DEFENCE,367.5046,0.006603,55657.39,10,1822.13,-4921.27,545.91,2553.23,145.99,17.98,-64.5,-99.46
2020-08-21,DIVERSIFIED,21.4914,0.000386,55657.39,8,106.56,-287.79,31.92,149.31,8.54,1.05,-3.77,-5.82
2020-08-21,ENERGY,3722.2884,0.066879,55657.39,20,18455.49,-49845.29,5529.32,25860.49,1478.62,182.11,-653.34,-1007.39
2020-08-21,EXCHANGE,0.0,0.0,55657.38534994199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,FINANCIAL_SERVICES,3424.3496,0.061526,55657.39,104,16978.28,-45855.59,5086.75,23790.57,1360.27,167.53,-601.04,-926.76
2020-08-21,FMCG,3673.0909,0.065995,55657.39,105,18211.56,-49186.49,5456.24,25518.69,1459.08,179.7,-644.7,-994.08
2020-08-21,HEALTHCARE,485.8775,0.00873,55657.39,23,2409.03,-6506.4,721.75,3375.62,193.01,23.77,-85.28,-131.5
2020-08-21,HOSPITALITY,623.0332,0.011194,55657.39,29,3089.06,-8343.06,925.49,4328.5,247.49,30.48,-109.35,-168.62
2020-08-21,INFRASTRUCTURE,1101.3809,0.019789,55657.39,44,5460.76,-14748.63,1636.06,7651.81,437.51,53.88,-193.31,-298.08
2020-08-21,INSURANCE,0.0,0.0,55657.38534994199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,IT,2316.841,0.041627,55657.39,57,11487.13,-31024.9,3441.58,16096.18,920.33,113.35,-406.65,-627.03
2020-08-21,LOGISTICS,251.9333,0.004527,55657.39,15,1249.11,-3373.65,374.24,1750.3,100.08,12.33,-44.22,-68.18
2020-08-21,MEDIA,1817.0041,0.032646,55657.39,37,9008.89,-24331.57,2699.09,12623.58,721.78,88.9,-318.92,-491.75
2020-08-21,METAL,2392.9752,0.042995,55657.39,69,11864.62,-32044.41,3554.68,16625.12,950.57,117.07,-420.02,-647.63
2020-08-21,OTHER,5651.0615,0.101533,55657.39,438,28018.54,-75673.56,8394.44,39260.58,2244.79,276.47,-991.88,-1529.39
2020-08-21,PHARMA,5674.4285,0.101953,55657.39,62,28134.4,-75986.47,8429.15,39422.92,2254.08,277.62,-995.98,-1535.72
2020-08-21,POWER,2416.1125,0.04341,55657.39,20,11979.33,-32354.25,3589.05,16785.87,959.76,118.21,-424.08,-653.89
2020-08-21,REALTY,645.156,0.011592,55657.39,54,3198.75,-8639.31,958.36,4482.2,256.28,31.56,-113.24,-174.6
2020-08-21,RETAIL,475.904,0.008551,55657.39,14,2359.58,-6372.85,706.94,3306.33,189.05,23.28,-83.53,-128.8
2020-08-21,TELECOM,1274.2271,0.022894,55657.39,9,6317.75,-17063.22,1892.82,8852.65,506.17,62.34,-223.65,-344.85
2020-08-21,TEXTILES,594.3515,0.010679,55657.39,72,2946.86,-7958.98,882.89,4129.24,236.1,29.08,-104.32,-160.85
2020-08-24,AGRICULTURE,88.0779,0.001559,56494.98,10,456.38,-1162.84,100.96,605.5,26.16,-0.87,-27.94,2.65
2020-08-24,AMC,89.038,0.001576,56494.98,1,461.36,-1175.51,102.06,612.1,26.44,-0.88,-28.25,2.68
2020-08-24,AUTO,5423.0009,0.095991,56494.98,72,28099.78,-71596.41,6215.89,37280.73,1610.63,-53.47,-1720.35,163.18
2020-08-24,AVIATION,233.7498,0.004138,56494.98,2,1211.2,-3086.05,267.93,1606.93,69.42,-2.3,-74.15,7.03
2020-08-24,BANKING,9010.3453,0.159489,56494.98,32,46687.94,-118957.82,10327.73,61942.14,2676.07,-88.84,-2858.37,271.13
2020-08-24,CAPITAL_GOODS,989.2278,0.01751,56494.98,111,5125.78,-13060.14,1133.86,6800.5,293.8,-9.75,-313.81,29.77
2020-08-24,CEMENT,796.8502,0.014105,56494.98,20,4128.95,-10520.3,913.36,5477.99,236.66,-7.86,-252.79,23.98
2020-08-24,CHEMICALS,5070.6923,0.089755,56494.98,137,26274.26,-66945.1,5812.07,34858.77,1505.99,-49.99,-1608.58,152.58
2020-08-24,DEFENCE,437.1857,0.007738,56494.98,10,2265.32,-5771.88,501.11,3005.46,129.84,-4.31,-138.69,13.16
2020-08-24,DIVERSIFIED,39.5168,0.000699,56494.98,8,204.76,-521.71,45.29,271.66,11.74,-0.39,-12.54,1.19
2020-08-24,ENERGY,3925.7335,0.069488,56494.98,20,20341.55,-51828.94,4499.71,26987.68,1165.94,-38.7,-1245.37,118.13
2020-08-24,EXCHANGE,0.0,0.0,56494.97880541399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,FINANCIAL_SERVICES,4931.5412,0.087292,56494.98,105,25553.24,-65107.98,5652.57,33902.16,1464.67,-48.62,-1564.44,148.4
2020-08-24,FMCG,2839.2851,0.050257,56494.98,105,14712.02,-37485.26,3254.41,19518.83,843.27,-27.99,-900.71,85.44
2020-08-24,HEALTHCARE,435.5981,0.00771,56494.98,23,2257.09,-5750.92,499.29,2994.54,129.37,-4.29,-138.19,13.11
2020-08-24,HOSPITALITY,1314.5487,0.023268,56494.98,29,6811.46,-17355.14,1506.75,9036.94,390.42,-12.96,-417.02,39.56
2020-08-24,INFRASTRUCTURE,1015.9053,0.017982,56494.98,44,5264.01,-13412.35,1164.44,6983.9,301.72,-10.02,-322.28,30.57
2020-08-24,INSURANCE,0.0,0.0,56494.97880541399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,IT,2235.9636,0.039578,56494.98,57,11585.85,-29519.99,2562.88,15371.26,664.08,-22.04,-709.32,67.28
2020-08-24,LOGISTICS,218.5412,0.003868,56494.98,15,1132.39,-2885.26,250.49,1502.37,64.91,-2.15,-69.33,6.58
2020-08-24,MEDIA,1721.8258,0.030478,56494.98,36,8921.8,-22732.16,1973.57,11836.79,511.38,-16.98,-546.22,51.81
2020-08-24,METAL,1833.7168,0.032458,56494.98,69,9501.57,-24209.39,2101.82,12605.99,544.61,-18.08,-581.71,55.18
2020-08-24,OTHER,4876.1831,0.086312,56494.98,440,25266.4,-64377.12,5589.12,33521.6,1448.23,-48.08,-1546.88,146.73
2020-08-24,PHARMA,3977.9646,0.070413,56494.98,62,20612.19,-52518.52,4559.58,27346.75,1181.45,-39.22,-1261.94,119.7
2020-08-24,POWER,1171.1059,0.020729,56494.98,20,6068.19,-15461.36,1342.33,8050.84,347.82,-11.55,-371.51,35.24
2020-08-24,REALTY,922.3495,0.016326,56494.98,54,4779.24,-12177.19,1057.2,6340.74,273.94,-9.09,-292.6,27.75
2020-08-24,RETAIL,482.2031,0.008535,56494.98,14,2498.58,-6366.22,552.71,3314.93,143.21,-4.75,-152.97,14.51
2020-08-24,TELECOM,2076.7587,0.03676,56494.98,9,10760.92,-27418.11,2380.4,14276.8,616.8,-20.48,-658.81,62.49
2020-08-24,TEXTILES,338.0701,0.005984,56494.98,72,1751.74,-4463.32,387.5,2324.08,100.41,-3.33,-107.25,10.17
2020-08-25,AGRICULTURE,159.2574,0.002618,60825.33,10,765.36,-1955.81,180.46,1009.98,-1.1,-2.92,10.92,-6.9
2020-08-25,AMC,78.4522,0.00129,60825.33,1,377.03,-963.46,88.9,497.53,-0.54,-1.44,5.38,-3.4
2020-08-25,AUTO,3927.3356,0.064567,60825.33,72,18874.03,-48230.84,4450.31,24906.5,-27.05,-72.12,269.25,-170.07
2020-08-25,AVIATION,346.6518,0.005699,60825.33,2,1665.94,-4257.16,392.81,2198.41,-2.39,-6.37,23.77,-15.01
2020-08-25,BANKING,11321.8597,0.186137,60825.33,32,54410.71,-139041.55,12829.51,71801.33,-77.99,-207.92,776.19,-490.29
2020-08-25,CAPITAL_GOODS,1533.8483,0.025217,60825.33,111,7371.38,-18836.89,1738.1,9727.41,-10.57,-28.17,105.16,-66.42
2020-08-25,CEMENT,686.6005,0.011288,60825.33,20,3299.67,-8432.01,778.03,4354.3,-4.73,-12.61,47.07,-29.73
2020-08-25,CHEMICALS,4884.9755,0.080312,60825.33,137,23476.27,-59991.43,5535.47,30979.69,-33.65,-89.71,334.9,-211.54
2020-08-25,DEFENCE,309.6863,0.005091,60825.33,10,1488.29,-3803.2,350.92,1963.98,-2.13,-5.69,21.23,-13.41
2020-08-25,DIVERSIFIED,18.9986,0.000312,60825.33,8,91.3,-233.32,21.53,120.49,-0.13,-0.35,1.3,-0.82
2020-08-25,ENERGY,2758.1405,0.045345,60825.33,20,13255.1,-33872.19,3125.42,17491.66,-19.0,-50.65,189.09,-119.44
2020-08-25,EXCHANGE,0.0,0.0,60825.328699688005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,FINANCIAL_SERVICES,8419.1874,0.138416,60825.33,105,40461.02,-103394.4,9540.31,53393.07,-58.0,-154.61,577.19,-364.59
2020-08-25,FMCG,2631.346,0.043261,60825.33,105,12645.75,-32315.05,2981.74,16687.55,-18.13,-48.32,180.4,-113.95
2020-08-25,HEALTHCARE,321.8193,0.005291,60825.33,23,1546.6,-3952.2,364.67,2040.92,-2.22,-5.91,22.06,-13.94
2020-08-25,HOSPITALITY,683.8338,0.011243,60825.33,29,3286.38,-8398.03,774.9,4336.76,-4.71,-12.56,46.88,-29.61
2020-08-25,INFRASTRUCTURE,2486.5209,0.04088,60825.33,45,11949.75,-30536.48,2817.63,15769.1,-17.13,-45.66,170.47,-107.68
2020-08-25,INSURANCE,0.0,0.0,60825.328699688005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,IT,2321.2189,0.038162,60825.33,57,11155.34,-28506.44,2630.32,14720.78,-15.99,-42.63,159.14,-100.52
2020-08-25,LOGISTICS,314.353,0.005168,60825.33,15,1510.72,-3860.51,356.21,1993.57,-2.17,-5.77,21.55,-13.61
2020-08-25,MEDIA,871.7402,0.014332,60825.33,36,4189.42,-10705.67,987.82,5528.43,-6.01,-16.01,59.76,-37.75
2020-08-25,METAL,1777.7158,0.029227,60825.33,69,8543.37,-21831.78,2014.44,11273.97,-12.25,-32.65,121.87,-76.98
2020-08-25,OTHER,5391.2896,0.088636,60825.33,442,25909.52,-66209.38,6109.21,34190.65,-37.14,-99.01,369.61,-233.47
2020-08-25,PHARMA,4606.5715,0.075734,60825.33,62,22138.31,-56572.41,5220.0,29214.1,-31.73,-84.6,315.81,-199.48
2020-08-25,POWER,1287.7331,0.021171,60825.33,20,6188.6,-15814.4,1459.21,8166.59,-8.87,-23.65,88.28,-55.76
2020-08-25,REALTY,1382.5662,0.02273,60825.33,54,6644.35,-16979.03,1566.67,8768.0,-9.52,-25.39,94.78,-59.87
2020-08-25,RETAIL,743.4902,0.012223,60825.33,14,3573.07,-9130.66,842.5,4715.09,-5.12,-13.65,50.97,-32.2
2020-08-25,TELECOM,1204.367,0.0198,60825.33,9,5787.96,-14790.6,1364.74,7637.89,-8.3,-22.12,82.57,-52.15
2020-08-25,TEXTILES,355.7693,0.005849,60825.33,72,1709.76,-4369.13,403.14,2256.23,-2.45,-6.53,24.39,-15.41
2020-08-26,AGRICULTURE,256.0726,0.004032,63514.13,10,1162.49,-3001.8,265.76,1573.56,-16.05,9.85,-12.13,18.34
2020-08-26,AMC,82.506,0.001299,63514.13,1,374.55,-967.17,85.63,507.0,-5.17,3.17,-3.91,5.91
2020-08-26,AUTO,5658.5562,0.089091,63514.13,72,25688.05,-66332.22,5872.54,34771.62,-354.67,217.56,-268.08,405.19
2020-08-26,AVIATION,165.9679,0.002613,63514.13,2,753.44,-1945.55,172.24,1019.87,-10.4,6.38,-7.86,11.88
2020-08-26,BANKING,10249.2723,0.16137,63514.13,32,46528.45,-120146.72,10636.86,62981.41,-642.41,394.07,-485.56,733.91
2020-08-26,CAPITAL_GOODS,1193.0873,0.018785,63514.13,111,5416.24,-13985.92,1238.21,7331.48,-74.78,45.87,-56.52,85.43
2020-08-26,CEMENT,820.474,0.012918,63514.13,20,3724.69,-9617.98,851.5,5041.78,-51.43,31.55,-38.87,58.75
2020-08-26,CHEMICALS,2912.3402,0.045853,63514.13,137,13221.1,-34139.8,3022.47,17896.22,-182.54,111.97,-137.97,208.54
2020-08-26,DEFENCE,399.0931,0.006284,63514.13,10,1811.76,-4678.35,414.19,2452.41,-25.01,15.34,-18.91,28.58
2020-08-26,DIVERSIFIED,44.6463,0.000703,63514.13,8,202.68,-523.36,46.33,274.35,-2.8,1.72,-2.12,3.2
2020-08-26,ENERGY,6746.4101,0.106219,63514.13,20,30626.56,-79084.54,7001.53,41456.45,-422.86,259.39,-319.61,483.08
2020-08-26,EXCHANGE,0.0,0.0,63514.1260253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,FINANCIAL_SERVICES,6005.8191,0.094559,63514.13,105,27264.51,-70402.99,6232.94,36905.54,-376.44,230.91,-284.53,430.05
