date,sector,nse_index,FII_flow_score,DII_flow_score,PRO_flow_score,CLIENT_flow_score,Smart_Money_Score,Retail_Score,fpi_score,price_momentum_score,combined_score,rotation_signal,capital_flow_alignment,flow_rank
2020-02-17,FMCG,NIFTY FMCG,-17.13,-32.46,61.83,46.95,22.35,46.95,-55.175999999999995,-4.08,-36.36,DISTRIBUTION,ALIGNED,27
2020-02-17,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-17,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-18,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-18,HEALTHCARE,NIFTY HEALTHCARE INDEX,16.23,-57.72,75.84,79.01,46.04,79.01,-3.531,7.36,23.66,NEUTRAL,ALIGNED,2
2020-02-18,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,5.99,-39.25,50.03,46.94,28.01,46.94,14.949,4.86,19.78,NEUTRAL,ALIGNED,3
2020-02-18,METAL,NIFTY METAL,-10.68,-13.41,53.0,34.77,21.16,34.77,-5.313,14.22,18.87,NEUTRAL,DIVERGENT,4
2020-02-18,PHARMA,NIFTY PHARMA,10.42,-59.87,73.68,62.51,42.05,62.51,0.0,5.62,18.22,NEUTRAL,ALIGNED,5
2020-02-18,RETAIL,,41.64,-94.21,100.0,97.22,70.82,97.22,0.0,0.0,16.66,NEUTRAL,DIVERGENT,6
2020-02-18,POWER,,29.21,-74.41,78.4,79.51,53.81,79.51,0.0,0.0,11.68,NEUTRAL,DIVERGENT,7
2020-02-18,TELECOM,,17.92,-38.49,74.04,49.58,45.98,49.58,5.247,0.0,9.0,NEUTRAL,DIVERGENT,8
2020-02-18,DEFENCE,,21.45,-71.81,75.24,76.95,48.34,76.95,0.0,0.0,8.58,NEUTRAL,DIVERGENT,9
2020-02-18,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,43.8,-100.0,100.0,100.0,71.9,100.0,2.244,-4.25,7.68,NEUTRAL,DIVERGENT,10
2020-02-18,TEXTILES,,-1.09,-31.94,85.55,45.14,42.23,45.14,9.372,0.0,2.84,NEUTRAL,ALIGNED,11
2020-02-18,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-21.43,-2.99,44.33,13.46,11.45,13.46,39.864,-1.39,1.91,EARLY_ROTATION,ALIGNED,12
2020-02-18,AGRICULTURE,,-1.46,-11.73,100.0,16.86,49.27,16.86,0.0,0.0,-0.58,NEUTRAL,ALIGNED,13
2020-02-18,BANKING,NIFTY BANK,-35.92,21.94,28.1,-10.63,-3.91,-10.63,0.0,3.6,-5.37,NEUTRAL,DIVERGENT,14
2020-02-18,DIVERSIFIED,NIFTY PSE,-15.01,2.95,16.87,0.26,0.93,0.26,0.0,0.0,-6.0,NEUTRAL,ALIGNED,15
2020-02-18,CHEMICALS,NIFTY CHEMICALS,2.47,-46.02,59.63,53.82,31.05,53.82,-14.487,-0.92,-6.38,NEUTRAL,DIVERGENT,16
2020-02-18,REALTY,NIFTY REALTY,-19.37,-0.55,46.11,13.07,13.37,13.07,1.023,0.0,-7.39,NEUTRAL,ALIGNED,17
2020-02-18,HOSPITALITY,,-20.46,3.43,56.57,4.45,18.06,4.45,0.0,0.0,-8.18,NEUTRAL,ALIGNED,18
2020-02-18,ENERGY,NIFTY ENERGY,-7.08,-45.08,56.49,66.29,24.7,66.29,-42.108000000000004,2.69,-10.84,PRICE_LED,DIVERGENT,19
2020-02-18,AVIATION,,-27.56,19.27,8.8,-16.56,-9.38,-16.56,0.0,0.0,-11.02,NEUTRAL,ALIGNED,20
2020-02-18,LOGISTICS,,-29.68,26.84,26.29,-25.01,-1.7,-25.01,0.0,0.0,-11.87,NEUTRAL,ALIGNED,21
2020-02-18,OTHER,,-31.27,9.63,44.27,7.31,6.5,7.31,0.0,0.0,-12.51,NEUTRAL,ALIGNED,22
2020-02-18,AUTO,NIFTY AUTO,-32.58,2.41,39.64,12.86,3.53,12.86,-28.479,3.61,-13.97,PRICE_LED,DIVERGENT,23
2020-02-18,MEDIA,NIFTY MEDIA,-15.74,3.82,38.04,0.26,11.15,0.26,-32.538,-1.31,-20.96,DISTRIBUTION,ALIGNED,24
2020-02-18,IT,NIFTY IT,-51.78,73.59,18.96,-70.86,-16.41,-70.86,-49.104,6.72,-21.1,PRICE_LED,DIVERGENT,25
2020-02-18,CEMENT,NIFTY CEMENT,-7.1,-27.56,45.45,34.64,19.18,34.64,-45.045,-2.58,-25.06,DISTRIBUTION,ALIGNED,26
2020-02-18,FMCG,NIFTY FMCG,-18.06,-37.99,66.06,54.29,24.0,54.29,-55.175999999999995,-4.08,-36.74,DISTRIBUTION,ALIGNED,27
2020-02-18,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-18,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-19,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-19,HEALTHCARE,NIFTY HEALTHCARE INDEX,13.13,-56.67,77.81,79.18,45.47,79.18,-3.531,7.36,22.42,NEUTRAL,ALIGNED,2
2020-02-19,PHARMA,NIFTY PHARMA,13.92,-71.51,80.67,74.95,47.3,74.95,0.0,5.62,19.62,NEUTRAL,ALIGNED,3
2020-02-19,METAL,NIFTY METAL,-13.24,-11.0,53.15,32.67,19.95,32.67,-5.313,14.22,17.84,NEUTRAL,DIVERGENT,4
2020-02-19,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,0.35,-35.46,50.21,44.58,25.28,44.58,14.949,4.86,17.52,NEUTRAL,ALIGNED,5
2020-02-19,RETAIL,,37.76,-91.97,100.0,96.32,68.88,96.32,0.0,0.0,15.1,NEUTRAL,DIVERGENT,6
2020-02-19,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,46.29,-100.0,100.0,100.0,73.14,100.0,2.244,-4.25,8.68,NEUTRAL,DIVERGENT,7
2020-02-19,TELECOM,,17.04,-39.57,77.85,51.73,47.44,51.73,5.247,0.0,8.65,NEUTRAL,DIVERGENT,8
2020-02-19,POWER,,19.64,-64.54,76.18,71.83,47.91,71.83,0.0,0.0,7.86,NEUTRAL,DIVERGENT,9
2020-02-19,DEFENCE,,14.76,-66.71,74.96,73.6,44.86,73.6,0.0,0.0,5.9,NEUTRAL,DIVERGENT,10
2020-02-19,TEXTILES,,-1.87,-32.45,86.27,46.71,42.2,46.71,9.372,0.0,2.53,NEUTRAL,ALIGNED,11
2020-02-19,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-22.96,-3.94,46.27,15.75,11.66,15.75,39.864,-1.39,1.29,EARLY_ROTATION,ALIGNED,12
2020-02-19,AGRICULTURE,,-1.97,-12.18,100.0,17.81,49.02,17.81,0.0,0.0,-0.79,NEUTRAL,ALIGNED,13
2020-02-19,DIVERSIFIED,NIFTY PSE,-16.07,3.33,17.12,0.12,0.53,0.12,0.0,0.0,-6.43,NEUTRAL,ALIGNED,14
2020-02-19,BANKING,NIFTY BANK,-38.68,22.84,29.46,-9.95,-4.61,-9.95,0.0,3.6,-6.47,NEUTRAL,DIVERGENT,15
2020-02-19,REALTY,NIFTY REALTY,-20.84,-0.11,47.25,13.63,13.2,13.63,1.023,0.0,-7.98,NEUTRAL,ALIGNED,16
2020-02-19,HOSPITALITY,,-20.26,1.46,59.48,7.27,19.61,7.27,0.0,0.0,-8.1,NEUTRAL,ALIGNED,17
2020-02-19,CHEMICALS,NIFTY CHEMICALS,-6.48,-36.02,57.94,46.34,25.73,46.34,-14.487,-0.92,-9.96,NEUTRAL,ALIGNED,18
2020-02-19,AVIATION,,-28.54,19.7,8.96,-16.74,-9.79,-16.74,0.0,0.0,-11.42,NEUTRAL,ALIGNED,19
2020-02-19,ENERGY,NIFTY ENERGY,-8.54,-46.21,58.28,69.29,24.87,69.29,-42.108000000000004,2.69,-11.43,PRICE_LED,DIVERGENT,20
2020-02-19,LOGISTICS,,-30.68,26.99,27.83,-24.47,-1.43,-24.47,0.0,0.0,-12.27,NEUTRAL,ALIGNED,21
2020-02-19,OTHER,,-32.31,7.11,46.58,11.15,7.13,11.15,0.0,0.0,-12.92,NEUTRAL,ALIGNED,22
2020-02-19,AUTO,NIFTY AUTO,-33.98,0.8,41.41,15.67,3.72,15.67,-28.479,3.61,-14.53,PRICE_LED,DIVERGENT,23
2020-02-19,IT,NIFTY IT,-54.78,76.67,19.31,-73.38,-17.74,-73.38,-49.104,6.72,-22.3,PRICE_LED,DIVERGENT,24
2020-02-19,MEDIA,NIFTY MEDIA,-25.99,13.54,32.52,-8.28,3.27,-8.28,-32.538,-1.31,-25.06,DISTRIBUTION,ALIGNED,25
2020-02-19,CEMENT,NIFTY CEMENT,-11.41,-25.17,47.11,34.68,17.85,34.68,-45.045,-2.58,-26.78,DISTRIBUTION,ALIGNED,26
2020-02-19,FMCG,NIFTY FMCG,-17.76,-43.73,68.85,60.78,25.54,60.78,-55.175999999999995,-4.08,-36.62,DISTRIBUTION,ALIGNED,27
2020-02-19,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-19,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-20,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-20,HEALTHCARE,NIFTY HEALTHCARE INDEX,11.08,-55.76,78.98,78.69,45.03,78.69,-3.531,7.36,21.6,NEUTRAL,ALIGNED,2
2020-02-20,PHARMA,NIFTY PHARMA,16.06,-79.14,84.68,83.22,50.37,83.22,0.0,5.62,20.47,NEUTRAL,ALIGNED,3
2020-02-20,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-0.27,-38.76,54.12,49.13,26.92,49.13,14.949,4.86,17.27,NEUTRAL,DIVERGENT,4
2020-02-20,METAL,NIFTY METAL,-15.34,-9.6,54.52,32.0,19.59,32.0,-5.313,14.22,17.0,NEUTRAL,DIVERGENT,5
2020-02-20,RETAIL,,39.21,-95.06,100.0,99.64,69.6,99.64,0.0,0.0,15.68,NEUTRAL,DIVERGENT,6
2020-02-20,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,53.79,-100.0,100.0,100.0,76.9,100.0,2.244,-4.25,11.68,NEUTRAL,DIVERGENT,7
2020-02-20,TELECOM,,16.3,-40.1,80.22,52.87,48.26,52.87,5.247,0.0,8.36,NEUTRAL,DIVERGENT,8
2020-02-20,DEFENCE,,5.85,-60.19,75.91,69.33,40.88,69.33,0.0,0.0,2.34,NEUTRAL,DIVERGENT,9
2020-02-20,TEXTILES,,-2.57,-33.18,87.57,48.42,42.5,48.42,9.372,0.0,2.25,NEUTRAL,ALIGNED,10
2020-02-20,AGRICULTURE,,-1.29,-13.96,100.0,20.09,49.36,20.09,0.0,0.0,-0.52,NEUTRAL,ALIGNED,11
2020-02-20,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-32.32,9.14,45.52,6.38,6.6,6.38,39.864,-1.39,-2.45,EARLY_ROTATION,ALIGNED,12
2020-02-20,POWER,,-10.88,-28.43,67.06,40.45,28.09,40.45,0.0,0.0,-4.35,NEUTRAL,ALIGNED,13
2020-02-20,DIVERSIFIED,NIFTY PSE,-17.59,4.25,17.05,-0.57,-0.27,-0.57,0.0,0.0,-7.04,NEUTRAL,ALIGNED,14
2020-02-20,BANKING,NIFTY BANK,-42.08,24.91,30.85,-10.5,-5.61,-10.5,0.0,3.6,-7.83,NEUTRAL,DIVERGENT,15
2020-02-20,REALTY,NIFTY REALTY,-21.91,-0.72,49.56,15.5,13.82,15.5,1.023,0.0,-8.41,NEUTRAL,ALIGNED,16
2020-02-20,HOSPITALITY,,-21.22,1.27,61.02,8.25,19.9,8.25,0.0,0.0,-8.49,NEUTRAL,ALIGNED,17
2020-02-20,AVIATION,,-29.69,20.35,9.05,-17.16,-10.32,-17.16,0.0,0.0,-11.88,NEUTRAL,ALIGNED,18
2020-02-20,ENERGY,NIFTY ENERGY,-10.74,-45.64,59.9,70.29,24.58,70.29,-42.108000000000004,2.69,-12.31,PRICE_LED,DIVERGENT,19
2020-02-20,LOGISTICS,,-32.18,28.16,28.59,-25.3,-1.8,-25.3,0.0,0.0,-12.87,NEUTRAL,ALIGNED,20
2020-02-20,OTHER,,-32.58,2.22,49.97,17.02,8.7,17.02,0.0,0.0,-13.03,NEUTRAL,ALIGNED,21
2020-02-20,AUTO,NIFTY AUTO,-33.03,-5.17,44.21,21.69,5.59,21.69,-28.479,3.61,-14.15,PRICE_LED,DIVERGENT,22
2020-02-20,CHEMICALS,NIFTY CHEMICALS,-19.17,-20.64,55.94,33.96,18.38,33.96,-14.487,-0.92,-15.04,NEUTRAL,ALIGNED,23
2020-02-20,IT,NIFTY IT,-57.57,79.32,20.21,-75.46,-18.68,-75.46,-49.104,6.72,-23.41,PRICE_LED,DIVERGENT,24
2020-02-20,MEDIA,NIFTY MEDIA,-30.75,17.89,31.23,-12.1,0.24,-12.1,-32.538,-1.31,-26.96,DISTRIBUTION,ALIGNED,25
2020-02-20,CEMENT,NIFTY CEMENT,-15.83,-20.71,47.81,32.05,15.99,32.05,-45.045,-2.58,-28.55,DISTRIBUTION,ALIGNED,26
2020-02-20,FMCG,NIFTY FMCG,-17.41,-48.96,71.38,66.45,26.98,66.45,-55.175999999999995,-4.08,-36.48,DISTRIBUTION,ALIGNED,27
2020-02-20,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-20,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-24,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-24,PHARMA,NIFTY PHARMA,18.47,-88.96,92.61,93.42,55.54,93.42,0.0,5.62,21.44,NEUTRAL,ALIGNED,2
2020-02-24,HEALTHCARE,NIFTY HEALTHCARE INDEX,7.13,-52.41,80.19,75.45,43.66,75.45,-3.531,7.36,20.02,NEUTRAL,ALIGNED,3
2020-02-24,METAL,NIFTY METAL,-16.07,-11.66,60.07,36.45,22.0,36.45,-5.313,14.22,16.71,NEUTRAL,DIVERGENT,4
2020-02-24,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-2.01,-40.67,58.78,52.01,28.38,52.01,14.949,4.86,16.58,NEUTRAL,DIVERGENT,5
2020-02-24,RETAIL,,34.56,-91.0,100.0,96.37,67.28,96.37,0.0,0.0,13.82,NEUTRAL,DIVERGENT,6
2020-02-24,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,58.62,-100.0,100.0,100.0,79.31,100.0,2.244,-4.25,13.61,NEUTRAL,DIVERGENT,7
2020-02-24,TELECOM,,12.26,-36.66,80.0,49.53,46.13,49.53,5.247,0.0,6.74,NEUTRAL,DIVERGENT,8
2020-02-24,DEFENCE,,4.54,-62.13,79.6,71.68,42.07,71.68,0.0,0.0,1.82,NEUTRAL,DIVERGENT,9
2020-02-24,TEXTILES,,-6.46,-28.84,87.11,44.59,40.33,44.59,9.372,0.0,0.7,NEUTRAL,ALIGNED,10
2020-02-24,AGRICULTURE,,-1.65,-14.19,100.0,20.56,49.18,20.56,0.0,0.0,-0.66,NEUTRAL,ALIGNED,11
2020-02-24,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-39.42,17.63,47.21,0.82,3.89,0.82,39.864,-1.39,-5.29,EARLY_ROTATION,ALIGNED,12
2020-02-24,POWER,,-14.43,-25.84,68.36,38.73,26.96,38.73,0.0,0.0,-5.77,NEUTRAL,ALIGNED,13
2020-02-24,DIVERSIFIED,NIFTY PSE,-18.37,4.29,18.1,-0.42,-0.13,-0.42,0.0,0.0,-7.35,NEUTRAL,ALIGNED,14
2020-02-24,HOSPITALITY,,-21.97,0.09,65.28,10.38,21.66,10.38,0.0,0.0,-8.79,NEUTRAL,ALIGNED,15
2020-02-24,REALTY,NIFTY REALTY,-24.73,1.5,51.59,13.95,13.43,13.95,1.023,0.0,-9.53,NEUTRAL,ALIGNED,16
2020-02-24,BANKING,NIFTY BANK,-46.48,28.2,33.05,-12.24,-6.72,-12.24,0.0,3.6,-9.59,NEUTRAL,DIVERGENT,17
2020-02-24,AVIATION,,-32.81,22.37,9.24,-18.7,-11.78,-18.7,0.0,0.0,-13.12,NEUTRAL,ALIGNED,18
2020-02-24,ENERGY,NIFTY ENERGY,-12.84,-46.32,63.43,72.51,25.3,72.51,-42.108000000000004,2.69,-13.15,PRICE_LED,DIVERGENT,19
2020-02-24,LOGISTICS,,-34.18,29.9,29.93,-26.81,-2.12,-26.81,0.0,0.0,-13.67,NEUTRAL,ALIGNED,20
2020-02-24,OTHER,,-35.14,2.11,53.75,18.86,9.3,18.86,0.0,0.0,-14.06,NEUTRAL,ALIGNED,21
2020-02-24,AUTO,NIFTY AUTO,-33.74,-8.89,48.03,25.94,7.14,25.94,-28.479,3.61,-14.44,PRICE_LED,DIVERGENT,22
2020-02-24,CHEMICALS,NIFTY CHEMICALS,-25.89,-13.87,56.82,28.99,15.46,28.99,-14.487,-0.92,-17.73,NEUTRAL,ALIGNED,23
2020-02-24,IT,NIFTY IT,-58.25,76.38,24.79,-70.84,-16.73,-70.84,-49.104,6.72,-23.69,PRICE_LED,DIVERGENT,24
2020-02-24,MEDIA,NIFTY MEDIA,-33.67,20.45,31.1,-14.3,-1.28,-14.3,-32.538,-1.31,-28.13,DISTRIBUTION,ALIGNED,25
2020-02-24,CEMENT,NIFTY CEMENT,-29.24,-1.74,47.18,17.43,8.97,17.43,-45.045,-2.58,-33.91,DISTRIBUTION,ALIGNED,26
2020-02-24,FMCG,NIFTY FMCG,-20.82,-46.57,74.13,65.86,26.65,65.86,-55.175999999999995,-4.08,-37.84,DISTRIBUTION,ALIGNED,27
2020-02-24,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-24,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-25,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-25,HEALTHCARE,NIFTY HEALTHCARE INDEX,3.28,-48.44,78.63,71.57,40.96,71.57,-3.531,7.36,18.48,NEUTRAL,ALIGNED,2
2020-02-25,PHARMA,NIFTY PHARMA,7.28,-77.48,88.99,85.61,48.14,85.61,0.0,5.62,16.96,NEUTRAL,ALIGNED,3
2020-02-25,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-3.44,-41.62,60.73,53.75,28.64,53.75,14.949,4.86,16.01,NEUTRAL,DIVERGENT,4
2020-02-25,METAL,NIFTY METAL,-19.19,-8.71,60.34,33.86,20.58,33.86,-5.313,14.22,15.46,NEUTRAL,DIVERGENT,5
2020-02-25,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,60.79,-100.0,100.0,100.0,80.4,100.0,2.244,-4.25,14.48,NEUTRAL,DIVERGENT,6
2020-02-25,RETAIL,,35.25,-92.95,100.0,98.4,67.62,98.4,0.0,0.0,14.1,NEUTRAL,DIVERGENT,7
2020-02-25,TELECOM,,11.16,-36.28,80.48,49.46,45.82,49.46,5.247,0.0,6.3,NEUTRAL,DIVERGENT,8
2020-02-25,DEFENCE,,2.68,-62.16,80.34,72.19,41.51,72.19,0.0,0.0,1.07,NEUTRAL,DIVERGENT,9
2020-02-25,AGRICULTURE,,-2.73,-13.36,100.0,19.93,48.64,19.93,0.0,0.0,-1.09,NEUTRAL,ALIGNED,10
2020-02-25,TEXTILES,,-12.31,-20.42,81.28,36.37,34.48,36.37,9.372,0.0,-1.64,NEUTRAL,ALIGNED,11
2020-02-25,POWER,,-15.27,-26.53,69.76,40.03,27.25,40.03,0.0,0.0,-6.11,NEUTRAL,ALIGNED,12
2020-02-25,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-41.59,18.29,48.8,1.66,3.6,1.66,39.864,-1.39,-6.16,EARLY_ROTATION,ALIGNED,13
2020-02-25,DIVERSIFIED,NIFTY PSE,-20.74,6.07,17.03,-1.9,-1.85,-1.9,0.0,0.0,-8.3,NEUTRAL,ALIGNED,14
2020-02-25,HOSPITALITY,,-23.88,1.3,65.14,10.07,20.63,10.07,0.0,0.0,-9.55,NEUTRAL,ALIGNED,15
2020-02-25,REALTY,NIFTY REALTY,-26.83,3.0,52.31,13.3,12.74,13.3,1.023,0.0,-10.37,NEUTRAL,ALIGNED,16
2020-02-25,BANKING,NIFTY BANK,-51.43,33.73,32.45,-16.12,-9.49,-16.12,0.0,3.6,-11.57,NEUTRAL,DIVERGENT,17
2020-02-25,AVIATION,,-29.62,16.69,19.17,-12.65,-5.22,-12.65,0.0,0.0,-11.85,NEUTRAL,ALIGNED,18
2020-02-25,ENERGY,NIFTY ENERGY,-13.28,-50.59,66.85,78.62,26.78,78.62,-42.108000000000004,2.69,-13.32,PRICE_LED,DIVERGENT,19
2020-02-25,AUTO,NIFTY AUTO,-33.04,-15.66,51.8,32.87,9.38,32.87,-28.479,3.61,-14.16,PRICE_LED,DIVERGENT,20
2020-02-25,LOGISTICS,,-35.52,30.96,30.17,-27.51,-2.68,-27.51,0.0,0.0,-14.21,NEUTRAL,ALIGNED,21
2020-02-25,OTHER,,-36.22,-0.22,56.22,22.48,10.0,22.48,0.0,0.0,-14.49,NEUTRAL,ALIGNED,22
2020-02-25,CHEMICALS,NIFTY CHEMICALS,-28.6,-13.38,58.66,29.96,15.03,29.96,-14.487,-0.92,-18.81,NEUTRAL,ALIGNED,23
2020-02-25,IT,NIFTY IT,-57.52,71.27,28.69,-63.57,-14.42,-63.57,-49.104,6.72,-23.39,PRICE_LED,DIVERGENT,24
2020-02-25,MEDIA,NIFTY MEDIA,-34.7,21.18,31.02,-14.73,-1.84,-14.73,-32.538,-1.31,-28.54,DISTRIBUTION,ALIGNED,25
2020-02-25,CEMENT,NIFTY CEMENT,-34.87,3.73,47.9,14.75,6.52,14.75,-45.045,-2.58,-36.16,DISTRIBUTION,ALIGNED,26
2020-02-25,FMCG,NIFTY FMCG,-21.83,-49.01,76.29,69.24,27.23,69.24,-55.175999999999995,-4.08,-38.24,DISTRIBUTION,ALIGNED,27
2020-02-25,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-25,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-26,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-26,HEALTHCARE,NIFTY HEALTHCARE INDEX,0.34,-45.85,77.91,69.25,39.12,69.25,-3.531,7.36,17.3,NEUTRAL,ALIGNED,2
2020-02-26,FINANCIAL_SERVICES,NIFTY FINANCIAL SERVICES,-6.01,-40.56,61.23,53.44,27.61,53.44,14.949,4.86,14.98,NEUTRAL,DIVERGENT,3
2020-02-26,PHARMA,NIFTY PHARMA,1.48,-75.09,89.36,85.59,45.42,85.59,0.0,5.62,14.64,NEUTRAL,ALIGNED,4
2020-02-26,RETAIL,,36.59,-96.62,100.0,100.0,68.3,100.0,0.0,0.0,14.64,NEUTRAL,DIVERGENT,4
2020-02-26,METAL,NIFTY METAL,-21.69,-6.82,61.15,32.77,19.73,32.77,-5.313,14.22,14.46,NEUTRAL,DIVERGENT,6
2020-02-26,CAPITAL_GOODS,NIFTY CONSUMER DURABLES,60.6,-100.0,100.0,100.0,80.3,100.0,2.244,-4.25,14.4,NEUTRAL,DIVERGENT,7
2020-02-26,TELECOM,,7.47,-33.13,78.48,46.56,42.98,46.56,5.247,0.0,4.82,NEUTRAL,DIVERGENT,8
2020-02-26,DEFENCE,,-0.26,-60.62,80.13,71.31,39.93,71.31,0.0,0.0,-0.1,NEUTRAL,ALIGNED,9
2020-02-26,AGRICULTURE,,-4.68,-11.21,100.0,17.84,47.66,17.84,0.0,0.0,-1.87,NEUTRAL,ALIGNED,10
2020-02-26,TEXTILES,,-13.9,-20.73,83.59,38.03,34.84,38.03,9.372,0.0,-2.28,NEUTRAL,ALIGNED,11
2020-02-26,INFRASTRUCTURE,NIFTY INFRASTRUCTURE,-41.86,13.74,52.91,7.4,5.52,7.4,39.864,-1.39,-6.27,EARLY_ROTATION,ALIGNED,12
2020-02-26,POWER,,-16.17,-27.69,71.73,41.98,27.78,41.98,0.0,0.0,-6.47,NEUTRAL,ALIGNED,13
2020-02-26,DIVERSIFIED,NIFTY PSE,-21.87,6.71,16.91,-2.33,-2.48,-2.33,0.0,0.0,-8.75,NEUTRAL,ALIGNED,14
2020-02-26,HOSPITALITY,,-25.45,1.71,65.92,10.73,20.24,10.73,0.0,0.0,-10.18,NEUTRAL,ALIGNED,15
2020-02-26,REALTY,NIFTY REALTY,-28.44,4.44,52.34,12.38,11.95,12.38,1.023,0.0,-11.02,NEUTRAL,ALIGNED,16
2020-02-26,BANKING,NIFTY BANK,-53.45,34.18,33.87,-15.25,-9.79,-15.25,0.0,3.6,-12.38,NEUTRAL,DIVERGENT,17
2020-02-26,ENERGY,NIFTY ENERGY,-16.28,-49.5,68.46,79.42,26.09,79.42,-42.108000000000004,2.69,-14.52,PRICE_LED,DIVERGENT,18
2020-02-26,LOGISTICS,,-36.31,30.35,33.38,-25.9,-1.46,-25.9,0.0,0.0,-14.52,NEUTRAL,ALIGNED,18
2020-02-26,AUTO,NIFTY AUTO,-35.06,-17.08,53.97,35.77,9.45,35.77,-28.479,3.61,-14.97,PRICE_LED,DIVERGENT,20
2020-02-26,AVIATION,,-40.11,26.2,10.07,-20.94,-15.02,-20.94,0.0,0.0,-16.04,NEUTRAL,ALIGNED,21
2020-02-26,OTHER,,-40.6,5.37,56.3,19.89,7.85,19.89,0.0,0.0,-16.24,NEUTRAL,ALIGNED,22
2020-02-26,CHEMICALS,NIFTY CHEMICALS,-30.32,-15.77,62.3,33.97,15.99,33.97,-14.487,-0.92,-19.5,NEUTRAL,ALIGNED,23
2020-02-26,IT,NIFTY IT,-57.71,67.76,32.18,-57.81,-12.76,-57.81,-49.104,6.72,-23.47,PRICE_LED,DIVERGENT,24
2020-02-26,MEDIA,NIFTY MEDIA,-35.04,20.91,32.1,-14.09,-1.47,-14.09,-32.538,-1.31,-28.68,DISTRIBUTION,ALIGNED,25
2020-02-26,CEMENT,NIFTY CEMENT,-34.55,-6.0,55.28,26.49,10.37,26.49,-45.045,-2.58,-36.04,DISTRIBUTION,ALIGNED,26
2020-02-26,FMCG,NIFTY FMCG,-22.74,-52.55,78.96,73.8,28.11,73.8,-55.175999999999995,-4.08,-38.61,DISTRIBUTION,ALIGNED,27
2020-02-26,EXCHANGE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-26,INSURANCE,,,,,,,,0.0,0.0,,NEUTRAL,UNKNOWN,
2020-02-27,AMC,NIFTY CAPITAL MARKETS,100.0,-100.0,100.0,100.0,100.0,100.0,0.0,4.12,50.3,NEUTRAL,ALIGNED,1
2020-02-27,HEALTHCARE,NIFTY HEALTHCARE INDEX,-3.68,-43.99,78.91,68.93,37.61,68.93,-3.531,7.36,15.69,NEUTRAL,DIVERGENT,2
2020-02-27,RETAIL,,34.85,-97.36,100.0,100.0,67.42,100.0,0.0,0.0,13.94,NEUTRAL,DIVERGENT,3
