symbol,ref_date,rsi_14,macd_hist,bb_pct_b,adx_14,vs_dma_200,vol_ratio,fwd_ret_20d,fwd_ret_45d,fwd_ret_60d,is_up_10_20d,is_up_15_45d,is_up_20_60d
HDFCPVTBAN,2024-09-10,57.09,0.0196,0.7621,32.81,-60.0,0.619,-0.0138,-0.0268,-0.0088,0.0,0,0.0
HDFCPVTBAN,2024-09-24,74.76,0.1374,0.9773,41.87,-54.37,1.111,-0.0515,-0.0607,-0.053,0.0,0,0.0
HDFCPVTBAN,2024-10-08,33.66,-0.1896,0.0474,32.58,-47.35,0.98,0.0031,0.0171,-0.026,0.0,0,0.0
HDFCPVTBAN,2024-10-22,43.73,-0.0513,0.304,22.43,-31.2,0.561,-0.0358,-0.0285,-0.0636,0.0,0,0.0
HDFCPVTBAN,2024-11-05,47.72,-0.0136,0.4324,17.53,-5.19,1.463,0.0019,-0.0384,-0.0612,0.0,0,0.0
HDFCPVTBAN,2024-11-19,40.43,-0.0545,0.1613,13.8,-0.6,1.046,0.0356,-0.03,-0.0044,0.0,0,0.0
HDFCPVTBAN,2024-12-03,55.67,0.0891,0.8118,14.12,2.28,1.465,-0.0309,-0.0286,-0.0453,0.0,0,0.0
HDFCPVTBAN,2024-12-17,50.92,0.0265,0.5439,19.4,2.03,0.672,-0.0621,-0.0459,-0.0614,0.0,0,0.0
HDFCPVTBAN,2024-12-31,38.73,-0.0805,0.1909,19.72,-1.68,0.638,-0.0331,-0.0192,0.0391,0.0,0,0.0
HDFCPVTBAN,2025-01-14,33.51,-0.0985,0.0569,22.43,-4.76,1.425,0.0251,0.0333,0.0835,0.0,0,0.0
HDFCPVTBAN,2025-01-28,41.86,-0.0007,0.3286,24.54,-5.09,0.911,0.019,0.0706,0.1433,0.0,0,0.0
HDFCPVTBAN,2025-02-11,52.59,0.112,0.7173,20.26,-2.47,0.708,-0.0237,0.1196,0.1196,0.0,0,0.0
HDFCPVTBAN,2025-02-25,46.73,-0.027,0.2911,14.51,-3.54,0.79,0.0547,0.1086,0.1313,0.0,0,0.0
HDFCPVTBAN,2025-03-12,42.6,-0.0466,0.2056,12.05,-4.94,0.816,0.0826,0.1386,0.1546,0.0,0,0.0
HDFCPVTBAN,2025-03-27,68.65,0.1824,0.9194,24.48,1.66,1.892,0.0638,0.0599,0.1018,0.0,0,0.0
HDFCPVTBAN,2025-04-15,60.74,-0.0056,0.8165,23.07,2.92,1.335,0.0592,0.0604,0.0809,0.0,0,0.0
HDFCPVTBAN,2025-04-30,64.39,0.0579,0.7399,27.14,8.0,1.16,0.0083,0.0256,0.0224,0.0,0,0.0
HDFCPVTBAN,2025-05-15,60.72,-0.0601,0.7178,25.75,8.47,0.582,0.0068,0.0179,-0.0233,0.0,0,0.0
HDFCPVTBAN,2025-05-29,59.5,-0.0519,0.732,28.59,8.1,0.537,0.0272,-0.0147,-0.0261,0.0,0,0.0
HDFCPVTBAN,2025-06-12,57.05,-0.0017,0.6784,25.42,8.22,1.202,0.0135,-0.0335,-0.0452,0.0,0,0.0
HDFCPVTBAN,2025-06-26,65.25,0.0295,1.0334,17.71,10.07,1.08,-0.0129,-0.0669,-0.0471,0.0,0,0.0
HDFCPVTBAN,2025-07-10,55.77,-0.0237,0.6074,24.89,8.85,2.856,-0.0429,-0.0446,-0.0204,0.0,0,0.0
HDFCPVTBAN,2025-07-24,50.38,-0.0401,0.3235,18.89,7.95,0.459,-0.0396,-0.0509,0.0219,0.0,0,0.0
HDFCPVTBAN,2025-08-07,30.07,-0.0903,0.1375,12.79,3.58,1.01,-0.0158,0.0312,0.0441,0.0,0,0.0
HDFCPVTBAN,2025-08-22,39.46,0.0374,0.3286,9.76,3.08,0.825,0.0051,0.0629,0.0603,0.0,0,0.0
HDFCPVTBAN,2025-09-08,40.11,0.0103,0.3438,10.89,1.37,0.939,0.0399,0.0619,0.0821,0.0,0,0.0
HDFCPVTBAN,2025-09-22,53.96,0.0968,0.7577,15.74,3.0,2.434,0.0585,0.0501,0.0593,0.0,0,0.0
HDFCPVTBAN,2025-10-07,64.52,0.0815,0.9724,13.09,4.84,0.642,0.0201,0.0398,0.0377,0.0,0,0.0
HDFCPVTBAN,2025-10-21,75.89,0.1171,0.9403,17.49,8.14,1.429,-0.0035,0.0017,0.0021,0.0,0,0.0
HDFCPVTBAN,2025-11-04,52.72,-0.0722,0.4095,11.08,5.53,0.767,0.02,0.0302,0.0113,0.0,0,0.0
HDFCPVTBAN,2025-11-18,62.08,-0.0159,0.6742,14.22,6.13,0.57,0.0042,0.0007,0.026,0.0,0,0.0
HDFCPVTBAN,2025-12-02,56.91,0.0148,0.6753,12.33,5.98,1.284,-0.0028,0.0131,0.0107,0.0,0,0.0
HDFCPVTBAN,2025-12-16,49.67,-0.0322,0.3173,9.61,4.95,0.776,0.0014,0.0197,-0.0459,0.0,0,0.0
HDFCPVTBAN,2025-12-30,49.88,-0.032,0.3638,9.4,4.04,0.871,-0.0059,-0.0021,-0.1193,0.0,0,0.0
HDFCPVTBAN,2026-01-13,47.81,-0.0232,0.4366,19.06,3.55,0.784,0.0204,-0.0876,-0.1125,0.0,0,0.0
HDFCPVTBAN,2026-01-27,45.88,-0.0579,0.2802,25.72,2.18,1.25,0.0195,-0.1426,-0.0334,0.0,0,0.0
HDFCPVTBAN,2026-02-10,60.29,0.0765,0.9488,21.81,4.81,0.875,-0.0663,-0.0808,-0.1041,0.0,0,0.0
HDFCPVTBAN,2026-02-24,51.35,-0.0078,0.5123,27.03,3.55,3.497,-0.131,-0.0781,-0.0989,0.0,0,0.0
HDFCPVTBAN,2026-03-10,34.44,-0.2241,0.0229,26.65,-2.57,1.426,-0.0684,-0.0467,-0.0377,0.0,0,0.0
HDFCPVTBAN,2026-03-24,31.65,-0.1924,0.1707,34.66,-9.82,0.845,0.0911,0.0679,0.1134,0.0,0,0.0
HDFCQUAL,2024-03-12,54.21,-0.015,0.5879,12.54,11.8,1.123,0.0079,0.0256,0.0358,0.0,0,0.0
HDFCQUAL,2024-03-26,50.77,-0.0623,0.4512,12.37,9.83,0.354,0.0085,0.0732,0.1249,0.0,0,0.0
HDFCQUAL,2024-04-09,55.47,0.0609,0.7165,21.24,10.47,1.202,0.0069,0.0868,0.0952,0.0,0,0.0
HDFCQUAL,2024-04-23,51.26,-0.095,0.4251,22.2,8.7,1.036,0.0456,0.0969,0.1585,0.0,0,0.0
HDFCQUAL,2024-05-07,59.27,0.0564,0.7502,13.77,9.28,1.68,0.0207,0.119,0.1547,0.0,0,0.0
HDFCQUAL,2024-05-21,67.03,0.1358,1.0726,17.48,11.52,0.476,0.0667,0.1035,0.096,0.0,0,0.0
HDFCQUAL,2024-06-04,48.88,-0.078,0.41,29.94,9.16,0.9,0.0657,0.0993,0.1496,0.0,0,0.0
HDFCQUAL,2024-06-18,68.39,0.171,0.9822,22.83,16.15,0.729,0.0387,0.0496,0.0806,0.0,0,0.0
HDFCQUAL,2024-07-02,58.97,-0.0986,0.6172,17.73,13.54,0.76,0.0616,0.0899,0.1124,0.0,0,0.0
HDFCQUAL,2024-07-16,76.87,0.119,0.9923,13.64,17.53,0.595,-0.0108,0.0592,0.0342,0.0,0,0.0
HDFCQUAL,2024-07-30,72.49,-0.0173,0.9041,17.76,17.1,0.696,0.0161,0.0508,0.0377,0.0,0,0.0
HDFCQUAL,2024-08-13,49.43,-0.1698,0.2526,17.43,12.81,1.852,0.0518,0.0548,-0.02,0.0,0,0.0
HDFCQUAL,2024-08-27,62.76,0.1153,0.8673,25.3,15.45,0.694,0.0312,-0.0435,-0.0854,0.0,0,0.0
HDFCQUAL,2024-09-10,63.45,-0.0364,0.7692,28.05,15.24,0.588,-0.0059,-0.0741,-0.0602,0.0,0,0.0
HDFCQUAL,2024-09-24,63.39,0.0104,0.9227,28.12,15.79,1.383,-0.0097,-0.0821,-0.0846,0.0,0,0.0
HDFCQUAL,2024-10-08,42.93,-0.2499,0.0524,25.75,11.67,1.265,-0.0627,-0.0556,-0.0911,0.0,0,0.0
HDFCQUAL,2024-10-22,52.25,-0.0477,0.4678,31.94,12.05,0.665,-0.1044,-0.1033,-0.1215,0.0,0,0.0
HDFCQUAL,2024-11-05,34.4,-0.3119,0.1584,22.58,2.71,1.2,0.0086,-0.03,-0.0655,0.0,0,0.0
HDFCQUAL,2024-11-19,29.59,-0.13,0.0736,17.21,-1.05,0.574,0.0322,-0.0195,-0.0329,0.0,0,0.0
HDFCQUAL,2024-12-03,51.88,0.3401,0.7589,20.7,2.4,0.484,-0.0386,-0.036,-0.1017,0.0,0,0.0
HDFCQUAL,2024-12-17,45.79,0.0869,0.4731,16.37,0.97,1.049,-0.0497,-0.0776,-0.1136,0.0,0,0.0
HDFCQUAL,2024-12-31,35.11,-0.1322,0.2092,11.98,-2.61,0.827,-0.0363,-0.0872,-0.0481,0.0,0,0.0
HDFCQUAL,2025-01-14,35.57,-0.0734,-0.0068,12.91,-4.86,1.212,-0.0141,-0.0404,-0.037,0.0,0,0.0
HDFCQUAL,2025-01-28,33.98,-0.0482,0.0082,11.81,-6.78,0.653,-0.0305,-0.0453,0.0163,0.0,0,0.0
HDFCQUAL,2025-02-11,40.13,0.0553,0.1573,16.39,-6.75,2.056,-0.054,0.0137,0.0415,0.0,0,0.0
HDFCQUAL,2025-02-25,30.93,-0.165,0.1296,12.31,-9.89,0.731,0.0187,0.0331,0.0842,0.0,0,0.0
HDFCQUAL,2025-03-12,37.48,0.0272,0.2506,13.11,-11.58,1.025,0.0325,0.099,0.1124,0.0,0,0.0
HDFCQUAL,2025-03-27,56.6,0.3356,0.877,15.74,-7.69,1.382,0.029,0.0617,0.0753,0.0,0,0.0
HDFCQUAL,2025-04-15,52.52,0.0264,0.6521,14.5,-8.07,1.079,0.0663,0.0657,0.0923,0.0,0,0.0
HDFCQUAL,2025-04-30,61.34,0.1972,0.8073,20.03,-4.3,1.55,0.0343,0.0516,0.0303,0.0,0,0.0
HDFCQUAL,2025-05-15,65.54,0.1263,1.0801,18.35,-1.24,0.957,0.0104,0.0179,-0.0054,0.0,0,0.0
HDFCQUAL,2025-05-29,59.58,-0.0122,0.7017,14.85,-0.39,0.669,0.0103,-0.01,0.0096,0.0,0,0.0
HDFCQUAL,2025-06-12,58.34,-0.0495,0.6443,12.35,0.34,0.792,0.0139,-0.0165,0.0146,0.0,0,0.0
HDFCQUAL,2025-06-26,59.07,-0.0499,0.8104,17.67,1.37,0.905,-0.014,0.0028,0.0223,0.0,0,0.0
HDFCQUAL,2025-07-10,61.42,-0.0048,0.7496,14.84,2.6,1.027,-0.0291,0.0123,-0.005,0.0,0,0.0
HDFCQUAL,2025-07-24,38.5,-0.1468,-0.1707,23.77,0.89,1.165,0.0135,0.0109,0.0447,0.0,0,0.0
HDFCQUAL,2025-08-07,42.55,-0.0757,0.2678,29.62,0.67,0.743,0.0307,0.0247,0.0385,0.0,0,0.0
HDFCQUAL,2025-08-22,59.13,0.1973,0.9295,22.92,3.01,1.095,0.023,0.0275,0.0303,0.0,0,0.0
HDFCQUAL,2025-09-08,60.32,0.0935,0.7491,27.08,3.92,1.287,-0.0057,0.0146,0.032,0.0,0,0.0
HDFCQUAL,2025-09-22,60.89,0.0416,0.691,26.79,5.22,1.142,0.0076,0.0066,0.0137,0.0,0,0.0
HDFCQUAL,2025-10-07,47.39,-0.1383,0.3018,33.31,3.3,0.553,0.0133,0.0283,0.0333,0.0,0,0.0
HDFCQUAL,2025-10-21,63.67,0.1662,0.9736,26.6,5.93,2.034,-0.0005,0.018,0.0148,0.0,0,0.0
HDFCQUAL,2025-11-04,47.41,-0.0658,0.3825,20.79,4.22,0.758,0.0243,0.0422,0.0347,0.0,0,0.0
HDFCQUAL,2025-11-18,57.55,0.0285,0.6501,15.32,5.25,0.804,0.0065,-0.0037,-0.0029,0.0,0,0.0
HDFCQUAL,2025-12-02,62.27,0.042,0.8231,11.48,6.01,1.083,-0.0045,-0.0056,-0.0447,0.0,0,0.0
HDFCQUAL,2025-12-16,52.97,-0.0509,0.4804,16.08,4.96,0.554,0.0087,-0.023,-0.0554,0.0,0,0.0
HDFCQUAL,2025-12-30,48.55,-0.0207,0.3768,15.41,4.18,0.919,0.0147,-0.047,-0.1117,0.0,0,0.0
HDFCQUAL,2026-01-13,51.63,-0.0177,0.5156,14.14,4.4,1.465,-0.0179,-0.0947,-0.0997,0.0,0,0.0
HDFCQUAL,2026-01-27,57.94,-0.0425,0.7143,22.87,4.36,1.194,-0.0542,-0.1443,-0.0464,0.0,0,0.0
HDFCQUAL,2026-02-10,45.55,-0.0708,0.3316,17.02,1.5,0.734,-0.0465,-0.0608,-0.0251,0.0,0,0.0
HDFCQUAL,2026-02-24,34.54,-0.1103,0.0288,13.47,-1.93,1.918,-0.0744,-0.0026,-0.0082,0.0,0,0.0
HDFCQUAL,2026-03-10,38.4,-0.097,0.1858,22.89,-3.43,0.397,-0.0387,0.0067,0.0147,0.0,0,0.0
HDFCQUAL,2026-03-24,32.29,-0.2194,0.1163,39.57,-8.98,1.147,0.0894,0.0832,0.0695,0.0,0,0.0
HDFCSENSEX,2024-03-12,7.13,24.0488,0.6998,79.05,,1.188,0.0154,-0.0073,0.0629,0.0,0,0.0
HDFCSENSEX,2024-03-26,8.43,14.7118,0.2346,78.16,-60.0,0.443,0.0193,0.0424,0.0652,0.0,0,0.0
HDFCSENSEX,2024-04-09,15.21,7.8612,0.9981,72.05,-60.0,1.157,-0.0161,0.0279,0.0683,0.0,0,0.0
HDFCSENSEX,2024-04-23,20.25,3.5909,0.5052,67.22,-60.0,1.006,0.0055,0.0604,0.1016,0.0,0,0.0
HDFCSENSEX,2024-05-07,24.52,1.7069,0.3706,49.58,-60.0,1.316,0.0639,0.0959,0.1157,0.0,0,0.0
HDFCSENSEX,2024-05-21,38.19,0.8649,0.6472,36.09,-60.0,0.528,0.0393,0.0884,0.0745,0.0,0,0.0
HDFCSENSEX,2024-06-04,66.48,0.7091,1.2147,24.27,-60.0,2.196,0.0206,0.0124,0.0509,0.0,0,0.0
HDFCSENSEX,2024-06-18,55.82,0.2786,0.7276,21.84,-60.0,0.325,0.0541,0.0576,0.0717,0.0,0,0.0
HDFCSENSEX,2024-07-02,70.0,0.2638,0.9189,27.05,-60.0,1.053,0.0276,0.043,0.0695,0.0,0,0.0
HDFCSENSEX,2024-07-16,75.27,0.0353,0.8348,35.71,-60.0,1.355,-0.0192,0.0311,0.0136,0.0,0,0.0
HDFCSENSEX,2024-07-30,70.67,-0.0561,1.0412,34.48,-60.0,0.894,0.0021,0.0372,-0.0131,0.0,0,0.0
HDFCSENSEX,2024-08-13,44.39,-0.3226,0.1521,26.01,-60.0,0.639,0.0366,0.0371,0.0048,0.0,0,0.0
HDFCSENSEX,2024-08-27,61.68,0.175,0.8122,22.83,-60.0,0.531,0.0387,-0.0122,-0.0468,0.0,0,0.0
HDFCSENSEX,2024-09-10,57.53,-0.0623,0.6513,27.6,-60.0,1.291,-0.0031,-0.0372,-0.0152,0.0,0,0.0
HDFCSENSEX,2024-09-24,72.16,0.2153,1.0293,41.18,-52.27,0.787,-0.0518,-0.0545,-0.0452,0.0,0,0.0
HDFCSENSEX,2024-10-08,38.6,-0.4534,0.096,39.25,-44.17,1.636,-0.0277,-0.0034,-0.0426,0.0,0,0.0
HDFCSENSEX,2024-10-22,32.65,-0.3032,0.1333,25.0,-29.94,0.635,-0.0321,-0.0205,-0.0439,0.0,0,0.0
HDFCSENSEX,2024-11-05,39.28,-0.124,0.1777,22.31,-4.83,1.121,0.016,-0.0136,-0.0468,0.0,0,0.0
HDFCSENSEX,2024-11-19,34.4,-0.1464,0.1055,21.08,0.41,0.928,0.0404,-0.0211,-0.0168,0.0,0,0.0
HDFCSENSEX,2024-12-03,57.29,0.3787,0.852,16.03,3.68,0.569,-0.0307,-0.0283,-0.0747,0.0,0,0.0
HDFCSENSEX,2024-12-17,52.34,0.1216,0.582,12.83,3.4,0.802,-0.0506,-0.059,-0.0814,0.0,0,0.0
HDFCSENSEX,2024-12-31,37.21,-0.2873,0.1648,19.91,-0.49,0.98,-0.0321,-0.054,-0.0057,0.0,0,0.0
HDFCSENSEX,2025-01-14,34.28,-0.2307,0.0406,23.2,-2.56,0.907,-0.0046,-0.0023,0.0032,0.0,0,0.0
HDFCSENSEX,2025-01-28,34.81,-0.1006,0.1417,32.83,-4.19,1.204,-0.0138,0.0117,0.0635,0.0,0,0.0
HDFCSENSEX,2025-02-11,41.93,0.1374,0.3301,24.35,-3.46,0.652,-0.028,0.0465,0.0793,0.0,0,0.0
HDFCSENSEX,2025-02-25,32.09,-0.2093,0.0316,31.16,-5.92,1.011,0.0415,0.078,0.097,0.0,0,0.0
HDFCSENSEX,2025-03-12,40.1,0.0379,0.3373,37.16,-6.3,0.456,0.0367,0.0909,0.1077,0.0,0,0.0
HDFCSENSEX,2025-03-27,65.46,0.5205,0.9029,30.57,-2.0,0.837,0.0354,0.055,0.0805,0.0,0,0.0
HDFCSENSEX,2025-04-15,56.29,-0.0954,0.6709,24.21,-2.75,1.997,0.071,0.0617,0.0901,0.0,0,0.0
HDFCSENSEX,2025-04-30,68.02,0.3556,0.8341,19.71,1.64,0.747,0.0173,0.0435,0.0319,0.0,0,0.0
HDFCSENSEX,2025-05-15,67.96,0.1031,0.9768,16.36,4.16,1.181,-0.0024,0.009,-0.0106,0.0,0,0.0
HDFCSENSEX,2025-05-29,58.19,-0.1762,0.6302,13.86,3.24,0.727,0.0259,0.002,0.0044,0.0,0,0.0
HDFCSENSEX,2025-06-12,57.37,-0.0578,0.6381,20.02,3.68,1.039,0.0203,-0.008,-0.0085,0.0,0,0.0
HDFCSENSEX,2025-06-26,66.31,0.0698,1.1551,16.92,5.78,1.106,-0.0112,-0.0328,-0.0128,0.0,0,0.0
HDFCSENSEX,2025-07-10,57.76,-0.0192,0.6596,19.65,5.69,0.747,-0.0279,-0.0172,-0.0123,0.0,0,0.0
HDFCSENSEX,2025-07-24,49.0,-0.1693,0.2415,12.74,4.58,0.817,-0.0098,-0.0201,0.0278,0.0,0,0.0
HDFCSENSEX,2025-08-07,41.6,-0.1594,0.2243,18.73,2.77,1.023,-0.0003,0.0139,0.0364,0.0,0,0.0
HDFCSENSEX,2025-08-22,50.9,0.1793,0.7157,19.13,3.4,0.895,0.0083,0.0395,0.0417,0.0,0,0.0
HDFCSENSEX,2025-09-08,48.14,0.0249,0.4981,12.7,2.43,0.971,0.0164,0.039,0.0571,0.0,0,0.0
HDFCSENSEX,2025-09-22,56.09,0.2013,0.7227,19.01,3.86,0.957,0.0295,0.0337,0.0339,0.0,0,0.0
HDFCSENSEX,2025-10-07,58.16,-0.01,0.6751,16.07,3.86,0.646,0.02,0.0342,0.0348,0.0,0,0.0
HDFCSENSEX,2025-10-21,73.18,0.3274,1.0358,26.58,6.55,0.643,0.0036,0.0134,-0.0073,0.0,0,0.0
HDFCSENSEX,2025-11-04,54.31,-0.0801,0.5195,31.88,5.14,0.551,0.0196,0.0176,-0.0212,0.0,0,0.0
HDFCSENSEX,2025-11-18,62.09,0.0044,0.7475,23.54,5.9,0.837,0.0007,-0.0294,-0.003,0.0,0,0.0
HDFCSENSEX,2025-12-02,59.13,0.0044,0.6965,23.26,6.06,2.292,-0.0051,-0.0162,-0.0333,0.0,0,0.0
HDFCSENSEX,2025-12-16,49.26,-0.1234,0.1833,29.26,4.75,0.473,-0.0115,-0.0133,-0.0747,0.0,0,0.0
HDFCSENSEX,2025-12-30,48.85,-0.0714,0.3643,41.28,4.11,0.974,-0.0352,-0.0532,-0.1238,0.0,0,0.0
HDFCSENSEX,2026-01-13,37.68,-0.2195,0.0218,43.17,2.21,1.708,0.0078,-0.0908,-0.1064,0.0,0,0.0
HDFCSENSEX,2026-01-27,28.67,-0.2527,0.1607,26.85,-0.58,1.245,0.007,-0.1183,-0.0315,0.0,0,0.0
HDFCSENSEX,2026-02-10,59.25,0.3248,0.9551,15.86,2.25,0.703,-0.0712,-0.0915,-0.0876,0.0,0,0.0
HDFCSENSEX,2026-02-24,43.34,-0.0498,0.216,10.79,-0.35,1.869,-0.0982,-0.0655,-0.0844,0.0,0,0.0
HDFCSENSEX,2026-03-10,30.49,-0.4807,0.0688,20.64,-5.17,1.476,-0.0454,-0.0473,-0.0466,0.0,0,0.0
HDFCSENSEX,2026-03-24,32.58,-0.3194,0.1874,32.76,-9.78,1.114,0.0665,0.0251,0.0354,0.0,0,0.0
HDFCSILVER,2024-03-12,64.2,0.3718,0.9575,19.85,1.47,1.228,0.1261,0.1458,0.2125,1.0,0,1.0
HDFCSILVER,2024-03-26,61.79,0.1009,0.7584,24.26,2.69,1.186,0.0723,0.2541,0.1906,0.0,1,0.0
HDFCSILVER,2024-04-09,83.56,0.7894,1.1103,37.64,13.59,1.497,-0.0104,0.0659,0.0673,0.0,0,0.0
HDFCSILVER,2024-04-23,51.73,-0.2743,0.4697,44.67,8.76,1.498,0.1682,0.1205,0.1517,1.0,0,0.0
HDFCSILVER,2024-05-07,59.68,-0.3593,0.4809,50.0,11.17,0.505,0.088,0.1217,0.001,0.0,0,0.0
HDFCSILVER,2024-05-21,83.88,0.8779,1.2063,50.88,25.36,1.428,-0.0496,-0.0761,-0.1215,0.0,0,0.0
HDFCSILVER,2024-06-04,54.26,-0.2542,0.5235,41.3,18.32,1.198,-0.0087,-0.105,-0.0341,0.0,0,0.0
HDFCSILVER,2024-06-18,50.6,-0.6289,0.255,30.09,16.41,1.026,0.0373,-0.0352,-0.0716,0.0,0,0.0
HDFCSILVER,2024-07-02,48.49,-0.3321,0.3204,21.53,14.8,1.229,-0.0719,-0.0662,0.0029,0.0,0,0.0
HDFCSILVER,2024-07-16,61.24,0.1656,0.7976,15.4,17.87,0.482,-0.1089,-0.0524,-0.0217,0.0,0,0.0
HDFCSILVER,2024-07-30,25.49,-1.0548,0.0461,24.36,4.17,1.716,0.0499,0.0974,0.1866,0.0,0,0.0
HDFCSILVER,2024-08-13,39.12,-0.0763,0.3581,31.5,3.42,0.79,0.0045,0.0961,0.1485,0.0,0,0.0
HDFCSILVER,2024-08-27,57.78,0.7053,0.8766,20.98,7.86,0.696,0.0292,0.1356,0.057,0.0,0,0.0
HDFCSILVER,2024-09-10,43.09,-0.152,0.2606,16.87,2.55,0.886,0.093,0.0718,0.0915,0.0,0,0.0
HDFCSILVER,2024-09-24,62.43,0.5204,0.8708,18.58,9.53,0.999,0.0981,-0.0052,0.0005,0.0,0,0.0
HDFCSILVER,2024-10-08,57.79,0.1049,0.6334,31.53,10.1,1.033,0.0461,0.0262,-0.0457,0.0,0,0.0
HDFCSILVER,2024-10-22,73.5,0.5272,1.1951,29.17,17.73,1.215,-0.0648,-0.1008,-0.092,0.0,0,0.0
HDFCSILVER,2024-11-05,52.66,-0.3472,0.5113,34.09,12.17,0.98,-0.0453,-0.0529,-0.0512,0.0,0,0.0
HDFCSILVER,2024-11-19,49.08,-0.6464,0.3634,22.61,7.32,0.828,-0.0259,-0.0106,0.0284,0.0,0,0.0
HDFCSILVER,2024-12-03,48.82,-0.0412,0.5484,15.33,4.78,0.757,-0.0444,0.0385,0.0607,0.0,0,0.0
HDFCSILVER,2024-12-17,43.78,0.001,0.2693,12.51,2.29,1.235,-0.0033,0.0777,0.0976,0.0,0,0.0
HDFCSILVER,2024-12-31,38.65,-0.1968,0.1398,12.16,-1.71,1.044,0.04,0.1157,0.1468,0.0,0,0.0
HDFCSILVER,2025-01-14,48.48,0.2898,0.6125,13.2,0.55,0.685,0.0593,0.1141,0.0754,0.0,0,0.0
HDFCSILVER,2025-01-28,49.31,0.0544,0.5013,21.55,1.18,0.992,0.0673,0.0324,0.0527,0.0,0,0.0
HDFCSILVER,2025-02-11,59.14,0.3142,0.7363,26.95,5.35,1.187,0.0397,0.0261,0.0028,0.0,0,0.0
HDFCSILVER,2025-02-25,56.72,-0.0593,0.5989,30.28,6.64,1.131,0.0332,0.0037,0.016,0.0,0,0.0
HDFCSILVER,2025-03-12,62.82,0.0023,0.8603,29.49,8.69,1.019,-0.0235,-0.0062,0.075,0.0,0,0.0
HDFCSILVER,2025-03-27,60.09,-0.0917,0.74,27.09,9.41,0.811,-0.0453,0.0473,0.0842,0.0,0,0.0
HDFCSILVER,2025-04-15,49.65,-0.6204,0.4084,25.53,5.3,1.151,-0.0122,0.1227,0.1186,0.0,0,0.0
HDFCSILVER,2025-04-30,45.74,0.1127,0.4026,23.7,3.88,1.2,0.03,0.1336,0.2093,0.0,0,1.0
HDFCSILVER,2025-05-15,44.67,-0.0209,0.0963,19.05,3.25,1.627,0.1144,0.1702,0.211,1.0,1,1.0
HDFCSILVER,2025-05-29,54.42,0.1635,0.7864,19.77,5.64,0.39,0.1025,0.1316,0.1654,1.0,0,0.0
HDFCSILVER,2025-06-12,68.09,0.7954,0.8239,32.6,13.04,2.373,0.0161,0.0864,0.1836,0.0,0,0.0
HDFCSILVER,2025-06-26,61.63,-0.2652,0.6748,33.22,13.91,0.684,0.0649,0.142,0.2334,0.0,0,1.0
HDFCSILVER,2025-07-10,57.06,-0.2802,0.5286,34.22,12.3,0.64,0.0694,0.188,0.3847,0.0,1,1.0
HDFCSILVER,2025-07-24,66.02,0.3414,0.8581,42.15,18.73,1.016,-0.0074,0.2602,0.3055,0.0,1,1.0
HDFCSILVER,2025-08-07,60.7,-0.2451,0.7871,34.26,17.51,0.916,0.0893,0.6012,0.2628,0.0,1,1.0
HDFCSILVER,2025-08-22,54.52,-0.297,0.6255,28.12,15.66,0.951,0.1668,0.2117,0.3326,1.0,1,1.0
HDFCSILVER,2025-09-08,73.45,0.813,0.9549,41.37,25.04,1.307,0.1887,0.2281,0.3722,1.0,1,1.0
HDFCSILVER,2025-09-22,73.57,0.3739,0.9977,47.79,30.5,1.403,0.1271,0.1643,0.4411,1.0,1,1.0
HDFCSILVER,2025-10-07,79.17,1.1493,0.9255,57.16,42.42,1.318,-0.0247,0.1937,0.5236,0.0,1,1.0
HDFCSILVER,2025-10-21,50.17,-1.5527,0.4354,56.31,38.44,1.303,0.0132,0.398,0.7316,0.0,1,1.0
HDFCSILVER,2025-11-04,47.59,-2.0418,0.2957,28.83,30.55,0.399,0.1837,0.6575,1.2994,1.0,1,1.0
HDFCSILVER,2025-11-18,51.37,0.3457,0.6218,20.01,33.03,0.993,0.2618,1.0598,0.6599,1.0,1,1.0
HDFCSILVER,2025-12-02,66.94,1.7051,1.0344,21.14,46.19,1.378,0.3198,0.4953,0.5089,1.0,1,1.0
HDFCSILVER,2025-12-16,77.26,1.9192,0.8849,34.64,57.48,1.312,0.3543,0.1836,0.3835,1.0,1,1.0
HDFCSILVER,2025-12-30,85.82,2.4166,0.8965,43.89,77.62,1.712,0.4719,0.2598,-0.0292,1.0,1,0.0
HDFCSILVER,2026-01-13,80.05,1.2663,1.0158,32.12,93.02,1.155,-0.0287,-0.038,-0.1223,0.0,0,0.0
HDFCSILVER,2026-01-27,76.71,3.4167,0.9768,33.01,100.0,1.461,-0.2233,-0.3283,-0.2641,0.0,0,0.0
HDFCSILVER,2026-02-10,47.29,-10.1478,0.2649,29.49,64.15,0.8,0.0517,-0.0778,-0.0605,0.0,0,0.0
HDFCSILVER,2026-02-24,51.23,-0.8979,0.4913,24.98,60.87,0.505,-0.1509,-0.1041,0.0095,0.0,0,0.0
HDFCSILVER,2026-03-10,52.12,0.5842,0.6807,14.96,56.56,1.052,-0.1408,-0.0169,-0.0189,0.0,0,0.0
HDFCSILVER,2026-03-24,41.0,-4.9634,0.1153,16.59,24.89,1.163,0.1157,0.1803,0.1095,1.0,1,0.0
HDFCSML250,2024-03-12,32.53,-1.0001,-0.2703,19.73,12.04,1.894,0.0718,0.0748,0.1007,0.0,0,0.0
