date,AGRICULTURE,AMC,AUTO,AVIATION,BANKING,CAPITAL_GOODS,CEMENT,CHEMICALS,DEFENCE,DIVERSIFIED,ENERGY,FINANCIAL_SERVICES,FMCG,HEALTHCARE,HOSPITALITY,INFRASTRUCTURE,IT,LOGISTICS,MEDIA,METAL,PHARMA,POWER,REALTY,RETAIL,TELECOM,TEXTILES,MOMENTUM,SIZE,VALUE
2026-04-06,-0.00158,0.006836,0.009075,0.024324,0.022378,0.00508,0.023879,0.001061,0.014865,0.0071,0.003063,0.01691,0.013568,0.01278,0.016901,0.008825,0.009172,0.014167,-0.005593,0.015145,0.004872,0.019783,0.016367,0.025045,0.009647,0.013607,0.003016,0.002004,-0.001646
2026-04-07,0.00216,-0.009838,-0.003343,-0.010217,-0.004011,0.001567,-0.006851,0.000514,0.014796,0.006608,0.004101,0.001301,0.000199,0.010751,-0.010529,0.005091,0.014661,0.004793,-0.004412,0.016347,-0.000156,8.7e-05,0.009241,0.000827,-0.00152,0.00273,0.001003,-0.000319,0.00012
2026-04-08,0.067177,0.062733,0.0523,0.07423,0.060182,0.038879,0.055041,0.038377,0.031125,0.036453,0.032222,0.051905,0.028485,0.020593,0.04953,0.054889,0.017718,0.04216,0.031747,0.032386,0.014926,0.029135,0.051752,0.032617,0.037309,0.029139,0.007697,0.001842,0.001182
2026-04-09,-0.00801,-0.00882,0.003351,-0.037253,-0.011518,0.004959,-0.009562,0.001052,0.028666,-0.007599,0.001404,0.00064,8.2e-05,0.004841,-0.01194,3.8e-05,-0.000847,0.009868,-0.009701,0.005525,0.007799,0.003207,-0.001784,-0.014172,0.017555,-0.001776,0.001428,0.000113,0.001122
2026-04-10,0.013143,0.038085,0.021753,0.023608,0.021188,0.020329,0.019291,0.014436,0.009442,0.009177,0.015009,0.019991,0.01758,0.003371,0.024039,0.020475,0.000189,0.012254,0.021868,0.014753,0.016053,0.014654,0.012333,0.013129,0.010522,0.011036,0.005221,-0.001623,-0.001178
2026-04-13,-0.011235,-0.025197,-0.012894,-0.025987,-0.007365,-0.002918,-0.012749,-0.004905,-0.0017,-0.005418,-0.00513,-0.004386,-0.005176,-0.004561,-0.005972,-0.011225,-0.012255,-0.011173,-0.001424,-0.000276,-0.001881,0.017241,-0.005028,-0.001072,-0.00023,-0.008491,0.001074,-0.001482,-0.001088
2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-15,0.013438,0.045335,0.01695,0.04769,0.015847,0.033331,0.016194,0.027543,0.020938,0.027133,0.01791,0.024538,0.019255,0.020896,0.018722,0.03498,0.031486,0.014938,0.01992,0.030941,0.011139,0.028691,0.024947,0.023059,0.027832,0.020079,0.002551,-0.000991,0.000206
2026-04-16,0.017206,0.001473,0.002962,-0.006796,0.004224,0.012964,0.01131,-0.000943,0.015191,0.009021,0.004652,0.01131,0.010283,-0.00663,0.001695,0.016868,0.018422,0.017118,-0.002068,0.022902,-0.000279,0.023208,0.016399,0.008677,-0.002729,-0.005644,0.004845,-0.001569,0.001006
2026-04-17,0.007038,0.043293,0.007304,0.004659,0.008628,0.021773,0.00518,0.009487,0.026742,0.049624,0.020287,0.01368,0.022381,0.006859,0.005537,0.014666,0.004162,0.014265,0.002702,0.013044,0.010771,0.022262,0.005743,0.013686,0.005845,0.020217,0.003652,-0.000488,0.002303
2026-04-20,-0.012537,-0.006033,-0.000834,0.005354,-0.000548,0.009023,0.005528,8.3e-05,-0.006829,-0.010791,-0.00258,-0.00646,-0.000446,-0.0035,0.003817,-0.00462,-0.015414,0.006142,0.021529,-0.005202,-0.004937,0.007946,-0.009542,-0.000431,-0.016709,-0.002303,0.000873,0.001793,0.000577
2026-04-21,0.01136,0.041982,0.009083,0.002579,0.013715,0.007311,0.00554,0.006777,0.014424,-0.004615,-0.001784,0.00919,0.011739,0.011285,0.021843,0.004724,0.005286,0.007134,0.00367,-0.001633,-0.004012,-0.001888,0.01374,0.007218,0.010758,0.011466,0.001162,-0.000292,0.001631
2026-04-22,0.004556,0.000153,0.008067,-0.009314,0.007374,0.011735,0.00437,0.01526,0.025625,0.020972,0.011911,-0.002242,0.010625,0.004542,-0.000137,0.00542,-0.022929,0.000985,0.010346,0.011202,0.005598,0.025261,0.001746,0.004964,0.00581,0.008549,0.003026,-0.002606,0.001652
2026-04-23,-0.01239,-0.026526,-0.014216,-0.018877,-0.016227,-0.002841,-0.014916,0.003735,0.012699,0.002178,-0.005306,-0.006985,-0.00727,-0.007182,-0.017508,-0.004294,-0.0084,-0.015932,0.006824,-0.007946,0.014946,-0.001183,-0.006177,-0.013954,-0.005915,0.001229,0.001647,-1.3e-05,-0.000941
2026-04-24,0.008593,-0.077535,-0.019069,-0.010384,-0.003119,-0.011596,-0.012435,-0.009438,-0.00841,-0.013274,-0.001989,-0.00657,-0.0097,-0.006272,-0.009891,-0.013107,-0.034926,-0.003909,-0.019234,-0.00654,-0.011838,-0.007357,-0.01489,-0.011378,-0.007113,-0.006846,0.001951,0.001786,-0.001728
2026-04-27,0.0211,0.031683,0.017814,0.00774,0.011385,0.017308,0.017031,0.009151,-0.000845,0.019857,0.013802,0.009203,0.014548,0.022642,0.013892,0.023156,0.023543,0.023715,0.025569,0.024676,0.022897,0.029885,0.025473,0.009858,0.012406,0.014907,0.004723,-0.0012,-1.6e-05
2026-04-28,-0.006145,0.01181,0.000578,-0.029912,-0.014549,-0.000174,-0.010643,0.001413,0.003345,-0.00739,0.010083,-0.003842,-0.004341,-0.007307,-0.0027,0.002676,-0.006405,0.000973,0.005564,0.001498,-0.001404,0.004745,-0.001599,-0.005985,0.014025,-0.00048,0.001004,0.002049,0.001326
2026-04-29,0.001591,-0.000971,0.00356,-0.022954,0.010922,-0.002282,-0.009582,0.004745,0.019735,-0.006269,0.004823,0.00271,0.00442,-0.001013,0.027725,-0.007661,0.001965,0.009149,-0.006871,0.006224,0.00093,-0.013688,0.007783,-0.008964,0.006208,-0.000497,0.0011,0.000536,-0.001051
2026-04-30,0.01251,-0.013129,-0.01061,-0.007511,-0.006837,-0.016214,-0.0092,-0.002871,-0.017112,0.009927,-0.00165,-0.004162,-0.011544,-0.013072,-0.014509,-0.001961,0.008247,-0.004627,-0.004397,-0.044131,-0.004414,-0.004859,-0.015675,-0.01398,0.006288,-0.006476,0.006298,-0.003617,-0.007324
2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-04,0.002211,0.008911,-0.001206,-0.009633,0.000936,0.012316,0.004146,0.005214,-0.01551,0.008571,0.00518,0.012598,0.010439,0.036356,0.00485,0.01649,0.001021,0.021691,-0.0116,0.013202,0.013963,0.012783,0.010415,0.007884,0.012187,0.010823,0.005608,-0.000428,-0.001136
2026-05-05,-0.009323,0.014624,-0.000524,-0.009815,0.001182,-0.000907,0.001637,-0.000168,0.013757,0.000123,-0.002987,0.00648,0.00449,0.001053,-0.006435,0.003242,0.001046,-0.006027,0.001085,0.002688,0.003274,-0.002035,-0.007941,-0.005716,0.006543,0.003276,0.003922,0.001219,0.001411
2026-05-06,0.009636,0.028099,0.01317,0.062065,0.023946,0.010612,0.0241,0.023242,0.013034,0.024103,0.000288,0.016388,0.007855,0.014764,0.01876,0.013094,0.021822,0.018794,0.012152,0.010997,0.026326,0.00571,0.023219,0.024852,0.034801,0.00524,0.00405,0.001013,0.003195
2026-05-07,0.006339,0.008416,0.018553,-0.000808,0.00797,0.013327,0.024894,0.002755,0.02861,-0.010734,0.009433,0.008941,0.003049,0.001758,-0.0056,0.009662,0.002143,0.005525,-0.003214,0.008175,0.006837,0.002922,0.015704,0.021361,0.023814,-0.003534,0.005205,-0.003041,-0.001428
2026-05-08,-0.004822,-0.001599,0.002573,0.001138,-0.008361,0.004507,-0.008124,0.00357,-0.009002,-0.006287,-0.012859,0.001389,0.001502,0.010195,-0.007561,-0.00538,0.02442,0.008566,0.01013,-0.006735,0.000587,-0.009106,-0.007093,-0.005504,-0.013687,-0.007924,0.004694,-0.000527,0.002683
2026-05-11,-0.030474,-0.010708,-0.007725,-0.050021,-0.018341,-0.020559,-0.012177,-0.0162,-0.019021,-0.007958,-0.017769,-0.012886,-0.015407,0.02112,-0.024569,-0.017662,0.004237,-0.020072,-0.033509,-0.008508,0.003051,-0.006965,-0.029536,-0.022138,-0.005827,-0.005609,0.000778,0.00042,-0.00139
2026-05-12,-0.024998,-0.020817,-0.029412,-0.023703,-0.026951,-0.031156,-0.019979,-0.024237,-0.042854,-0.032414,-0.014707,-0.029555,-0.020776,-0.020935,-0.029748,-0.033775,-0.041997,-0.029953,-0.028079,-0.021929,-0.01568,-0.035548,-0.038262,-0.023668,-0.019806,-0.013817,-0.003834,0.00195,0.000417
2026-05-13,0.023981,0.01165,-0.000565,0.006536,-0.002342,0.007083,0.011313,0.011858,0.017435,0.011964,0.004388,0.004132,0.001304,0.003104,0.005465,0.004268,-0.012723,0.006774,-0.000166,0.029157,-0.000451,0.001164,0.007676,-0.004097,0.02695,0.000704,0.00127,0.003835,0.00028
2026-05-14,-0.000266,0.020277,0.000911,-0.000286,0.009326,0.003855,0.010238,0.007068,-0.017425,-0.010817,0.001419,0.004158,0.005214,0.002856,0.009074,0.01023,-0.014128,0.005917,0.03933,0.006811,0.01912,0.017583,0.005322,0.006742,0.009453,0.004593,0.001846,0.003304,0.001147
2026-05-15,-0.004514,-0.00069,-0.003439,0.008993,-0.008185,-0.001174,-0.007784,-0.005862,-0.021331,-0.006853,-0.001517,-0.005365,-0.001004,0.005465,-0.000636,-0.01012,0.001691,0.006426,0.01674,-0.02166,-0.000372,-0.00961,-0.013385,-0.008431,-0.003303,0.01616,-0.000272,-0.000432,-0.000694
2026-05-18,-0.007293,-0.015208,-0.017235,-0.013597,-0.014655,-0.017413,-0.008023,-0.013057,-0.022738,-0.004016,-0.004658,-0.006517,-0.01019,-0.004668,-0.009777,-0.018269,0.001014,-0.028221,-0.029833,-0.013609,0.002271,-0.011292,-0.009058,-0.011802,-0.008447,-0.006493,-0.000596,0.003458,-0.000894
2026-05-19,0.016136,-0.006277,0.005718,-0.010691,0.008342,0.005344,0.002575,0.012028,-0.000657,0.017901,0.001281,0.005147,0.011999,0.006263,0.012759,0.00129,0.024169,0.001913,0.012036,0.001625,0.010331,0.008708,0.01296,0.013302,0.012075,0.022215,0.002813,-0.001442,0.002745
2026-05-20,-0.015111,0.016658,0.002385,0.004628,0.000569,0.011327,-0.005508,0.004469,0.005469,-0.008927,0.002753,0.000596,-0.002142,0.002639,0.000216,0.000491,-0.002872,-0.004475,-0.012634,0.003979,-6.5e-05,-0.000834,-0.000364,-0.002013,0.000181,-7.4e-05,0.001439,0.002165,-0.001622
2026-05-21,-0.005455,-0.015309,0.005909,0.034282,0.003209,0.019571,0.023897,0.008318,0.012813,0.012826,0.008165,0.001691,-0.00077,0.008044,-0.007881,0.013758,-0.001323,0.003249,-0.001096,0.003068,0.000596,-0.003404,0.006611,0.008782,0.001621,0.004566,0.001422,-0.001668,-0.000472
2026-05-22,-0.011815,0.007879,0.005144,0.005834,0.003774,-0.000229,0.000984,0.002209,-0.000839,0.016319,0.00574,0.003286,0.00011,-0.012322,0.005684,-0.00501,0.000656,-0.004949,-0.02322,0.003094,-0.009522,0.000435,0.00273,0.001145,0.00402,-0.009516,0.002167,0.001124,-0.001933
2026-05-25,0.025814,0.012698,0.017137,0.00877,0.020321,0.00468,0.008846,0.012127,0.008392,0.005654,0.007135,0.01215,0.003818,-0.00059,0.014687,0.026785,0.010863,0.01274,0.002641,0.006048,0.007232,0.014857,0.011745,-0.003348,0.021518,-0.001922,0.004149,0.001831,0.002521
2026-05-26,0.014366,-0.004002,0.002929,-0.007117,-0.000347,0.006306,0.000722,0.001896,-0.002064,-0.002216,0.009498,0.000238,0.0008,-0.006409,0.001342,-0.006062,-0.001552,-0.012366,-0.004846,0.008927,0.001372,0.010336,-0.003882,-0.000221,0.006253,-0.002489,0.002296,0.000775,0.00041
2026-05-27,-0.007911,-0.001144,0.008983,0.013812,0.001694,0.020817,0.007915,0.003525,-0.001483,0.010193,0.007879,-0.000298,0.002496,-0.006034,0.00485,0.000388,-0.004575,-0.007023,0.048555,0.015759,-0.003817,0.029101,0.001564,0.00568,0.00591,0.003969,0.003311,0.003375,-0.002083
2026-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-29,-0.029065,-0.000806,-0.017893,-0.037725,-0.006853,-0.002411,-0.011041,-0.017639,-0.022782,-0.021626,-0.012795,-0.009647,-0.006759,-0.012395,-0.015846,-0.006206,-0.00017,-0.012759,0.003642,-0.014611,-0.012133,-0.016754,-0.0053,-0.007137,0.002037,-0.004108,0.006518,-0.000765,-0.002391
2026-06-01,-0.027769,-0.01003,-0.011038,0.012094,-0.010574,-0.022696,-0.011154,-0.009996,-0.018163,-0.00671,-0.001202,-0.013094,-0.013292,-0.017573,-0.010206,-0.00806,0.009975,-0.01194,0.03885,0.006976,-0.007895,-0.015503,-0.015556,-0.011062,-0.00321,0.013906,0.004062,-0.002043,-0.000913
2026-06-02,0.027439,-0.001326,0.005254,0.001537,0.003885,0.004299,-0.002429,0.0034,0.016308,0.002914,-0.000397,0.000237,0.009145,0.006308,-0.000948,0.005843,0.037746,0.003023,-0.00334,0.008529,-0.005824,0.008494,0.005209,0.002998,0.009294,0.004155,0.002176,0.000175,-0.000169
2026-06-03,-0.026894,-0.008458,-0.001524,0.009627,0.012614,0.002383,-0.013493,0.000716,0.000901,9.9e-05,-0.003612,-0.005119,-0.004736,0.003647,0.002559,-0.004851,-0.032169,-0.007195,-0.001298,0.001735,0.004099,-0.000728,-0.012333,0.00568,0.02171,0.012716,0.003599,-0.000825,6.8e-05
2026-06-04,0.015086,0.027526,0.003204,-0.004685,-0.001597,0.012553,9e-06,0.003265,0.016034,0.015818,0.004344,0.00363,0.00206,0.012639,0.008713,0.005075,-0.003388,0.001659,0.019146,-0.000418,0.004704,0.001206,0.003106,0.00048,0.00517,0.010643,0.003041,0.001735,-0.000586
2026-06-05,-0.001792,-0.007177,-0.002495,-0.00541,0.003382,0.001879,-0.006982,0.000503,-0.003354,-0.003304,0.00205,0.000231,-0.001215,0.00936,-0.003746,0.002041,-0.005691,0.005731,0.032612,-0.014183,-0.000482,0.006716,-0.001314,-0.000913,-0.013883,-0.00361,0.001825,-0.001022,-0.000525
2026-06-08,-0.032138,-0.034919,-0.021813,-0.025769,-0.007174,-0.024545,-0.020213,-0.019843,-0.01318,-0.029321,-0.013733,-0.022097,-0.008606,-0.003374,-0.024556,-0.01695,-0.016493,-0.012164,-0.01867,-0.029593,-0.00504,-0.013139,-0.026218,-0.011141,-0.02603,-0.013083,-0.001718,-0.000279,-0.000263
2026-06-09,0.008723,0.020669,0.017129,0.039834,0.034655,0.012896,0.008539,0.015703,0.026592,0.020581,0.006385,0.01524,0.006765,0.008494,0.008807,0.013376,0.010833,0.010254,-0.010175,0.010856,0.009761,-0.000297,0.012413,0.015929,0.001,0.004415,0.005004,-0.00114,0.000186
2026-06-10,-0.023978,-0.010241,-0.010921,0.001337,-0.012954,-0.017504,-0.0056,-0.000185,-0.020529,-0.015579,-0.00838,-0.012681,-0.00392,-0.007558,-0.003313,-0.008763,-0.015146,-0.006841,-0.023719,-0.018709,-0.00522,-0.021658,-0.020081,0.000375,-0.016049,-0.006737,-0.000852,-0.002131,-0.002182
2026-06-11,0.019552,-0.016967,-0.011108,-0.00782,-0.006387,-0.013108,-0.003987,-0.011542,-0.020168,-0.010146,0.005515,-0.011449,-0.00798,0.001258,-0.012269,-0.011871,-0.015376,-0.009126,0.023455,-0.003752,0.00122,-0.012979,-0.012381,-0.018453,-0.00037,-0.007635,0.002578,0.00113,-0.00052
2026-06-12,0.01686,0.02709,0.028801,0.044311,0.03381,0.031259,0.027413,0.024388,0.037895,0.031591,0.014989,0.035888,0.020722,0.010745,0.030789,0.038394,0.007699,0.018413,0.008206,0.019578,0.007098,0.017463,0.029324,0.025996,0.032964,0.019616,0.004305,-0.001272,0.005151
2026-06-15,0.001033,0.033367,0.024109,0.037199,0.012425,0.013202,0.024807,0.013064,0.002541,0.01685,0.023957,0.028848,0.008243,-0.005341,0.032977,0.015057,0.013276,0.018718,-0.004241,0.009104,-0.008638,0.007769,0.0266,0.020952,0.007606,0.010091,0.002068,-0.001005,-0.002091
2026-06-16,-1.1e-05,0.002261,-0.002055,-0.008542,0.00388,0.008859,-0.004749,0.005895,0.011339,0.0333,0.009274,0.003834,0.007558,0.002144,0.008435,0.011417,0.017586,0.000235,0.008929,-0.005182,-0.002382,-0.00214,0.016392,0.003221,0.003907,0.004356,0.000948,-0.000427,0.001505
2026-06-17,0.002854,0.001426,0.005259,0.006207,0.018815,0.013532,0.007556,-0.001763,0.044658,0.010252,0.003037,0.006332,0.001298,0.001744,0.00862,0.007629,0.003859,0.003626,-0.005959,0.009586,-0.000667,-0.00347,-0.001866,0.018513,0.011322,0.005638,0.002228,0.000464,-0.000393
2026-06-18,0.011909,0.016256,0.002684,0.026635,0.000691,0.005216,0.003027,0.001276,0.002892,-0.004011,0.004403,0.006328,0.009501,0.011032,0.007644,0.005678,2.7e-05,0.008114,0.004771,0.002701,0.008678,0.012239,0.008197,0.008322,0.005869,0.048988,0.003463,-0.000784,0.000251
2026-06-19,-0.009787,0.0032,0.004768,0.004063,-0.001141,0.009679,-0.007811,0.000287,0.008283,-0.00152,-0.000897,0.009213,-0.006481,0.007506,0.016614,0.000735,-0.012013,0.007316,0.005106,-0.002653,0.004903,0.004281,-0.010936,-0.004247,0.018838,-0.008313,0.004056,-0.00238,-0.002807
2026-06-22,0.007773,-0.007611,0.010309,0.001683,0.00622,0.011568,0.003034,0.004923,0.013624,-0.000743,0.016193,0.006595,0.00315,0.005713,0.011443,0.006256,0.005113,0.013607,0.019986,0.003866,0.004902,0.015096,0.004801,0.003183,0.001748,-0.002701,0.001597,-0.001805,0.000194
2026-06-23,-0.019991,-0.004472,-0.00687,-0.010949,-0.01309,-0.008873,-0.008539,-0.009742,-0.011632,-0.00959,-0.01471,-0.01201,-0.00818,-0.00876,-0.011848,-0.010371,-0.015061,-0.007263,-0.009223,-0.022308,0.012612,-0.012277,-0.013602,-0.003982,-0.016566,-0.00999,0.00202,-0.001159,-0.001094
2026-06-24,0.023762,-0.008563,-0.0033,0.045745,0.011423,-0.007327,0.019076,0.006219,-0.017926,0.000152,-0.00288,0.003982,0.002925,0.002905,0.004438,0.001902,0.005558,0.005484,0.003169,-0.006312,-0.000643,-0.001668,0.01117,0.006895,-0.006184,0.028985,0.003214,0.001077,0.00211
2026-06-25,-0.001614,-0.006043,0.005621,0.043972,-0.006466,-0.007368,-0.000864,-0.008158,-0.018711,-0.01311,-0.000944,-0.000714,-0.00056,0.00273,-0.004771,-0.004038,-0.004805,-0.013785,-0.005971,-0.009308,-0.00377,-0.005695,-0.004648,-0.012063,-0.00328,-0.011912,0.003238,0.000982,-0.001717
2026-06-29,-0.024728,0.007273,-0.014228,-0.028798,-0.001411,-0.004505,-0.010203,-0.013518,-0.011766,-0.017125,-0.000639,-0.006079,-0.00169,-0.007898,-0.014317,-0.010093,-0.018556,-0.007337,-0.0063,0.009406,0.008173,0.002449,-0.018331,0.000617,-0.013212,-0.016371,0.004083,0.001132,0.00112
2026-06-30,-0.021152,0.001771,0.010393,0.010497,-0.003049,0.001088,0.001867,0.00055,0.019482,0.000636,0.004805,0.005515,0.003155,0.010119,0.001655,0.002127,-0.014564,0.011078,-0.011515,-0.000894,0.011058,0.001505,0.003838,0.004569,0.008475,0.009843,0.002457,-0.000946,-0.001413
2026-07-01,0.022996,0.019753,0.003368,0.005907,0.008173,-0.006816,0.008851,-0.000806,0.00583,0.005981,0.004306,0.007324,0.006005,-0.004411,0.012092,0.010626,-0.003251,0.027943,0.013176,-0.010445,-0.003513,0.002915,0.023223,0.012257,0.003782,0.017766,0.00278,-0.000668,-0.002519
2026-07-02,0.010762,0.006479,0.021913,0.009353,0.002606,-0.004349,0.014903,0.012967,0.009302,0.005999,0.002086,0.00601,0.01254,0.012354,0.006273,0.00023,0.034449,0.004524,0.001233,0.008979,0.005072,0.003884,0.017473,0.013659,-0.010522,0.004679,0.001103,-0.001186,0.000554
2026-07-03,-0.001948,0.018621,-0.004617,-0.00445,-0.006311,-0.013558,0.014607,0.006845,-0.004408,0.013203,0.001981,0.003988,0.000406,0.003124,0.001805,-0.000549,0.00898,0.002124,-0.005801,0.005684,0.009255,-0.005461,0.011995,-0.006301,0.003699,0.00691,0.000389,4.8e-05,0.003635
2026-07-06,0.003439,0.004319,0.002381,-0.005499,0.002507,0.001793,-0.002392,0.000694,0.013397,-0.005281,0.016414,0.003386,0.004444,-0.007583,0.016385,-0.004616,-0.000537,0.006875,-0.003658,0.005998,0.003083,-0.002242,0.012298,-0.000458,0.000196,-0.007308,0.003463,0.001007,-0.004082
2026-07-07,0.005688,-0.010333,-0.002166,-0.00115,-0.002906,-0.012901,-0.00663,-0.008862,-0.02065,0.002137,0.000463,-0.002286,-0.006988,-0.008431,0.002585,-0.005694,0.010467,-0.013607,-0.018102,-0.010796,-0.004799,-0.009766,-0.006733,0.003274,-0.006224,-0.014748,-0.002275,3.2e-05,-0.000814
2026-07-08,-0.001587,-0.015732,-0.015758,-0.052231,-0.027948,-0.015557,-0.024264,-0.021849,-0.027081,-0.017192,-0.024847,-0.02331,-0.019657,-0.012868,-0.030669,-0.028115,-0.023661,-0.030125,-0.025425,-0.01129,-0.012287,-0.013436,-0.016799,-0.010796,-0.015579,-0.022542,0.000967,0.000973,0.000286
2026-07-09,0.021539,0.027413,0.008544,0.019759,0.017328,0.01486,0.015178,0.009994,-0.003359,0.010997,0.00509,0.014906,0.016817,0.016913,0.014136,0.011397,0.015608,0.014936,0.01974,0.0152,0.01009,0.003112,0.025069,0.014148,0.015519,0.005193,0.005568,-0.001437,0.000196
2026-07-10,-0.000253,0.006901,0.006974,0.017866,0.032026,0.011821,0.015048,0.012459,0.021418,0.011204,0.012848,0.014847,0.012476,0.005568,0.015344,0.014035,0.028745,0.0136,-0.002003,0.018293,0.006248,0.015928,0.035314,0.012768,0.016114,-0.001929,0.00129,-0.001933,0.000263
2026-07-13,-0.01323,0.011482,0.000629,-0.012804,0.001035,-0.00134,-0.008609,-2.4e-05,-0.010709,-0.000142,0.008548,-0.000102,0.005515,-0.002349,0.001765,0.003328,0.0352,-0.004781,0.023005,0.001071,0.000436,-0.000356,-0.000432,0.002827,-0.005175,0.009079,0.002172,-0.002536,-0.000538
2026-07-14,-0.006908,-0.027937,-0.014266,-0.0284,-0.016522,-0.009324,0.003363,-0.00656,-0.015528,0.000713,-0.013267,-0.015459,-0.002963,0.001412,-0.015307,-0.013586,-0.013688,0.015648,-0.007003,-0.005246,0.003617,0.003703,-0.014742,-0.011095,-0.007243,-0.008808,0.000566,0.003136,0.001085
2026-07-15,0.016693,-0.007363,0.010298,0.013056,0.008921,0.008718,0.026223,0.009505,0.001402,-0.005223,0.008316,0.009047,-0.003788,0.005538,0.000881,0.001344,-0.001947,-0.005649,0.00014,0.001045,0.003233,-0.004145,0.001822,0.003396,0.00603,0.001621,0.003096,-0.000892,-0.003848
2026-07-16,-0.009599,-0.03517,0.002579,0.01635,-0.006035,0.005158,-0.004042,0.014423,-0.005397,-0.007395,-0.008695,-0.008638,0.003274,-0.00236,-0.005616,-0.003542,0.00337,-0.002301,0.010877,-0.000569,0.003303,-0.001859,-0.004886,-0.003964,0.000654,0.000198,0.001905,0.000276,0.002023
2026-07-17,0.001842,0.01793,-0.004691,-0.006034,0.008577,-0.011032,-0.00079,-0.004733,-0.004615,-0.003631,0.001675,-0.002526,-0.002367,-0.008733,0.002154,-0.000725,0.008345,-0.000851,0.004118,-0.010002,-0.009341,-0.005581,0.004932,-0.00765,-0.016112,0.000136,-0.000401,0.001549,0.002819
2026-07-20,0.00939,-0.005517,0.001484,-0.007349,0.001378,0.001869,0.002162,0.003832,-0.006733,0.011112,0.010273,0.000764,0.005481,0.002316,-0.000801,0.002525,-0.006596,0.002486,0.010959,0.005147,0.011322,0.009573,0.000139,0.001264,-0.005369,0.004628,0.001121,0.00209,-6e-06
2026-07-21,-0.013842,-0.012951,0.006728,0.01438,0.009511,-0.001503,0.018425,0.012751,0.021204,-0.000138,-0.005328,0.00401,-0.000155,-0.001947,-0.001647,-0.00257,-0.004441,-0.004865,-0.001339,0.005991,0.002444,0.00242,0.000269,-0.006716,0.009764,-0.001412,0.002348,-0.000696,-0.00016
2026-07-22,-0.001405,-0.012359,-0.00425,-0.03786,-0.023823,-0.011486,-0.007053,-0.013179,0.003369,-0.005369,0.00073,-0.012119,-0.000493,-0.009357,-0.009918,-0.014344,-0.01482,-0.020605,-0.021231,-0.008056,-0.015159,-0.01074,-0.01807,-0.012613,-0.01243,-0.006988,0.000203,0.001596,-6.3e-05
2026-07-23,-0.012645,-0.020314,-0.009805,-0.01982,-0.014914,-0.00381,-0.005751,-0.010312,-0.00723,-0.005926,-0.007004,-0.008602,-0.01134,-0.003584,-0.008843,-0.012696,-0.011152,-0.009897,-0.000981,-0.005975,-0.008533,-0.008872,-0.015301,-0.010229,-0.02256,-0.01062,-0.002437,0.001951,-0.000166
2026-07-24,0.004537,-0.010178,-0.002122,-0.006087,0.004236,-0.001195,-0.004096,-0.00181,-0.00262,-0.002561,-0.004243,-0.004116,0.002953,0.005642,-0.00073,0.001051,0.006326,0.00322,0.021461,-0.008309,-0.006199,-0.000455,-0.002408,-0.003553,-0.0099,0.001136,-0.000644,-0.001013,0.000895
2026-07-27,0.002572,0.031186,0.012974,0.048181,0.010595,0.00955,0.004014,0.013442,0.005252,0.00778,-0.000651,0.011915,0.010699,0.019246,0.02554,0.006831,0.01952,0.032429,0.031055,0.011792,0.01576,0.00337,0.015392,0.022723,0.001528,0.005819,0.003795,-0.000734,0.000292
2026-07-28,-0.015095,-0.002981,-0.000919,0.00569,-0.001902,-0.013145,-0.006551,-0.009065,-0.019517,0.001076,-0.009162,-0.002661,-0.002783,-0.000935,-0.001953,-0.008282,0.024471,0.007376,0.001623,0.000476,-1.6e-05,-0.012824,0.005088,0.003799,-0.013997,-0.009961,0.000747,0.001045,0.000528
2026-07-29,0.021794,0.015474,0.009738,0.001496,-0.000263,0.013776,0.009084,0.015693,0.005057,0.006863,0.005866,0.008438,0.016255,0.01353,0.010443,0.016562,0.025203,-0.008498,0.019718,0.019467,0.015451,0.005164,0.007691,0.011605,0.024204,0.009352,0.000816,-0.000791,0.001422
2026-07-30,0.052694,-0.010265,0.008297,-0.013394,-0.00875,-0.011035,-0.006106,-0.012015,-0.00839,-0.003871,-0.000701,-0.006809,-0.004281,0.00168,-0.001702,-0.008837,-0.002701,-0.011201,0.004222,-0.006911,-0.006339,-0.005106,-0.012428,-0.000486,-0.010997,-0.006134,-0.000828,0.003355,0.000749
2026-07-31,0.037053,0.00423,0.008561,-0.01513,0.002017,0.01132,-0.003608,0.003174,0.003,0.008307,0.007505,0.011248,-0.003991,-0.003231,0.006121,0.001156,-0.002405,0.019154,0.005035,0.004888,0.002602,0.007891,0.003339,-0.002591,0.002131,-0.005266,0.002609,0.001866,-0.001221
