date,symbol,company,client_name,participant,record_type,leg1_dir,leg1_qty,leg1_price,leg1_seq,leg2_dir,leg2_qty,leg2_price,leg2_seq,pnl_pct,net_value_cr,gross_value_cr,qty_match_pct
2026-06-05,GOCOLORS,Go Fashion India Ltd,PARTH INFIN BROKERS PVT LTD,RETAIL,BUY_ONLY,BUY,331607.0,411.84,9364,,,,,,13.6569,13.6569,
2026-06-05,GOCOLORS,Go Fashion India Ltd,PARTH INFIN BROKERS PVT LTD,RETAIL,SELL_ONLY,SELL,451432.0,412.69,9365,,,,,,-18.6301,18.6301,
2026-06-05,GOCOLORS,Go Fashion India Ltd,RAMDOOT REALTORS PVT LTD,RETAIL,BUY_ONLY,BUY,356871.0,415.38,9366,,,,,,14.8237,14.8237,
2026-06-05,GOCOLORS,Go Fashion India Ltd,RAMDOOT REALTORS PVT LTD,RETAIL,SELL_ONLY,SELL,370648.0,415.67,9367,,,,,,-15.4067,15.4067,
2026-06-05,ITDC,India Tour. Dev. Co. Ltd.,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,469486.0,671.67,9368,SELL,469486.0,671.88,9369.0,0.03,0.0099,63.0778,100.0
2026-06-05,ITDC,India Tour. Dev. Co. Ltd.,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1047854.0,668.01,9370,SELL,1047854.0,668.13,9371.0,0.02,0.0126,140.008,100.0
2026-06-05,ITDC,India Tour. Dev. Co. Ltd.,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,481093.0,665.06,9372,BUY,481093.0,664.65,9373.0,0.06,0.0197,63.9714,100.0
2026-06-05,ITDC,India Tour. Dev. Co. Ltd.,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,497756.0,669.64,9374,,,,,,33.3317,33.3317,
2026-06-05,ITDC,India Tour. Dev. Co. Ltd.,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,505815.0,664.68,9375,,,,,,-33.6205,33.6205,
2026-06-05,KSHITIJPOL,Kshitij Polyline Limited,BHAVISHYA ECOMMERCE PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1025338.0,5.96,9376,,,,,,0.6111,0.6111,
2026-06-05,KSHITIJPOL,Kshitij Polyline Limited,BHAVISHYA ECOMMERCE PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1482901.0,5.97,9377,,,,,,-0.8853,0.8853,
2026-06-05,KSHITIJPOL,Kshitij Polyline Limited,PRABHU LAL MEENA,RETAIL,SELL_ONLY,SELL,2105251.0,5.97,9378,,,,,,-1.2568,1.2568,
2026-06-05,LEMERITE,Le Merite Exports Limited,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,BUY_ONLY,BUY,1520000.0,29.48,9380,,,,,,4.481,4.481,
2026-06-05,LEMERITE,Le Merite Exports Limited,NEO APEX SHARE BROKING SERVICES LLP,RETAIL,SELL_ONLY,SELL,1338624.0,29.49,9379,,,,,,-3.9476,3.9476,
2026-06-05,LEMERITE,Le Merite Exports Limited,SETU SECURITIES PVT LTD,RETAIL,BUY_ONLY,BUY,704131.0,29.46,9382,,,,,,2.0744,2.0744,
2026-06-05,LEMERITE,Le Merite Exports Limited,SETU SECURITIES PVT LTD,RETAIL,SELL_ONLY,SELL,4153.0,30.0,9381,,,,,,-0.0125,0.0125,
2026-06-05,MANORG,Mangalam Organics Limited,RATIONAL EQUITY FLAGSHIP FUND I,RETAIL,SELL_ONLY,SELL,44482.0,453.0,9383,,,,,,-2.015,2.015,
2026-06-05,MICEL,MIC Electronics Ltd,SAUMIK KETANKUMAR DOSHI,RETAIL,SELL_ONLY,SELL,1289442.0,43.5,9384,,,,,,-5.6091,5.6091,
2026-06-05,MOS,Mos Utility Limited,BULLPULSE MARKETEDGE PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,1500000.0,16.49,9385,BUY,1500000.0,16.54,9386.0,-0.3,-0.0075,4.9545,100.0
2026-06-05,MOS,Mos Utility Limited,CHAUBARA EATS PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1348000.0,16.53,9387,SELL,1348000.0,16.5,9388.0,-0.18,-0.004,4.4524,100.0
2026-06-05,MOS,Mos Utility Limited,HJS SECURITIES PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1600000.0,16.46,9389,SELL,1600000.0,16.46,9390.0,0.0,0.0,5.2672,100.0
2026-06-05,MOS,Mos Utility Limited,JIAUM BROKING LLP,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1492000.0,16.47,9391,SELL,1492000.0,16.54,9392.0,0.43,0.0104,4.9251,100.0
2026-06-05,MOS,Mos Utility Limited,KURJIBHAI PREMJIBHAI RUPARELIYA,RETAIL,BUY_ONLY,BUY,11788000.0,16.52,9393,,,,,,19.4738,19.4738,
2026-06-05,MOS,Mos Utility Limited,MOKSH TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,2000000.0,16.53,9394,BUY,2000000.0,16.33,9395.0,1.21,0.04,6.572,100.0
2026-06-05,MOS,Mos Utility Limited,PINE OAK GLOBAL FUND,RETAIL,SELL_ONLY,SELL,10484000.0,16.44,9396,,,,,,-17.2357,17.2357,
2026-06-05,NAGREEKCAP,Nagreeka Capital & Infras,R B K SHARE BROKING LIMITED,RETAIL,SELL_ONLY,SELL,74292.0,28.22,9397,,,,,,-0.2097,0.2097,
2026-06-05,PANACEABIO,Panacea Biotec Ltd.,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,382407.0,560.13,9398,BUY,382407.0,559.98,9399.0,0.03,0.0057,42.8338,100.0
2026-06-05,PANACEABIO,Panacea Biotec Ltd.,QE SECURITIES LLP,RETAIL,SHORT_BUILD_COVER,SELL,348818.0,555.35,9400,BUY,350874.0,553.82,9401.0,0.28,-0.0605,38.8037,99.41
2026-06-05,PARAS,Paras Def and Spce Tech L,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,473786.0,957.36,9402,SELL,473786.0,956.17,9403.0,-0.12,-0.0564,90.6604,100.0
2026-06-05,PARAS,Paras Def and Spce Tech L,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,429600.0,956.88,9404,BUY,429720.0,956.62,9405.0,0.03,-0.0003,82.2154,99.97
2026-06-05,PARAS,Paras Def and Spce Tech L,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,537667.0,960.3,9406,BUY,537667.0,959.96,9407.0,0.04,0.0183,103.246,100.0
2026-06-05,PARAS,Paras Def and Spce Tech L,QE SECURITIES LLP,RETAIL,LONG_BUILD_SQUAREOFF,BUY,610947.0,954.27,9408,SELL,612028.0,950.86,9409.0,-0.36,-0.1055,116.4961,99.82
2026-06-05,PINELABS,Pine Labs Limited,INVESCO DEVELOPING MARKETS FUND,FII,SELL_ONLY,SELL,7885927.0,145.97,9410,,,,,,-115.1109,115.1109,
2026-06-05,PNBGILTS,PNB Gilts Limited,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1301109.0,94.69,9411,,,,,,12.3202,12.3202,
2026-06-05,PNBGILTS,PNB Gilts Limited,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1329593.0,94.61,9412,,,,,,-12.5793,12.5793,
2026-06-05,PNBGILTS,PNB Gilts Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1171085.0,95.59,9413,SELL,1179320.0,95.62,9414.0,0.03,0.0823,22.4711,99.3
2026-06-05,PNBGILTS,PNB Gilts Limited,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,975400.0,95.2,9416,,,,,,9.2858,9.2858,
2026-06-05,PNBGILTS,PNB Gilts Limited,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,935419.0,95.33,9415,,,,,,-8.9173,8.9173,
2026-06-05,PNGSREVA,PNGS Reva Diamond Jewel L,P.N. GADGIL & SONS LIMITED,RETAIL,BUY_ONLY,BUY,160000.0,391.58,9417,,,,,,6.2653,6.2653,
2026-06-05,POLYSIL,Polysil Irrigation Syst L,INDO THAI SECURITIES LTD,RETAIL,BUY_ONLY,BUY,155000.0,153.2,9419,,,,,,2.3746,2.3746,
2026-06-05,POLYSIL,Polysil Irrigation Syst L,INDO THAI SECURITIES LTD,RETAIL,SELL_ONLY,SELL,15000.0,150.0,9418,,,,,,-0.225,0.225,
2026-06-05,POLYSIL,Polysil Irrigation Syst L,YAGNIK BHARATKUMAR TANK,RETAIL,SELL_ONLY,SELL,150000.0,153.3,9420,,,,,,-2.2995,2.2995,
2026-06-05,PONNIERODE,Ponni Sugars (Erode) Limi,UNIVERSAL CINE TRADES PVT LTD,RETAIL,BUY_ONLY,BUY,99000.0,337.21,9421,,,,,,3.3384,3.3384,
2026-06-05,QUESS,Quess Corp Limited,BLITZQUANT RESEARCH LLP,RETAIL,SHORT_BUILD_COVER,SELL,940186.0,243.35,9422,BUY,940186.0,243.21,9423.0,0.06,0.0132,45.7457,100.0
2026-06-05,QUESS,Quess Corp Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1084844.0,241.73,9424,SELL,1084844.0,241.87,9425.0,0.06,0.0152,52.4631,100.0
2026-06-05,RAMCOSYS,Ramco Systems Limited,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,292295.0,537.83,9426,BUY,292295.0,537.6,9427.0,0.04,0.0067,31.4343,100.0
2026-06-05,RAMCOSYS,Ramco Systems Limited,BLITZQUANT RESEARCH LLP,RETAIL,LONG_BUILD_SQUAREOFF,BUY,204970.0,542.81,9428,SELL,204970.0,543.07,9429.0,0.05,0.0053,22.2573,100.0
2026-06-05,RAMCOSYS,Ramco Systems Limited,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,201520.0,548.83,9430,BUY,203220.0,546.32,9431.0,0.46,-0.0423,22.1623,99.16
2026-06-05,RAMCOSYS,Ramco Systems Limited,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,222218.0,553.81,9433,,,,,,12.3067,12.3067,
2026-06-05,RAMCOSYS,Ramco Systems Limited,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,215816.0,555.02,9432,,,,,,-11.9782,11.9782,
2026-06-05,RAMCOSYS,Ramco Systems Limited,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,248408.0,543.2,9435,,,,,,13.4935,13.4935,
2026-06-05,RAMCOSYS,Ramco Systems Limited,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,241212.0,534.84,9434,,,,,,-12.901,12.901,
2026-06-05,RAMCOSYS,Ramco Systems Limited,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,261645.0,541.83,9436,BUY,263120.0,541.66,9437.0,0.03,-0.0754,28.4289,99.44
2026-06-05,RAMCOSYS,Ramco Systems Limited,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,408058.0,546.75,9438,SELL,408058.0,547.15,9439.0,0.07,0.0163,44.6375,100.0
2026-06-05,RAMCOSYS,Ramco Systems Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,440155.0,540.08,9440,SELL,440155.0,540.31,9441.0,0.04,0.0101,47.5539,100.0
2026-06-05,RAMCOSYS,Ramco Systems Limited,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,294288.0,545.69,9442,,,,,,16.059,16.059,
2026-06-05,RAMCOSYS,Ramco Systems Limited,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,303824.0,536.94,9443,,,,,,-16.3135,16.3135,
2026-06-05,RICOAUTO,Rico Auto Industries Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,707065.0,135.35,9444,BUY,713259.0,135.27,9445.0,0.06,-0.0781,19.2184,99.13
2026-06-05,RICOAUTO,Rico Auto Industries Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,864983.0,135.77,9446,SELL,864983.0,135.84,9447.0,0.05,0.0061,23.4938,100.0
2026-06-05,RICOAUTO,Rico Auto Industries Ltd,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,899884.0,135.46,9448,,,,,,12.1898,12.1898,
2026-06-05,RICOAUTO,Rico Auto Industries Ltd,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,913738.0,135.32,9449,,,,,,-12.3647,12.3647,
2026-06-05,RTL,Rama Telecom Limited,SHAM SUNDER BAJAJ (HUF),RETAIL,SELL_ONLY,SELL,148000.0,83.46,9450,,,,,,-1.2352,1.2352,
2026-06-05,RTL,Rama Telecom Limited,UMANG RELAN,RETAIL,SELL_ONLY,SELL,74000.0,83.5,9451,,,,,,-0.6179,0.6179,
2026-06-05,SANGINITA,Sanginita Chemicals Limit,GUTTIKONDA VARA LAKSHMI,RETAIL,BUY_ONLY,BUY,367000.0,31.56,9452,,,,,,1.1583,1.1583,
2026-06-05,SANGINITA,Sanginita Chemicals Limit,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,139388.0,31.56,9453,,,,,,-0.4399,0.4399,
2026-06-05,SBC,SBC Exports Limited,GREENBUCKS SECURITIES (P) LTD,RETAIL,SHORT_BUILD_COVER,SELL,2394685.0,37.19,9454,BUY,2397804.0,37.39,9455.0,-0.54,-0.0596,17.8712,99.87
2026-06-05,SHANTIGOLD,Shanti Gold Internation L,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,484696.0,223.72,9456,SELL,487425.0,224.43,9457.0,0.32,0.0957,21.7829,99.44
2026-06-05,SSFL,Srivari Spices N Foods L,VSPARTANS CONSULTANTS PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,43000.0,176.61,9458,,,,,,0.7594,0.7594,
2026-06-05,STLTECH,Sterlite Technologies Ltd,MOTILAL OSWAL MUTUAL FUND,MF,BUY_ONLY,BUY,3648537.0,619.07,9459,,,,,,225.87,225.87,
2026-06-05,TECHERA,TechEra Engineer (Ind) L,RJ HUF,RETAIL,SELL_ONLY,SELL,158400.0,143.38,9460,,,,,,-2.2711,2.2711,
2026-06-05,TECHLABS,Trident Techlabs Limited,ISHAAN TRADEFIN LLP,RETAIL,BUY_ONLY,BUY,1125.0,161.0,9461,,,,,,0.0181,0.0181,
2026-06-05,TECHLABS,Trident Techlabs Limited,ISHAAN TRADEFIN LLP,RETAIL,SELL_ONLY,SELL,119750.0,163.27,9462,,,,,,-1.9552,1.9552,
2026-06-05,TRUALT,TruAlt Bioenergy Limited,DHRUV KHUSH BUSINESS VENTURES,RETAIL,SELL_ONLY,SELL,585000.0,505.44,9463,,,,,,-29.5682,29.5682,
2026-06-05,UDS,Updater Services Limited,SIS LIMITED,RETAIL,BUY_ONLY,BUY,2263000.0,188.31,9464,,,,,,42.6146,42.6146,
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,9405301.0,110.59,9465,,,,,,104.0132,104.0132,
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,9566470.0,110.58,9466,,,,,,-105.786,105.786,
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,JUMP TRADING FINANCIAL INDIA PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,6775097.0,110.24,9467,BUY,6775097.0,110.46,9468.0,-0.2,-0.1491,149.5264,100.0
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,7375648.0,110.59,9469,SELL,7408484.0,110.64,9470.0,0.05,0.4002,163.5348,99.56
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,12394534.0,110.9,9471,SELL,12394534.0,110.93,9472.0,0.03,0.0372,274.9479,100.0
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,QE SECURITIES LLP,RETAIL,BUY_ONLY,BUY,8413933.0,110.39,9473,,,,,,92.8814,92.8814,
2026-06-05,ZEEL,Zee Entertain. Enterp.Ltd,QE SECURITIES LLP,RETAIL,SELL_ONLY,SELL,8652995.0,110.09,9474,,,,,,-95.2608,95.2608,
2026-06-08,MOTILALOFS,Motilal Oswal Financial S,HDFC LIFE INSURANCE COMPANY LIMITED,INSURANCE,BUY_ONLY,BUY,1820000.0,842.5,476,,,,,,153.335,153.335,
2026-06-08,MOTILALOFS,Motilal Oswal Financial S,MOTILAL OSWAL FOUNDATION,MF,SELL_ONLY,SELL,1455000.0,842.5,477,,,,,,-122.5837,122.5837,
2026-06-08,MOTILALOFS,Motilal Oswal Financial S,MOTILAL OSWAL HEALTHCARE FOUNDATION,MF,SELL_ONLY,SELL,365000.0,842.5,478,,,,,,-30.7512,30.7512,
2026-06-08,AGIIL,Agi Infra Limited,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,BUY_ONLY,BUY,1063568.0,379.36,9475,,,,,,40.3475,40.3475,
2026-06-08,AGIIL,Agi Infra Limited,ARIHANT CAPITAL MARKETS LIMITED,RETAIL,SELL_ONLY,SELL,1104071.0,381.39,9476,,,,,,-42.1082,42.1082,
2026-06-08,AGRITECH,Agri-Tech (India) Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,30679.0,149.62,9477,BUY,30679.0,149.33,9478.0,0.19,0.0009,0.9171,100.0
2026-06-08,ATALREAL,Atal Realtech Limited,ALTIZEN VENTURES LLP,RETAIL,BUY_ONLY,BUY,1190000.0,30.28,9480,,,,,,3.6033,3.6033,
2026-06-08,ATALREAL,Atal Realtech Limited,ALTIZEN VENTURES LLP,RETAIL,SELL_ONLY,SELL,96883.0,28.85,9479,,,,,,-0.2795,0.2795,
2026-06-08,ATALREAL,Atal Realtech Limited,VISHAL MAHESH WAGHELA,RETAIL,BUY_ONLY,BUY,1114848.0,29.75,9482,,,,,,3.3167,3.3167,
2026-06-08,ATALREAL,Atal Realtech Limited,VISHAL MAHESH WAGHELA,RETAIL,SELL_ONLY,SELL,414848.0,30.31,9481,,,,,,-1.2574,1.2574,
2026-06-08,AURIGROW,Auri Grow India Limited,RITIN GULATI,RETAIL,BUY_ONLY,BUY,10000000.0,0.35,9483,,,,,,0.35,0.35,
2026-06-08,AURIGROW,Auri Grow India Limited,TRANSGLOBAL SECURITIES LTD,RETAIL,LONG_BUILD_SQUAREOFF,BUY,9667555.0,0.34,9484,SELL,9667555.0,0.35,9485.0,2.94,0.0097,0.6671,100.0
2026-06-08,CERA,Cera Sanitaryware Limited,GOLDMAN SACHS FUNDS - GOLDMAN SACHS INDIA EQUITY PORTFOLIO,FII,BUY_ONLY,BUY,118478.0,5480.0,9486,,,,,,64.9259,64.9259,
2026-06-08,CERA,Cera Sanitaryware Limited,HDFC STANDARD LIFE INSURANCE COMPANY LTD,RETAIL,SELL_ONLY,SELL,150000.0,5480.0,9487,,,,,,-82.2,82.2,
2026-06-08,EMSLIMITED,EMS Limited,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,387295.0,330.24,9488,SELL,387295.0,330.42,9489.0,0.05,0.007,25.587,100.0
2026-06-08,EMSLIMITED,EMS Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,559752.0,328.02,9490,SELL,559752.0,328.22,9491.0,0.06,0.0112,36.7332,100.0
2026-06-08,EMSLIMITED,EMS Limited,QE SECURITIES LLP,RETAIL,SHORT_BUILD_COVER,SELL,308281.0,327.9,9492,BUY,308448.0,329.4,9493.0,-0.46,-0.0517,20.2688,99.95
2026-06-08,EXICOM,Exicom Tele Systems Ltd,ALPHAGREP SECURITIES PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,732364.0,146.34,9494,SELL,732364.0,146.21,9495.0,-0.09,-0.0095,21.4253,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,BLITZQUANT RESEARCH LLP,RETAIL,SHORT_BUILD_COVER,SELL,769045.0,148.5,9496,BUY,769045.0,148.43,9497.0,0.05,0.0054,22.8353,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,844130.0,150.8,9499,,,,,,12.7295,12.7295,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,782130.0,151.07,9498,,,,,,-11.8156,11.8156,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1390479.0,150.5,9501,,,,,,20.9267,20.9267,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,ELIXIR WEALTH MANAGEMENT PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,1346584.0,150.7,9500,,,,,,-20.293,20.293,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,2682307.0,146.96,9503,,,,,,39.4192,39.4192,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,2576208.0,146.59,9502,,,,,,-37.7646,37.7646,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,IRAGE BROKING SERVICES LLP,RETAIL,BUY_ONLY,BUY,1156513.0,149.48,9504,,,,,,17.2876,17.2876,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,IRAGE BROKING SERVICES LLP,RETAIL,SELL_ONLY,SELL,1227036.0,149.5,9505,,,,,,-18.3442,18.3442,
2026-06-08,EXICOM,Exicom Tele Systems Ltd,JUNOMONETA FINSOL PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,2497788.0,147.83,9506,SELL,2500327.0,147.83,9507.0,0.0,0.0375,73.8871,99.9
2026-06-08,EXICOM,Exicom Tele Systems Ltd,MICROCURVES TRADING PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,6021368.0,149.44,9508,SELL,6021368.0,149.54,9509.0,0.07,0.0602,180.0269,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,MUSIGMA SECURITIES,RETAIL,LONG_BUILD_SQUAREOFF,BUY,705019.0,149.46,9510,SELL,705019.0,149.16,9511.0,-0.2,-0.0212,21.0533,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,RETAIL,SHORT_BUILD_COVER,SELL,3505825.0,149.3,9512,BUY,3505825.0,149.23,9513.0,0.05,0.0245,104.6594,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,PUMA SECURITIES,RETAIL,LONG_BUILD_SQUAREOFF,BUY,942295.0,149.09,9514,SELL,942295.0,149.04,9515.0,-0.03,-0.0047,28.0926,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,QE SECURITIES LLP,RETAIL,LONG_BUILD_SQUAREOFF,BUY,1424314.0,147.68,9516,SELL,1437639.0,146.82,9517.0,-0.58,0.0731,42.1417,99.07
2026-06-08,EXICOM,Exicom Tele Systems Ltd,SILVERLEAF CAPITAL SERVICES PRIVATE LIMITED,RETAIL,LONG_BUILD_SQUAREOFF,BUY,951884.0,148.35,9518,SELL,951884.0,148.27,9519.0,-0.05,-0.0076,28.2348,100.0
2026-06-08,EXICOM,Exicom Tele Systems Ltd,VINSUL MAKARDI LTD,RETAIL,SHORT_BUILD_COVER,SELL,822133.0,148.79,9520,BUY,822133.0,148.59,9521.0,0.13,0.0164,24.4486,100.0
2026-06-08,GICL,Globe Intl Carriers Ltd,EPITOME TRADING AND INVESTMENTS,RETAIL,BUY_ONLY,BUY,933651.0,22.68,9523,,,,,,2.1175,2.1175,
2026-06-08,GICL,Globe Intl Carriers Ltd,EPITOME TRADING AND INVESTMENTS,RETAIL,SELL_ONLY,SELL,233604.0,22.67,9522,,,,,,-0.5296,0.5296,
2026-06-08,GOCOLORS,Go Fashion India Ltd,ACHINTYA SECURITIES LIMITED,RETAIL,BUY_ONLY,BUY,562265.0,422.09,9525,,,,,,23.7326,23.7326,
2026-06-08,GOCOLORS,Go Fashion India Ltd,ACHINTYA SECURITIES LIMITED,RETAIL,SELL_ONLY,SELL,415807.0,413.83,9524,,,,,,-17.2073,17.2073,
2026-06-08,GOCOLORS,Go Fashion India Ltd,CRONY VYAPAR PVT LTD,RETAIL,BUY_ONLY,BUY,1374576.0,420.06,9526,,,,,,57.7404,57.7404,
2026-06-08,GOCOLORS,Go Fashion India Ltd,CRONY VYAPAR PVT LTD,RETAIL,SELL_ONLY,SELL,1396447.0,419.2,9527,,,,,,-58.5391,58.5391,
2026-06-08,GOCOLORS,Go Fashion India Ltd,HRTI PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,445384.0,414.83,9528,,,,,,18.4759,18.4759,
2026-06-08,GOCOLORS,Go Fashion India Ltd,HRTI PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,528888.0,419.16,9529,,,,,,-22.1689,22.1689,
2026-06-08,GOCOLORS,Go Fashion India Ltd,PARTH INFIN BROKERS PVT LTD,RETAIL,BUY_ONLY,BUY,514339.0,419.8,9531,,,,,,21.592,21.592,
2026-06-08,GOCOLORS,Go Fashion India Ltd,PARTH INFIN BROKERS PVT LTD,RETAIL,SELL_ONLY,SELL,464802.0,421.86,9530,,,,,,-19.6081,19.6081,
2026-06-08,GOCOLORS,Go Fashion India Ltd,PRRSAAR COMMODITIES PVT LTD,RETAIL,SHORT_BUILD_COVER,SELL,299713.0,420.38,9532,BUY,299813.0,419.94,9533.0,0.1,0.009,25.1897,99.97
2026-06-08,GOCOLORS,Go Fashion India Ltd,RAMDOOT REALTORS PVT LTD,RETAIL,BUY_ONLY,BUY,619255.0,415.7,9535,,,,,,25.7424,25.7424,
2026-06-08,GOCOLORS,Go Fashion India Ltd,RAMDOOT REALTORS PVT LTD,RETAIL,SELL_ONLY,SELL,499431.0,417.88,9534,,,,,,-20.8702,20.8702,
2026-06-08,KANDARP,Kandarp Dg Smart Bpo Ltd,ALTIZEN VENTURES LLP,RETAIL,BUY_ONLY,BUY,2000.0,142.5,9536,,,,,,0.0285,0.0285,
2026-06-08,KANDARP,Kandarp Dg Smart Bpo Ltd,ALTIZEN VENTURES LLP,RETAIL,SELL_ONLY,SELL,106000.0,147.65,9537,,,,,,-1.5651,1.5651,
2026-06-08,KSHITIJPOL,Kshitij Polyline Limited,BHAVISHYA ECOMMERCE PRIVATE LIMITED,RETAIL,BUY_ONLY,BUY,1451858.0,6.24,9538,,,,,,0.906,0.906,
2026-06-08,KSHITIJPOL,Kshitij Polyline Limited,BHAVISHYA ECOMMERCE PRIVATE LIMITED,RETAIL,SELL_ONLY,SELL,3692922.0,6.25,9539,,,,,,-2.3081,2.3081,
